date,total
2020-02-29,0.12769946923134495
2020-03-01,1.2075581059189058
2020-03-02,0.2625820336069531
2020-03-03,-1.3879336062081806
2020-03-04,-2.174083463663648
2020-03-05,-3.546852757900606
2020-03-06,-4.7033310761269735
2020-03-07,-2.6896700706852035
2020-03-08,-2.3839894662126713
2020-03-09,-7.494362600514558
2020-03-10,-8.988446390521293
2020-03-11,-13.793138920350648
2020-03-12,-20.810224754613053
2020-03-13,-36.816555101079445
2020-03-14,-30.416417327540977
2020-03-15,-23.424073265442146
2020-03-16,-27.808953790173454
2020-03-17,-32.5170735963966
2020-03-18,-38.75040393825163
2020-03-19,-42.50716269870126
2020-03-20,-51.984857680715145
2020-03-21,-43.127303246155975
2020-03-22,-47.51457813593537
2020-03-23,-47.99265302387022
2020-03-24,-47.98227744199517
2020-03-25,-49.36302795305909
2020-03-26,-51.93697037975338
2020-03-27,-63.32297430509318
2020-03-28,-53.21236882870144
2020-03-29,-51.77335543480073
2020-03-30,-50.78687703498859
2020-03-31,-50.75814465441154
2020-04-01,-51.927392919561036
2020-04-02,-55.48462125933669
2020-04-03,-64.84898296240775
2020-04-04,-54.23715706928299
2020-04-05,-52.28255706836072
2020-04-06,-52.923448779565526
2020-04-07,-54.426311908081914
2020-04-08,-55.40002036097092
2020-04-09,-57.43523065184548
2020-04-10,-68.5243333112224
2020-04-11,-60.000393740030134
