date,total,Bjelovar-Bilogora County,Brod-Posavina County,City of Zagreb,Dubrovnik-Neretva County,Koprivnica-Križevci County,Krapina-Zagorje County,Primorje-Gorski Kotar County,Sisak-Moslavina County,Split-Dalmatia County,Varaždin County
2020-02-29,-0.6272972728971172,5.557090985706985,0.8566446359895397,-3.6564477739651426,10.400261080046931,-1.0505802155150104,0.8620447560157471,-5.99763170730941,-2.4154274095196406,2.0883610043553102,1.4470004260269465
2020-03-01,-8.416505119393847,3.123593625952946,0.5433795546570218,-9.760807341781488,-5.307482533004959,2.1471712433883425,2.517824917961172,-26.344161861498,-4.818399223512206,-8.208392264128852,2.53992714038019
2020-03-02,2.101125814576313,7.3645314834661715,7.332723385264862,2.737035234069848,4.6318806571747695,NA,3.545351479819228,-4.270413848393898,5.754485133508513,1.4092114045028703,2.5687136210040684
2020-03-03,-0.7713196059602309,3.4887138111163565,4.322864748881751,1.5178980611478912,-0.19466494727310524,NA,0.4541128625440096,0.29733165370746156,3.4894829930466207,-1.1575322034260114,-3.119494950274272
2020-03-04,3.370922717749432,2.1123445267307255,6.294307652699665,1.155530016073855,1.8617221182834724,1.2422919336746836,2.2522843457956077,-5.248048023690924,1.5895256138013025,17.820232286934388,2.6301247796683422
2020-03-05,3.1220841311792746,3.7334016838960244,5.540150975417678,3.906057677353907,3.8799395863355195,-0.9288432744836176,5.044308767623396,-0.11258188829700001,4.076812228284836,0.8808772037690062,1.0180818647311605
2020-03-06,-2.109127055302042,5.631644321944541,0.5424126871220449,-3.632354153946922,-3.0726525991147007,3.355913626385083,3.826285708342217,-3.8335576322670772,2.961557367245224,-5.289105653164829,-1.3366522503020797
2020-03-07,6.713040968886242,11.57679498088803,12.161259854939535,3.535015929073311,14.200044511622938,6.516281300247299,16.21433066197923,5.02480872381995,9.814051152602016,11.506158284345863,4.437915762847896
2020-03-08,13.368473004547235,18.741561755717676,13.573853323540797,9.98728736995276,4.5841686602941065,12.525485105962263,26.691638020250974,19.0186412153009,12.848425847543984,7.977846431081348,14.941142993146938
2020-03-09,1.311403354946907,8.72847521181221,5.175641914731383,-2.150114650425997,5.983084408835147,3.1507820879542323,0.47239282946845074,2.135206924196949,3.596792739126034,2.6118921669006845,0.9787403412118603
2020-03-10,2.0619197350202434,5.3668843971009155,4.538476209181601,3.1456630295788677,11.47664372967469,2.7596901829084985,6.5904091280221735,1.4289239668465388,6.107074299198012,NA,3.4793259580727502
2020-03-11,3.059674453518592,6.866553429879426,9.333172315132083,1.7067920420907399,4.281674600070702,4.222450592466807,4.2794364673638885,-0.6841514750356155,8.831975351428817,1.1162260750050002,3.7067391550013884
2020-03-12,0.6769049653966341,5.4758469654481114,1.7809699994274628,-0.4674162283534776,8.129170028527371,-0.46394235794640964,8.771497813164697,-4.375297829798795,4.076812228284836,-1.5705934876361234,0.33968047136176327
2020-03-13,-10.600043713445164,2.477464711894136,-2.7120634356102244,-19.006974959973785,6.8676648310026405,0.41984866276968474,1.8222240713100726,-13.623370722298514,0.2960599244512372,-3.756936471036623,-10.21440287470613
2020-03-14,-18.213224263975867,-3.704727323804657,-12.846768937238165,-24.578383652987092,1.399869988478654,-11.14132650084942,-14.489279046425393,-24.15314511233331,-8.45543311741802,-14.657911943632786,-22.19053836359361
2020-03-15,-23.98771969573415,-6.637158549148488,-16.017127584427442,-31.109682167526305,-8.202646503723592,-11.094357129900299,-15.108873714811713,-27.329493943687133,-12.389485058507923,-17.660771419076532,-28.08888824342626
2020-03-16,-19.30779399525553,-2.727887456692077,-9.057615067663665,-27.411793367129825,-7.720755335228895,-9.209830940390711,-8.273128188593091,-22.75501277305518,-5.034934961136736,-13.222764132912072,-15.90453054469273
2020-03-17,-29.170123313788523,-14.223438417321233,-25.935254758220555,-33.45832824690244,-13.033009067921919,-21.32505296949127,-19.998283815338528,-30.43367489792749,-18.495601234973083,-23.9085634946639,-26.038331273652
2020-03-18,-30.0638619028524,-15.581647273648997,-25.395742673703438,-37.05695133282385,-18.242204887352713,-19.62265291223337,-25.898864717843637,-34.285515059063314,-15.544583217789231,-24.437858303035462,-27.259837601458567
2020-03-19,-57.336891040570684,-53.26644711772697,-52.435160156867624,-63.08095218690417,-51.91733228572469,-53.176037824539414,-54.38578791077919,-59.67994765774816,-45.00973162118372,-58.88140576033261,-58.79638667427131
