date,total,Eastern Cape,Free State,Gauteng,KwaZulu-Natal,Limpopo,Mpumalanga,North West,Northern Cape,Western Cape
2020-03-18,-14.377683197394386,-12.77982152409748,-7.4066096023941,-15.469886592256746,-11.26860064906089,-8.6714856851932,-12.61868263383533,-12.344652353429879,-9.921383485274868,-17.244259825910152
2020-03-19,-15.682416724382074,-10.787559316715516,-13.031090975135884,-14.118720503969302,-12.956001361638213,-11.972939645187463,-12.132346620418415,-14.243608426744414,-12.603906582478789,-21.732597274321183
2020-03-20,-14.028686990175594,-12.230598076422897,-11.005507863139057,-12.490565367582931,-17.293931047396352,-7.976189672063038,-12.640876539209515,-12.98019393677543,-9.83366893197068,-23.896428125655888
2020-03-21,-23.683715089884487,-24.849223966492865,-24.961342482279196,-22.103146967113606,-28.369906044336545,-22.168691140631438,-23.083591493967177,-22.663815467630272,-25.757233993346453,-32.29871128470701
2020-03-22,-30.89016658894593,-26.800945954538566,-30.815806925694254,-29.39558336932784,-30.29808882206474,-22.22158364508809,-25.310701650646227,-32.92354633723424,-29.051831171299384,-37.47208544550146
2020-03-23,-20.222569218292605,-20.788445329644063,-20.566645060668975,-19.427838112304467,-19.00444683822816,-14.162689329692833,-14.049707054266454,-20.3248690673842,-15.889828694720315,-25.048097991839807
2020-03-24,-7.4625955043596415,-7.872524497774853,-4.896041270232712,-4.6306392082879695,-6.6513637677277355,-0.6751006932467147,-3.4805833341166963,-6.5864347197093265,1.82079990320453,-12.548102251270446
2020-03-25,8.957035685271306,12.252798672726088,8.652752181983598,11.025515280425545,10.17737632979713,23.012086166240223,18.95166528473854,12.372451306547557,22.981212965697406,-1.5134308266560659
2020-03-26,15.527129421170043,17.43229431459218,11.09211236673987,21.034760638732035,14.064561989592836,27.439669630211558,26.495663207146173,19.831198003397834,26.91101773296309,4.298797796248762
2020-03-27,-80.2875380107031,-82.00514177071554,-81.47944153217072,-80.52660350602821,-80.37209021910104,-73.65906338823201,-74.92951940047007,-77.325184558299,-79.59758348688558,-85.26397956659922
2020-03-28,-79.82567835114979,-83.10165817942963,-80.61243422390034,-79.79021798791156,-80.8844744537421,-72.86952254897909,-74.21641957127346,-77.79489100752876,-79.02117356517235,-84.81562688686512
2020-03-29,-79.3189934906693,-81.95784484815657,-78.42711391637312,-78.42554023874123,-80.22665785174992,-70.14796277420956,-71.97194027125808,-77.28971692845921,-76.70589491641783,-84.72422451653306
2020-03-30,-72.76971145520105,-74.06118926744345,-74.99565102925642,-72.82978239596223,-70.77162771740541,-65.05681879978206,-66.25556220879419,-71.19311893437519,-71.46037184958932,-78.15095089433711
2020-03-31,-71.54822472993527,-71.40870063087097,-71.17254333141156,-72.1233155555148,-68.59495784844151,-60.76002407410354,-64.73769207168147,-69.46191516435698,-65.81001238289534,-77.2176845867361
2020-04-01,-69.7680238931128,-70.84499853343343,-69.43179280903519,-70.50095113093538,-68.75098462665927,-55.67849691866816,-62.01266647269462,-67.5265328766124,-64.78924631752021,-75.25590108034595
2020-04-02,-69.61673883998355,-68.96566979420248,-70.19295016846013,-70.37645082708603,-67.11077719885154,-56.00931549199703,-61.27544283330865,-68.44102257572499,-66.68137453879628,-75.47238037850082
2020-04-03,-71.55382788005116,-72.94536799237876,-73.4906572111267,-72.18315291085324,-71.3764722650644,-60.61769515302019,-65.74413743278036,-72.10377429512673,-70.54756215751166,-76.9069165276071
2020-04-04,-76.63268323510447,-79.16636117385974,-76.70753338376585,-77.3310957072284,-78.05287736756783,-70.04602449289311,-71.28489415706592,-75.55467882007996,-75.20510854834507,-80.4918137050518
2020-04-05,-75.95630297111391,-78.50806523130426,-76.18790636216096,-73.98695963871698,-77.83617350893205,-65.98772687821914,-69.05874895279445,-74.69099410425139,-71.99147865036524,-82.5488481026301
2020-04-06,-72.37989229713786,-74.68377120725033,-73.4723740381443,-71.76622166075312,-71.89270901274787,-65.39436914640542,-64.81874807391762,-70.87870318876834,-69.3137750341121,-78.07879112828549
2020-04-07,-72.84895600684017,-75.59496089899866,-73.41175088562375,-72.41960697630354,-73.11491877545372,-63.23443160077562,-66.32407382973189,-70.77325888383922,-67.63081228609987,-77.09453191934134
2020-04-08,-72.77451415530038,-74.62875233815112,-73.89673610578829,-73.37603954308416,-72.96467076679956,-63.39214743224637,-67.55438814938776,-70.65535297923664,-68.52048846961378,-75.69944310900992
2020-04-09,-68.45128361587676,-70.17705015770265,-71.07727837745067,-68.15088725594971,-68.67200810928979,-60.40324008949595,-63.08858840713878,-67.10858999525695,-63.87161714449177,-71.85669503420743
2020-04-10,-82.05012894716131,-85.94140401960296,-86.98267659987137,-81.61139685119613,-81.41419499707403,-77.15862381946391,-78.18140901399191,-81.8928401309107,-85.72603546389692,-85.90956894020775
2020-04-11,-74.99976520132847,-80.00033140020568,-77.00006415148415,-74.00047129959985,-77.0001781787282,-69.99986376173095,-71.00023319683181,-73.99985461467048,-76.0003229052237,-80.00016516568672
