date,total,Alberta,British Columbia,Manitoba,New Brunswick,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2020-02-29,-0.32153489816599967,-0.2278757715152367,-1.0842052621089782,-0.5031437785010123,-0.5919346375991908,0.09786145334761027,-0.9135326427432678,NA,0.12902273908054815,-0.8967304485900404
2020-03-01,-0.7752295038488513,-0.6005086929684311,-0.7607149560455083,-0.14487408408200356,-2.226395183405931,-4.532270339381749,-0.7145164984686984,NA,-1.6669361180479578,0.5357584459796427
2020-03-02,0.947681805120841,-0.3829060095133075,0.8586010717131289,0.9201462097100226,2.2899522678917417,0.7028231649510192,0.47278469395958705,NA,2.7245458697812097,0.26027981240854986
2020-03-03,0.3481280100443906,-0.295117802454159,0.538839760532235,0.2907270471105071,1.8773055253346134,0.6385706955813761,-0.095139425067843,NA,2.049295476199071,-0.13393961149491068
2020-03-04,0.5052691256894281,-0.06817594803529621,-0.5873166940057234,0.528594631110013,3.4937424203170186,1.3908188369705825,0.1252345493239974,NA,3.081477388843456,0.006649484258612588
2020-03-05,0.5673197200723402,-0.15969982347994047,0.7719019406932364,0.9162306939240226,2.620069661937444,-0.376618320458985,0.43880632786392887,NA,1.875067689849426,-0.08739322168462257
2020-03-06,1.265187443911327,-0.4202626933682644,-1.7805950564300501,-0.3210722944520079,3.0393566969035377,-0.0958844542900828,1.0193509828697462,NA,3.5655481033500385,-1.564528653419276
2020-03-07,0.07413837250945356,1.6138087425341352,0.44654713718847855,-0.2270999155880056,0.27035476236501504,4.408707898286281,-1.4639821734929308,NA,0.008475946362955717,1.2615021564910738
2020-03-08,-0.3594099362958292,1.0786742463118786,-0.44934388335041053,0.5139114469125127,-3.3979324869876626,-5.76690625080766,-0.8048018712371615,NA,-0.790146555391094,0.7352429737380204
2020-03-09,0.6003596469515532,0.2409506108644716,0.5668072221515552,0.9593013675700236,0.8110642870950451,1.4857147917319014,0.5844278968453211,NA,1.3052957398951803,0.5509572671421857
2020-03-10,1.4585918939359885,0.6565437187508664,1.751695346090086,0.648996741529516,5.484881529805323,1.6952766918298143,0.8640213092895944,NA,3.4318165051789595,-0.03894697922901658
2020-03-11,0.5044632738143253,0.5827642681373266,0.6460483634062957,0.1057189262220026,0.7958864758745531,1.3245893685434118,0.9523650611383058,NA,0.9662578853769518,-0.35242266570646713
2020-03-12,0.6414580925817939,1.2421097381773147,1.582958327653521,0.11257107884750277,0.14513781979595544,-0.8580175909669264,1.2222503689838196,NA,0.13467336998918528,0.24223121227802996
2020-03-13,4.876209696246777,5.163627625851408,1.7992400308429302,2.9571932973765724,5.726777896131916,2.6570867333169335,3.514333864750935,NA,8.275348965699099,1.1560603346759313
2020-03-14,4.708592506225403,6.436556628209063,3.6022090565684364,4.124995880551102,4.378798537111963,2.51869679929001,3.471618204516393,NA,5.701486586814879,3.7617082377294064
2020-03-15,4.127573304276316,5.172032879718774,2.849884339008724,4.294341938295605,0.9372298428653855,-3.926320128249576,4.023038545725932,NA,4.526155357818353,3.7645580166973835
2020-03-16,9.831392876253624,9.141180539307937,7.425361059929502,7.252514114618678,7.476020639293627,8.804565302698634,11.070151673965444,NA,11.059226460021,4.8237258664621026
2020-03-17,13.660800986741922,12.806805142575575,11.230800337598332,10.025678170053247,12.181142117646168,12.229716169864993,14.743698454136034,NA,15.490262864210626,8.383099797465155
2020-03-18,15.705247193877613,15.600151177829975,13.358191918107952,12.290804052254302,13.933230700411723,14.230439216082804,17.506625022942988,NA,16.33220686959756,10.66577275081459
2020-03-19,17.53856020973638,17.38113108061504,15.654320517054138,14.143821897978848,15.4870591241096,14.204738228334945,19.224959536923414,NA,17.83810000674936,12.904749093321715
2020-03-20,20.375964661973185,18.22352430154432,15.34574619052097,15.420280044214879,20.90648634302655,19.509026699681176,21.527721947749168,NA,21.438493667369325,15.041133392981672
2020-03-21,13.469814092342567,12.237115713787485,11.943970608890996,12.2682898364848,12.738926679999253,11.539743498787901,12.905954253590863,NA,14.565442938830346,12.301545878433286
2020-03-22,11.38346358770153,10.493492494857374,11.370637645694933,10.029593685839247,7.352700923127129,3.823516177258147,11.782726551514392,NA,11.081828983655546,10.111965704704428
2020-03-23,20.118897913815406,18.2384669750863,19.107369778319534,17.198903090005423,18.060646739184286,19.769990575274804,22.389801636119007,NA,18.862747744848896,16.107900653327665
2020-03-24,21.896607150292088,21.16349532092942,21.21611638441627,19.49339534060148,20.348701780673466,24.20143396272265,22.605321558211468,NA,21.98943018096145,19.357598603143902
2020-03-25,23.502669937371877,21.220464263808232,20.542100559390658,19.356352288091475,19.147757467852028,20.993752991884314,24.95759530249089,NA,25.92038574973669,19.24265751810217
2020-03-26,24.83071382754122,21.79482327807819,22.8139906916001,20.02982100328349,20.89605159781246,22.95889005506663,26.139071632159922,NA,27.065580280553817,19.74136883749811
2020-03-27,25.69297533390117,22.293535007541863,22.05047898939266,20.173716208419,23.54552826898961,24.368490383083724,25.97015061214151,NA,27.798278755040435,19.881957933251638
2020-03-28,16.7246498158826,15.16307797672698,16.901669305275817,13.303943761881825,12.854657490555505,14.261082701474479,16.35233138615048,NA,17.381340674967856,13.620993540606555
2020-03-29,13.812301139261239,12.518224759796034,12.693498580288777,10.826401148290266,7.5367318841755955,4.69932675974282,14.25635160327831,NA,14.73778718154378,11.244277881313884
2020-03-30,23.41160867548527,20.426634731890395,20.763043506183283,18.43522719943495,19.499692965527192,21.24087787407525,25.03720176020072,NA,25.222532832520002,17.13477100812198
2020-03-31,23.5671380873801,22.119826427616314,21.236625856270443,19.14099891986147,20.173208338436524,22.220480907080113,24.57703760221952,NA,25.231950550701065,19.549483720321007
2020-04-01,24.162662623081037,22.527948198731718,21.41282086447216,20.65728240799001,21.36087206644003,22.760201649785117,25.110012544691415,NA,26.6822791505846,20.20303303031036
2020-04-02,25.42059740011644,23.14246564814576,22.41592048788511,24.3770224046901,22.722132010277914,23.09925698815108,25.947821971564363,NA,28.409488664991354,20.9724733516641
2020-04-03,26.989591000941502,24.063307905170443,21.612322090689975,25.566360324687626,24.35090087687697,24.99717608337746,27.240941504119125,NA,29.56692622944386,20.831884255910577
2020-04-04,16.819740337144722,15.472204535626746,15.72517141982308,16.224918538237898,14.674097610611991,15.998864873041134,16.117395254860504,NA,17.69495069039722,15.796324819495531
2020-04-05,14.193469076184842,13.472688032290183,12.403569228168491,12.452319078426806,7.828904750170067,5.304288471346229,14.189365681546867,NA,15.720996959646644,12.319594478563806
2020-04-06,23.03205244231187,20.362194452240598,19.721721685223933,20.195251545241998,19.438981720645224,21.239889374546483,24.763433210515704,NA,24.352335672589884,19.031773874471885
2020-04-07,23.96200550618045,22.083403660857734,20.70524408550336,20.987164612960516,20.232022356915934,22.12163095420374,25.22456817895678,NA,25.977833830641167,18.99092704259755
2020-04-08,23.99182202555925,21.622048615249017,20.344463830614128,21.17413049174202,19.858268755611316,21.86758657531146,25.437175669669614,NA,26.816010748755676,19.55233349928898
2020-04-09,24.161856771205933,20.46118966445623,19.84664301379023,19.621628482592985,19.863960434819003,19.48431421146208,25.441058911509113,NA,28.537569632253796,17.90896096108902
2020-04-10,33.69911371304705,30.686647952654287,25.824221810559592,33.22413032315732,34.77521134575118,34.20307219475417,36.25782905544693,NA,32.834874438272344,27.77489574822478
2020-04-11,17.000251157167742,15.999867695078013,14.999881915162046,15.000340976166369,15.000420551852573,15.999853372569898,15.999927189215514,NA,19.0002464302924,15.00028656110734
