date,total,Eastern Cape,Free State,Gauteng,KwaZulu-Natal,Limpopo,Mpumalanga,North West,Northern Cape,Western Cape
2020-02-29,5.152015935497023,9.40222973181776,4.7258617424148515,4.39642905287784,4.468780183429779,7.106751791889273,2.1239109087329897,0.9328584592088608,4.241107394084702,6.732601213233282
2020-03-01,7.21170421601893,12.054585347320813,6.301470411483586,5.610980742181984,6.684023830485585,12.535802881511266,6.888909390705771,5.373341900510192,7.3307313290227505,6.130124877606062
2020-03-02,6.964126330419167,7.461857697810078,11.215363788212025,5.603348052854071,8.94521894472319,9.54246729500784,5.370308248483551,6.43161049384227,7.560647993307808,7.538137935431204
2020-03-03,8.725922509880712,8.921472211971766,13.161250137159824,8.767097779273975,9.291769593052576,10.136874814449337,6.933460189520963,7.747452208796652,8.962949631674523,7.697138049444111
2020-03-04,8.118158732650324,7.745109623330563,11.536463963732153,8.22231457849419,8.760455753763047,9.770936634728026,6.875350451935929,7.662559194928626,7.601500954317135,7.066884585465238
2020-03-05,7.936069190983401,6.525392148130104,9.690861153084933,8.223268664660178,9.988700178643168,9.690585129656943,5.8710204873412595,6.870545963273534,7.0314596379079015,6.460576921789514
2020-03-06,7.669323985208171,6.928110872169435,7.550193316284082,8.145987685215061,7.339789560059149,10.455376563466034,5.197916026981283,6.32452953316783,7.813366310249235,7.491204166837033
2020-03-07,6.4545950690880405,7.472455558969008,5.069140008136069,7.434239405387181,5.253784414452148,11.74487300629351,6.304906527976179,6.066956411545529,4.039692795620105,4.096647515862676
2020-03-08,3.41976937463932,4.138946503523835,2.6469068522605115,3.8297018702803065,1.8064670535844027,9.737053469939015,4.151940750450673,1.8290585715201655,2.5376339268817736,0.21742786675259002
2020-03-09,6.235768163751474,4.693889051482337,9.110373748691188,6.764470916862823,6.288649748275539,7.737946747387408,5.627928085110534,5.17750915261009,5.165524395528343,5.17325069749224
2020-03-10,5.248651174714996,3.609053445577347,8.584849437404493,6.373295588807285,4.4534630277025125,2.348587365089685,3.299664599203509,3.857808664298071,4.142300232573768,4.646443090822969
2020-03-11,3.535571934032758,2.2737229395521994,4.972713529000895,4.352541089242341,3.7622763755096464,2.8578029273473824,1.4217515795804962,1.7210129175063162,2.7846518306591084,2.744188714740839
2020-03-12,2.828777002562464,1.5617393580568284,3.7374903312793233,3.727614650519471,4.420914071782073,1.8267866273389264,0.02614938191326526,-0.48813482974114125,1.7386260150481638,1.5354047154378934
2020-03-13,2.7097798898064487,2.7024545955270844,1.9545647320699662,3.152300692428035,3.187883035737181,4.35640690144418,1.4198145883276618,-0.166891947717821,2.2887158853830747,2.211634115998812
2020-03-14,3.71207100731517,4.107152920047045,4.7258617424148515,4.405015828371742,2.9188754882770764,6.134789007655949,2.8541566110515824,0.6222272039190437,2.0198463978100527,2.7700501790682392
2020-03-15,1.6883214521222611,1.0896528155226854,1.6382858805065972,2.290760884539864,-0.3609104818236989,7.611126902034255,2.830912716017569,-1.1431616072001036,1.4099021892521721,-1.0373320691324008
2020-03-16,1.5246005922901593,1.979873152872784,6.5116801359982635,1.3920117161781185,0.2757088030907832,5.597498823144501,3.1088709607993144,3.0223842323695567,2.91956160887596,0.15900011401290723
2020-03-17,-2.544461753293058,0.1483700562250164,3.3739625049397195,-3.805849716130578,-0.7017171967553615,0.9893884118391006,0.2837692185402489,-0.6482739240830967,1.054576435357083,-4.891648085927212
2020-03-18,-8.398480790216508,-4.3441596332376555,-3.182073811460724,-10.86417917211805,-6.437034694383425,-3.441561452140903,-4.703983257508495,-3.3117922341923673,-1.80608090415659,-9.776591347769543
2020-03-19,-13.624770091393462,-11.062240166075572,-12.832435843308884,-15.177602728554836,-10.191652492029439,-11.951076266295203,-10.840371546488075,-10.745719107680973,-6.048138367101973,-15.55327621290113
2020-03-20,-15.317084735218945,-12.846534608469927,-15.066637364870854,-17.05906064788537,-12.718983187028284,-13.650074957858433,-11.62969548201812,-12.381839011319265,-6.787291940712613,-16.354023775038424
2020-03-21,-17.72497933226181,-15.24165123038805,-18.559204439146836,-16.919764067650963,-20.12961459232604,-20.64743253200033,-15.928847567684212,-17.73299296502304,-12.118128317999634,-18.60205550749802
2020-03-22,-10.908601094861858,-7.69790096907715,-10.33402576891654,-11.681831016370719,-11.050370534989273,-7.386529924004244,-6.228395373489218,-10.174620650750628,-5.075267853763547,-15.083938526959415
2020-03-23,-21.402708890929272,-17.875701449343858,-19.372079658256347,-23.44762161534848,-16.65357756446967,-18.04617356662688,-14.826699544821402,-16.07854388793597,-13.999264662150106,-25.200560239033667
2020-03-24,-21.67983639513288,-17.41710309373926,-17.837934375215738,-24.34350852521226,-16.503277973895877,-18.07908864099335,-14.12454021566891,-14.522493531468657,-13.707593521920716,-25.69192806125428
