date,total,Central Finland,Central Ostrobothnia,Lapland,North Karelia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta
2020-02-29,0.7857069214716315,-3.0124370750197684,6.6670265601382,27.54665655008183,-0.43545600359602366,-5.409649726613806,-3.2542464099942245,-2.740710540926477,1.8568470290523031
2020-03-01,-0.8794150864177894,-4.745337755612607,5.47706450319277,28.108813331202192,-6.331436645833797,-2.318689414477488,-0.21739472062076862,-2.8656011899030336,-4.152388890021298
2020-03-02,4.884838444501,1.323561438744693,11.274948329580159,26.09011515012525,0.29404986049279874,5.144093634223225,5.530216577194991,3.801789361758795,5.249616679915841
2020-03-03,2.616620298111947,4.517718909459062,1.3280069099546534,23.574536625250406,-5.435240096497465,4.6739748982243485,1.2652754134375435,-0.3304193547726216,3.1650801631573353
2020-03-04,-0.5053833511198772,1.5877117046512772,7.998889471573558,20.91476537315578,-2.803774784444075,-0.940237471997751,-1.083159660636812,-0.8634172425308385,-2.5772094599848563
2020-03-05,2.7992310810839474,6.9147420671007245,3.765771046056082,19.415355865106836,-5.578519168648414,2.882644225526039,4.213452940452528,1.988416474256669,3.644994643710494
2020-03-06,2.7904209117300347,6.2253286071459515,14.790850479686585,10.687798767574368,-5.090621151716095,2.3074290854715267,3.101688711312984,3.3671305676829055,3.9119409396419034
2020-03-07,3.6810489409618943,8.451871805940103,16.66640959990129,23.197492129074355,-1.59667201318542,4.795023435038431,4.821776763943977,0.5074297234008117,3.448710602584457
2020-03-08,8.173434386970438,11.111171823347169,5.933615078508191,27.07315881069795,8.310186184755084,1.6055352440999522,6.581911212478796,9.169137094940249,3.78631915332124
2020-03-09,2.597398110430684,3.087373320667026,5.989912700126478,16.77994149261015,1.322287907693732,2.502608121574852,2.351295530924629,0.9774905912023388,1.8136645400045752
2020-03-10,1.4809093759439822,2.4391747958182455,1.9920103649319805,16.266498470685658,1.1752629774473324,3.299276398746599,-0.2622085446083832,-2.312935483408351,0.1913769400978854
2020-03-11,0.9282714801076666,1.6757617932868052,6.9554554708949015,14.171806825263149,1.9188158093940912,0.2683711746420726,-0.30320842612896676,-4.101723597489895,NA
2020-03-12,11.434798896891419,7.597598605561363,9.414042014992136,23.827848173068944,10.298300368914994,13.495504313644366,8.933206743403424,6.3822071799830775,12.300139437163063
2020-03-13,15.19033381511821,11.54111853274831,29.29095844772805,18.178026381531684,13.851246772449002,18.039047067549667,11.172944457167397,12.848985980532957,15.045171752310681
2020-03-14,-0.33718920890882453,-1.8406215337107728,14.333528704075022,21.078443604053916,-1.1612160095893964,2.3365182687369264,-3.6566173402659983,-3.0455617313416936,-3.007071510050876
2020-03-15,-4.163205481966912,-5.903102750862742,-2.281981676280964,15.83002318829064,-0.19759401453496986,-9.274757657909952,-6.254865645930885,-3.1517679525186075,-8.305759200248225
2020-03-16,5.065847378499561,1.7647485849929239,10.922509794243762,19.76901775686887,6.757528004191197,10.845573554241524,2.743178119412067,2.716125767505895,6.109340780047879
2020-03-17,0.5326147836683333,-3.703723941115723,-1.6596230372952465,17.681146037733786,4.995101770282129,3.5742160986421494,-4.364103667900253,0.3304193547726216,-3.068900983005577
2020-03-18,-9.902630353797402,-13.321791069941277,-1.0434340006786564,5.028234224197932,-9.297219792906072,-7.519084693730518,-11.873756385484347,-14.248351283632482,-11.358957459963719
2020-03-19,-12.291788097681069,-16.560910288044,-11.610420458401457,-0.661532849879945,-12.014839841154803,-9.171537975355307,-13.06275294958127,-13.60226343813959,-13.5759857044823
2020-03-20,-12.743509508190753,-16.296760022137416,-1.7398278680939014,-11.32692328822421,-13.022475668830763,-10.277865300190983,-13.992401425920084,-14.178530527118028,-14.44356116625938
2020-03-21,-15.103833970552525,-14.393379382697065,-3.3331276799210294,-8.141043436814167,-15.24189659038469,-12.787041947019315,-16.27218553558788,-16.54850268486213,-14.76841125432297
2020-03-22,-14.805890061492946,-16.204026418148935,-9.128697905419996,-15.385753704424285,-15.037747324182682,-16.94491843247045,-16.04620944441629,-14.613189321193918,-18.80989966110806
