date,total,Aveiro District,Azores,Beja District,Braga,Bragança District,Castelo Branco District,Coimbra District,Faro District,Lisbon,Madeira,Portalegre District,Porto District,Santarém District,Setubal,Viana do Castelo District,Vila Real District
2020-03-10,-0.02798756528225087,-7.082879999999999,6.498540606291917,NA,-4.239738546954789,NA,1.9141395249955184,29.217296066504648,22.010802073046932,-1.8845402360779724,-2.1223173445452104,NA,-2.386446899469836,-4.940381040570013,5.184440663105633,4.416464679050842,1.7465648218649603
2020-03-11,-1.229053938251988,-12.810239999999997,NA,NA,-10.44414079994382,NA,3.828279049991037,4.241820946426172,17.884015724338393,-3.5615993807155997,0.8081353442511227,NA,-5.4996189251887895,2.3095394186939604,0.7452812837348752,-2.9443097860338945,3.556223939429476
2020-03-12,-10.863173553125089,-18.261119999999995,6.973996628138512,NA,-11.246434194726884,NA,1.8434224382008761,-11.193137244181958,12.254145932587727,-13.325640421216995,-5.274045187124589,NA,-14.404627863786715,-8.372080392765605,-9.670479096267162,4.481808368819217,1.8440741879460911
2020-03-13,-23.84540562047774,-34.57247999999999,-10.590927255870298,NA,-24.542536990887644,NA,-9.049875837098133,-1.355702395661752,-2.1494475699482845,-25.50870063841919,-10.954082178146765,NA,-29.492052659594613,-21.61452671913916,-18.343104047559383,-2.9443097860338945,-11.243212298825286
2020-03-14,-32.896584232757675,-44.49983999999999,-8.717977015964482,NA,-39.536827472672556,NA,-26.54566536461583,-26.650053994719823,0.8031743588774727,-34.38162473319524,-21.22798377488217,NA,-37.34851470118659,-36.88932936952123,-31.80121934704397,-35.12223325050223,-28.451703463790338
2020-03-15,-45.71089090841682,-70.04831999999999,-26.735257843835438,NA,-54.00962724784848,NA,-45.44432899232995,-44.580650257341915,-15.857912788074865,-44.94499384947602,-28.54834310155692,NA,-51.81807989557112,-55.50375671088849,-44.028041947983255,-53.75575513724611,-55.0870559907753
2020-03-16,-50.903783735357884,-61.88543999999999,-37.91232420356115,NA,-52.989568503052865,NA,-43.66015600522728,-39.48053603366228,-24.900317445103745,-52.89333630635892,-33.48085489914681,NA,-51.769376897622756,-53.4857870526941,-54.67054387387125,-47.93440112817518,-43.453806227625485
2020-03-17,-56.05509503673674,-62.916479999999986,-42.70153303900377,NA,-55.68107182031319,NA,-47.858266306428135,-42.139431225153814,-34.942865410925286,-57.974232711492526,-41.97204840909968,NA,-56.293025942356095,-58.187349440749664,-61.66413332714716,-48.576306786488054,-48.91719865070061
2020-03-18,-56.93230529715472,-66.11615999999998,-58.409868530012425,NA,-57.44038662173034,NA,-53.601640517722736,-52.31770111258335,-33.0162031095704,-59.527950562140276,-44.71970857955349,NA,-57.32342858522442,-57.17260994532682,-63.11642727927751,-51.520616572521945,-51.568115044259194
2020-03-19,-67.86344865167956,-72.60864,-68.87182593380288,NA,-63.44326041483934,NA,-60.83294046062891,-68.02189034232994,-46.932155037073656,-70.31792345110014,-53.247460593174864,NA,-68.14504373720207,-66.41844050853686,-71.7211254383423,-59.7596871030228,-59.010374014274916
2020-03-20,-73.37779865700533,-78.81023999999998,-79.07584363343364,NA,-71.25320456857877,NA,-76.92107770641002,-68.71119818012416,-57.08466139726533,-74.37288800777527,-60.59475776465799,NA,-75.22607765459658,-76.3711359187475,-73.93496483572677,-60.35258499400938,-65.85132522679032
2020-03-21,-71.46584812586642,-79.00031999999999,-78.46179314368035,NA,-72.26848775745306,NA,-66.36320777523154,-71.4999352912002,-50.602853089133916,-72.79813520776493,-65.41182165592629,NA,-73.38204845776734,-74.54594758246238,-69.87275131744913,-66.73128223934,-69.09685755860835
2020-03-22,-74.36376059966291,-81.15935999999998,-86.88910676167383,NA,-72.28281442521704,NA,-73.57730626459308,-74.07290568296669,-64.26733494951245,-75.26782948974838,-74.04636298289512,NA,-75.42757437159862,-82.56219777409198,-70.44582383215669,-70.43857569708112,-72.03743412787854
2020-03-23,-74.1558529718519,-76.63967999999998,-80.8794966393861,NA,-70.83295564750193,NA,-75.09581235806182,-68.9651536993115,-68.41228833729083,-76.09010478301427,-73.2949895259188,NA,-72.64481876333328,-75.6872897370495,-74.62858348875345,-64.85169022188494,-61.55900117086604
2020-03-24,-73.9511439229303,-78.33311999999998,-81.6908517535899,NA,-69.81289690270631,NA,-67.00157282899939,-66.8619055460419,-66.03336237909184,-76.14747282673049,-72.62635373513957,NA,-72.42613275293769,-77.40122119103874,-74.14639893547698,-61.824739887026325,-61.146020326287136
2020-03-25,-74.39894496744631,-79.33919999999999,-81.07680126383661,NA,-70.63333740999043,NA,-68.9157123539949,-73.05612888622038,-68.78423455824718,-76.87031017755493,-66.54032494021982,NA,-73.53102233384469,-75.07537688442211,-75.38725878785712,-61.824739887026325,-65.79396677615436
2020-03-26,-75.41609305427554,-77.39135999999999,-79.33378333759332,NA,-68.34584612367443,NA,-70.05005265163331,-75.34077383890951,-69.87616922234012,-77.60462113712259,-69.82385580918302,NA,-74.70084924534952,-75.90692616847845,-76.08661773318471,-62.74819997331178,-62.69852239016709
2020-03-27,-75.42728808038844,-78.81023999999998,-82.60519025714105,NA,-72.3086024271922,NA,-76.92107770641002,-70.5194378543378,-74.04311428899254,-77.02137935934098,-71.78165988721996,NA,-75.28337529924171,-77.33216519513095,-73.65369051298217,-61.824739887026325,-64.24528860898346
2020-03-28,-73.8791758979188,-77.49983999999999,-82.82078165166259,NA,-70.00009869482237,NA,-68.5755058283342,-71.4999352912002,-74.1645466027752,-75.01636623145893,-73.55667144691438,NA,-75.28242033849762,-73.77769962798817,-70.09662271718464,-68.48787437017224,-65.03205535687337
2020-03-29,-78.35398776418954,-83.09183999999999,-86.88910676167383,NA,-75.12522530959133,NA,-75.74086686598592,-76.81677095418631,-82.07294555786517,-78.96233150507322,-77.61466535411823,NA,-78.97525353587652,-81.17436407855621,-73.80006796665536,-76.00047682030701,-72.03743412787854
2020-03-30,-77.53595121322545,-81.14783999999999,-80.03638029295368,NA,-73.80717187530485,NA,-73.34890918697256,-70.9643373729141,-77.4671230736833,-79.25682079614985,-73.97420804144414,NA,-76.77024917778294,-78.71520333539536,-76.933310847569,-67.67203918468176,-65.1802313543496
2020-03-31,-74.75958473722616,-79.99967999999998,-80.76207632629848,NA,-70.37832272379153,NA,-78.48736561528054,-69.10931641885017,-71.53606289735357,-76.3539977841089,-72.39064759306635,NA,-74.33605424110883,-76.30303903389398,-73.66899795911792,-63.29689478004329,-68.1341915621015
2020-04-01,-75.95345430769476,-79.33919999999999,-82.82078165166259,NA,-70.08319336785345,NA,-72.74494704029398,-75.41237783868038,-74.01251717055912,-79.0981025418683,-69.77382838311033,NA,-72.62476458770749,-77.38491630311607,-77.82783973112755,-63.29689478004329,-60.45963086701015
2020-04-02,-74.016714790163,-73.4784,-85.43578977181886,NA,-68.05740254602622,NA,-68.20663021343242,-76.20193127615381,-74.83003392870225,-76.13791148611112,-71.83361144506468,NA,-72.96759549483421,-75.90692616847845,-73.80293811280582,-61.253943538167285,-57.166299826328824
2020-04-03,-74.67722133082412,-77.32319999999999,-85.43001500232275,NA,-68.08605588155419,NA,-73.90508951824933,-70.5194378543378,-74.28215427675369,-76.28898066789718,-79.0067746911794,NA,-74.05816066457993,-75.89158039161005,-72.6701870987595,-63.29689478004329,-62.63925199117661
2020-04-04,-75.22977583396798,-77.99999999999999,-88.26927667124471,NA,-68.70401281777401,NA,-79.63604045753945,-73.45042824495862,-81.39311583267246,-76.79860012290963,-77.25966304217935,NA,-75.06277936735793,-76.85165055693923,-70.6563012165234,-63.219058914289775,-62.999654256005876
2020-04-05,-82.3114294950998,-86.95679999999999,-90.70815432176954,NA,-77.56171394065274,NA,-86.020646631526,-80.93161414101881,-86.80211267573182,-83.129163746995,-78.8037787892306,NA,-82.78650186552203,-86.0313024574043,-76.03591181786,-77.85412354917757,-78.39370643252009
2020-04-06,-77.4327970440423,-80.32799999999999,-80.8794966393861,NA,-70.83295564750193,NA,-73.34890918697256,-71.9639292097154,-75.20293630960964,-80.10108717284028,-74.20029352465725,NA,-74.75337208627421,-78.21071092084676,-77.46046102386929,-63.44199620879365,-61.55900117086604
2020-04-07,-73.78161924179209,-75.41663999999999,-79.83426336058973,NA,-65.00773253466632,NA,-67.00157282899939,-65.73820010963775,-73.73714310465826,-76.65804841580488,-71.44782302477337,NA,-71.72614652752296,-75.75442751084874,-74.35113602754278,-61.824739887026325,-57.65193470837995
2020-04-08,-71.71693656868433,-75.20639999999999,-81.07680126383661,NA,-64.86160052347368,NA,-67.00157282899939,-71.64123385074804,-72.36122893510507,-75.09572535859971,-64.38529735555016,NA,-69.22796922099512,-71.61010864532689,-73.62498905147761,-57.409236144589734,-56.903406927580676
2020-04-09,-77.90298814078412,-79.13087999999999,-83.69277184557556,NA,-70.94088321132394,NA,-77.42469804074484,-77.0630887133981,-79.00175979510988,-80.30665599615676,-75.85216065094198,NA,-76.21350706398106,-81.48895250435837,-78.30237056133615,-71.7118167109502,-62.69852239016709
2020-04-10,-85.05660982692744,-88.10399999999998,-91.78418637121185,NA,-78.11472331634249,NA,-84.46295944942781,-86.34105764370861,-85.03034828644616,-86.5769831743401,-82.96856200978192,NA,-84.1444560436117,-90.30126487103615,-83.49350823212617,-80.96083162301817,-81.91264737903619
2020-04-11,-77.00018924925095,-79.99967999999998,-84.99979467486236,NA,-70.00009869482237,NA,-73.00010193453952,-77.99966903040104,-83.00042071037845,-78.99962073348877,-78.00045377440955,NA,-77.00039471710757,-82.99955241484133,-71.99952961493646,-72.00009769522246,-62.999654256005876
