date,total,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Vysocina Region,Zlin Region,Ústí nad Labem Region
2020-02-29,0.4934567268324509,-4.3490720076543665,0.3669600172226568,7.791639407747875,5.714418336871934,2.5084307491624704,-3.3421357224942074,-2.5500693406194728,7.13584935247335,3.2162423997224816,3.2330339894140123,21.231735992651476,-5.5298600601564685,-6.567096796472758,-5.811152065172472
2020-03-01,29.6468479486335,37.5176759060311,11.32585397156008,13.070297819483232,15.31169842279044,14.646528983163678,11.920475493604053,22.80457638668522,29.45971835403123,35.86641486897728,27.430764069334096,14.511507741762955,15.51475689339449,3.9660837394428174,18.54171424926209
2020-03-02,18.030892698727683,24.800224683648395,6.910591044337074,22.617827764190565,25.739245944713247,4.0743875174257465,17.135623704334563,20.970332840625467,24.49631323995132,11.967705578066447,17.955582816539245,29.96375231864675,12.08647438739345,15.908995876257038,36.089453554307774
2020-03-03,-9.407072283464961,-11.734847700653331,-17.287241771347883,8.827395088536816,-16.315853860351453,-1.1570680565500875,3.1650752675510723,-2.972838937406424,-0.7416472641615561,-15.764416951432535,-1.008119646566468,9.977137172479788,-4.280065540301912,-10.227350333241283,-3.799193120116063
2020-03-04,16.76545391474626,23.030964840534494,18.83532376400453,9.289839524607483,24.694007078213012,11.30775449082951,17.214104554633682,21.257623998442057,18.514455576501547,11.083963297061622,19.946095048748457,30.035092321310113,10.953006895925357,17.213871407667355,20.489328922567292
2020-03-05,21.23312901086388,28.013758769304214,13.055948132759168,14.778245952703184,16.703757863824116,31.064909050417846,16.727906116195236,27.893184988011793,22.744803935271197,17.86318413899919,21.711733711402207,24.188065703021117,12.231642827776557,28.037347913740437,25.29690242087392
2020-03-06,1.6019231425719043,5.164403529089349,-10.75241778464681,13.644607864279413,0.645869720067786,-3.807594882832744,-1.9045962450639957,2.191676023343262,1.1234476575523187,0.3419068497002278,1.4921695335756981,7.514480280540597,-3.927238933542972,-15.170148942177239,2.020602205440899
2020-03-07,-6.143656997039584,-3.891224646848555,-12.099894967888405,-0.9168984715180809,-16.190692716373817,-5.733141723808328,-1.6710678612471037,-15.300416043716837,-0.9516374805264755,-4.889074783001562,-5.1730449538840775,17.571518256003348,-9.215792513327523,-11.164258731910149,-6.2260285636280175
2020-03-08,45.17101267451248,69.7447774027508,39.05530999299589,25.095850757476363,52.23901303909211,16.47637846607873,43.34631353715998,51.94397084522582,24.199463434090003,36.705728576292245,29.235469750427562,42.17240477443644,29.62013012055299,33.711226340497795,47.86253456024883
2020-03-09,7.835738628037647,12.400112341824197,8.062356218393253,10.985802056892561,6.863798918590199,16.878500697929052,21.80810554775287,14.298259931333224,8.645869908333816,-4.704599618332796,4.488895704134811,27.239515416941906,9.496515590094853,26.135375319966023,15.19581211819931
