date,total,Andalusia,Aragon,Asturias,Balearic Islands,Basque Country,Canary Islands,Cantabria,Castile and León,Castile-La Mancha,Catalonia,Ceuta,Community of Madrid,Extremadura,Galicia,La Rioja,Melilla,Navarre,Region of Murcia,Valencian Community
2020-02-29,-1.2147739365016021,-1.2056979539583885,-2.0514606956309835,0.6154388941162926,-0.612038509130856,0.0887955641878456,-0.043826040615247475,0.6122416182195155,-0.5641367638997679,-0.8551401975364386,-1.833645096686354,NA,-0.7765038574993302,0.37554461773407805,0.8276412348267538,-1.6190796909495617,NA,-0.9599308108108108,-2.0843811589633545,-1.4738809947540692
2020-03-01,-2.279216567488036,-5.653447685465984,-2.729276960592237,0.016120895531551577,-2.6146436464260985,-0.601518338046696,-0.019478240273443324,-0.9441109066001875,-0.5748543880843922,-0.9877200731234831,-2.4809286395889267,NA,-2.1256305345364828,0.645437296975193,1.449562669052151,-2.3097360626133607,NA,-1.2824908108108108,-1.8132577794302982,-1.5799225976769695
2020-03-02,0.7597388558293453,0.8968397668664227,-0.04550374925614011,0.7937170329358041,3.374252491607053,0.8593119114952799,0.08862599324416712,1.99979855670767,-0.5855720122690163,0.9971900642368435,0.8373743423995631,NA,1.3803429125145128,-0.7558915963087454,-0.09905027436361609,-0.36419857850030934,NA,-0.01452972972972973,-0.8681716727601057,1.4359395038000042
2020-03-03,-0.14548190856306614,-0.9649420379332847,0.1251353104543853,-0.32431448657592,-0.21378779453411664,1.2020818850806192,-0.46942559058998407,0.3948100154873511,-0.8759221947252009,-0.44793057966194394,0.34313826370738787,NA,-0.5755493416138251,-0.31791628764700725,0.22286311731813624,-0.4915737290120756,NA,0.4019891891891892,-0.4816766423619191,0.13230878896802206
2020-03-04,-0.38552705769212525,0.2340416076100611,-3.828950900948956,-1.424328534611204,-0.8050151024271383,0.3771424500451506,-0.08862599324416712,-0.4930356956689868,-0.984072766042773,-0.3721706507550613,-0.1774180795305244,NA,-0.5277494810391177,-0.6002951050736541,0.3114369203548314,-0.5491284266507255,NA,-0.12689297297297297,-0.7787586433396297,-0.3755234745710038
2020-03-05,-0.19397587808408817,-0.7241861219081809,6.380952838397481,0.7169057071678231,-0.7842039011893038,0.8392613002270567,0.17725198648833423,0.9631838542082721,-0.2065578479218494,-0.005681994668016202,0.06726289828355048,NA,0.07608957397606501,-0.18056876760615517,-0.2581021572359612,-0.07453805104021875,NA,-0.11042594594594594,-0.7268414004503211,-0.1420373763921413
2020-03-06,0.01293172520560588,-0.2599396543537974,4.803489530851291,1.5381230913045094,-1.0329923523506874,2.3430571453437965,1.2806942979788984,2.8876442678640077,-0.17050765748265867,-0.28978172806882635,0.6063409091647592,NA,0.20485654532017503,-0.8855553390046547,-0.04666791772901143,0.9689946635228437,NA,1.3299545945945945,-0.6278140667910842,-0.15273882255867252
2020-03-07,-0.9577558980401855,-1.4752294774765329,-0.03507580671827466,-0.018017471476439995,0.0491901120166994,1.1190150669694088,0.7138775060216977,1.0566412974878867,-1.7917918977749103,-0.9337411237773293,-0.8822162745885967,NA,-0.6672470333285702,-1.903655837209572,-0.9809786787935056,0.7793472172053251,NA,0.8659718918918919,-1.086416378979977,-0.5914981153864516
2020-03-08,-1.808016830308772,-3.168194384983737,-5.6746967301511395,0.12707058830752418,-1.8635484744788042,0.4181984635943695,0.3837213333868335,0.9774885649143354,-1.6144639339929454,-2.041730084040489,-2.138765200494344,NA,-1.15500071266232,-2.0563709119403097,0.23524440161358823,-1.429432244632043,NA,-1.2204972972972974,-0.9931576278639968,-1.786168651068298
2020-03-09,-0.6158734129169801,-0.8153088789694751,-0.5612129074923946,-1.1569113263819366,-0.41906191583457375,0.2978947959850304,0.09252164129885579,0.06866261138910454,-1.8609692902393034,-0.8826031717651835,0.1403747442439314,NA,-0.7599202324019827,-2.0678965779577236,-1.062885636440342,-0.5585636229849303,NA,-0.19857297297297297,-1.6286631380460896,-0.09923159172601655
