date,total,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao Region,Cusco,Ica,Junin,La Libertad,Lambayeque,Madre de Dios,Metropolitan Municipality of Lima,Piura,Puno
2020-02-29,4.542298353776776,4.635551097258405,-2.210488261131821,2.2694877627148125,9.45920115556928,3.0842540599642803,-7.010392082174643,6.157407620989018,2.0068881202812183,2.3729651673227545,3.06725560129011,15.628265081582446,4.2005876507038735,-3.304110557207693,23.599939944048707
2020-03-01,-3.328139364336179,1.372965082469724,-3.575058070817525,-3.1855146665183023,3.189909432568019,-2.7079846879062353,-9.992532463162977,2.0378337111783527,-2.769022018489218,-4.9505129354883,-3.4735973236032067,6.81899737679092,-2.38800530827686,-6.024175818379844,10.196489731923483
2020-03-02,-0.9782058261435106,4.4862949628575155,-1.6066709049525225,1.6875187371008915,2.573840753364614,-0.7871824714667023,-13.611981215258094,0.15939963923502806,1.5203990964250964,-3.972955507876283,-2.7406452334734372,9.57320985089277,-0.1812582342427014,-6.784208273154572,-0.42740349870309424
2020-03-03,-0.9350143996416712,-2.2149227637055127,-1.1310810063453731,-1.021317352516535,3.556090659988451,0.1520474700388007,-11.332711942494946,-1.0642550763296783,0.5435523487219492,-3.3659627912247934,-1.1940490799886023,8.523028730249834,-0.6857123676377328,-5.241903228160054,10.375291643014041
2020-03-04,-2.416320360408459,-1.238060499453535,-2.672681261186656,-0.4977366666434848,2.1644097746740516,2.1661952851730404,-1.78369211277996,-0.8943560596600078,-0.458440948922071,-3.0793541475912605,-1.5946270899284631,10.986215624884544,-3.5532368141227977,-4.919904745411982,2.795811700688697
2020-03-05,-2.811441928777138,3.1343788224186864,-0.9597920891407862,-3.637306410087004,1.4416583756709938,0.7275182743628692,-7.037388503341043,-2.207732727848023,0.5232416737697055,-4.472831862765744,-2.7406452334734372,2.3933024627231925,-2.308405131334298,-5.440130522344303,0.41497341932246734
2020-03-06,-0.2839436371880182,4.635551097258405,0.7454417123037612,-1.5582986409530637,-3.7944448447660553,4.862632063962405,-15.717702066237248,-0.8790842379368913,1.2757038220004464,-2.7107194611669856,-1.8021207353649378,NA,-1.660095256476805,-6.133442570783845,3.991967801085947
2020-03-07,1.2413535913121247,11.878300696070815,-0.3684147101886368,-2.2694877627148125,0.1230215147239248,-1.6609742613099368,-8.778657668573803,-4.018398090895019,2.6094381438644465,-4.309744789452388,-0.4380421403658911,2.232472537228194,1.8538209883129197,-5.505883966268834,-2.099727255373591
2020-03-08,-5.865235750703486,2.196744131951558,-5.6286112346222374,-3.1855146665183023,1.7174956782160438,-6.631386810363137,-13.830845058285691,-6.655650804705692,-3.569842916606253,-6.967388575872422,-4.656118978845338,9.375044406979288,-4.806699841399045,-8.375828401092491,-4.437538338883804
2020-03-09,-3.3705309496065037,-2.5641438473999023,-3.44395984926988,0.6748160576608784,-2.0317772041123203,-4.173606819989105,-14.525038745421673,-5.426269155994817,-2.053312520172061,-3.972955507876283,-5.8127039284079105,1.5958540821438247,-2.4829500976420844,-8.00258091057971,5.016971270011489
2020-03-10,-3.76965172413276,-4.113154626855291,-3.9798357913624427,-4.59353512158093,-0.6843071756518316,-2.3509618310429756,-9.688822725040982,-5.8968321628383435,0.5435523487219492,-4.933142714662026,-2.6445833605861804,6.81899737679092,-3.5129572065133083,-8.386464987609694,-8.300424546401702
2020-03-11,-5.393329424109315,-4.333211748087372,-9.15773708183183,-1.8253535063252413,-2.1644097746740516,-4.25732916108642,0.46954489671558947,-6.097274822954247,-1.5271693214091775,-4.675484439072283,-7.638840131994662,2.5349859685164056,-5.090575171218302,-9.666723219316742,-11.80283845188142
2020-03-12,-9.32694860070276,-3.4472426426051674,-14.264826194238983,-6.614154550974,-6.944948948399067,-8.444408541711875,-6.863840081557046,-9.145912234431371,-2.318318469548954,-6.428911730257906,-11.542794646132778,-3.989156544867017,-10.493796820548354,-11.050446428963863,5.297126136051772
2020-03-13,-8.750263072780053,-6.952848260841452,-18.22169587379746,-5.141045454888763,-6.364441175795546,-8.925571421581497,-18.448197235638787,-16.778959629416516,-2.7651533184983146,-6.857377177306016,-10.970265883724728,-13.829458950599696,-10.54846200230409,-10.169543672857275,-2.595018110693955
2020-03-14,-10.922631857576272,-9.27110219451681,-17.754718267116797,-9.07795105085925,-6.510529224530208,-11.862589640305673,-8.189557192407015,-14.453824772072036,-1.8734179705950456,-7.650617261705896,-10.517814462425749,-2.976310942642562,-14.236923213401601,-10.645289178899471,-8.39986518144672
2020-03-15,-22.0644202125878,-12.080179185548943,-19.852289811879114,-11.308194191781018,-4.539301672196069,-28.29333966209354,-14.62723948269447,-20.442287865249078,-9.29358455314806,-18.793613921761143,-20.69268803864399,-6.81899737679092,-27.815946169181544,-18.51442927680881,-8.874120517815253
2020-03-16,-37.87008278856647,-16.34354671689744,-34.849160819869546,-19.4012009542246,-25.19826619556141,-43.86088347739531,-32.62035419009967,-28.886650789274785,-18.780604105841295,-26.71346960627429,-35.54193234955615,-13.562366395759787,-52.26374991158866,-32.09638329686712,-2.242195088274622
2020-03-17,-65.82933287742384,-51.88851241643242,-63.45249615038524,-55.46796556792942,-59.22140386139686,-64.30068261425687,-63.23525995069538,-64.20941994598546,-51.18967110463809,-57.631497664775196,-64.40660391471907,-56.253138404831006,-74.33601584331232,-59.14232192288385,-51.21957632780168
2020-03-18,-70.27804980711329,-58.18884347431614,-66.33570010310827,-62.54444090734343,-62.77461120463396,-69.24318771627763,-62.41861821041181,-66.9068054578309,-58.202657013148496,-63.91662256708227,-69.00412515110318,-67.60696528798982,-78.92501399596485,-63.61162218493066,-57.35812322192666
2020-03-19,-73.4486204488409,-60.17414141586644,-69.53564501446098,-64.6521642533991,-66.3066742250279,-74.47150356894095,-66.46326059587771,-69.54310368278388,-61.55585273026416,-68.26303782272346,-70.91671704028848,-71.79907388169578,-81.63717424167045,-66.29977768655121,-60.86053712740638
2020-03-20,-74.84354355660402,-61.9996587520004,-70.02845949692112,-66.21142008024957,-68.04915864842224,-74.99885808527806,-70.9890177728448,-71.07124034395322,-63.241638751300385,-70.0097100280322,-70.83698568579204,-72.06137983161024,-83.76719825359129,-66.5850315976944,-63.173488052155335
2020-03-21,-75.92492890161303,-60.26120749426696,-72.78917752002297,-64.9077328880026,-67.56283922302923,-78.11775587259295,-72.06598214580438,-73.88889145186822,-66.16154006943484,-72.19546281533844,-71.57858334448167,-76.65077663412823,-83.91489014815942,-69.74409779330385,-60.5000648253682
2020-03-22,-77.33184962784887,-62.87318984628253,-74.88292137948464,-65.46290070848956,-65.1485419965722,-81.3434718192389,-71.97631546121599,-75.18031487632925,-69.975111085468,-74.99013834383243,-73.31153953136777,-72.44718018860122,-84.28220180802691,-71.92556499174124,-58.81626714926943
2020-03-23,-72.97671412224675,-59.28530200010729,-70.11075473088533,-64.10943984957824,-65.70502212958121,-73.54767083959128,-69.88794945241524,-71.17814309601505,-63.413795900895586,-67.35978633975719,-68.92439379660676,-65.41661487410556,-81.47221965812683,-68.02000381510622,-59.034271618406585
2020-03-24,-73.90452995080477,-58.84901483801239,-71.68393338945707,-64.99675117645998,-66.88045425854496,-74.46091798558382,-69.98340108439642,-71.66206894686628,-61.90887160443411,-68.42708990830495,-69.3537903684128,-67.33317148625429,-82.41591332212059,-67.96585392010955,-61.59486797081572
2020-03-25,-73.63978250317312,-59.735940713586906,-71.06767605605062,-64.03765090727389,-66.6988053032104,-74.24824399268144,-66.17304906833891,-70.48422969647093,-61.63999695506631,-68.93468636133942,-68.83601687355049,-62.53699335095702,-82.38426505899884,-68.01323507823165,-60.98196944135558
2020-03-26,-73.21346712677534,-57.35358318372655,-70.97485468750959,-62.999104208604294,-66.17596386563373,-73.16177820993583,-67.33196686269649,-70.09479824253147,-61.40594060561664,-69.4934284645846,-68.92439379660676,-63.82171811294683,-81.46167023708625,-67.57520110620499,-58.26456285676007
