date,total,Federal District,State of Acre,State of Alagoas,State of Amapá,State of Amazonas,State of Bahia,State of Ceará,State of Espírito Santo,State of Goiás,State of Maranhão,State of Mato Grosso,State of Mato Grosso do Sul,State of Minas Gerais,State of Paraná,State of Paraíba,State of Pará,State of Pernambuco,State of Piauí,State of Rio Grande do Norte,State of Rio Grande do Sul,State of Rio de Janeiro,State of Rondônia,State of Roraima,State of Santa Catarina,State of Sergipe,State of São Paulo,State of Tocantins
2020-03-13,-8.278803630868781,-1.2962883776207286,-18.4180037122966,-26.69032873206359,-0.3874949334163418,-0.4420127248213531,-24.974294259386458,-32.67931547728258,-31.357411470644713,-6.927714124061737,-16.70774528398359,-4.759296993366139,7.200898333698668,3.2394425735180152,-9.58399476068305,-30.213016981678972,-14.741404388321655,-15.370984735072922,-26.204326305344235,-31.316098352891157,-11.638100426414129,-4.55920509682673,-4.663318108301673,-6.721556479999999,-35.16766479566441,-17.072113594325167,-1.558653764950683,-9.751766620585899
2020-03-14,-15.469851982197582,-5.887149441983754,-4.600447040468512,-26.851642856794253,-14.177755799115566,-29.881021095151343,-30.45874382832326,-40.52326593823984,-33.71196189892696,-8.136832176450119,-27.41716786978107,-5.045650779424269,3.64948065083046,4.762290577576126,-1.7152712475395182,-30.43785625065598,-20.679033872104988,-21.704413140630805,-16.493516924010866,-29.238184481007732,-13.303953648275568,-13.06824984394578,-5.812072833515938,-4.0283136,-26.306739770157012,-22.814682774661044,-3.405558256793654,-7.278410356852171
2020-03-15,-21.10261274072924,-8.599930980016449,-11.394762667517487,-36.65839621468072,-29.252068502998352,-9.78289467696999,-34.16225453008306,-37.370249408197616,-34.68941330371488,-1.28041039038298,-21.959304410346434,-6.496833525718859,-0.5576129550794696,4.088052529977878,-6.727749079744118,-39.9003225792266,-32.17226745869797,-42.37078074213285,-16.704262562149612,-36.075937222142876,-31.993340109330877,-16.87222563931963,4.242139662393223,-17.1191296,-28.972205697245826,-19.841109571396306,3.6890366206579244,-9.576110161993126
2020-03-16,-22.919813344058007,9.712546449532164,-8.497902277324068,-30.460688452099753,-3.2205767627814095,-3.7311639358289437,-29.914222487418524,-32.05423876416451,-24.902380173803873,-5.457190832359828,-12.221352463379997,-10.711572980174454,-6.211616039255954,-4.574356409136384,-28.2938801898412,-32.40087602210904,-7.489607593988882,-24.314962609852376,-25.557521720088907,-33.22735524756742,-30.322721861091118,-25.47915271013397,-1.4077225534417581,-16.59549696,-53.23551743556057,-28.756066442424505,-21.088117748205995,-4.2941393398996786
2020-03-17,-28.18544667589157,3.6782663534119338,-10.459030022545559,-25.40458834145885,-10.342695649274418,-8.486644316569981,-29.157251695405087,-32.154289152697125,-26.815873712043878,-8.488541043890134,-10.766567917493425,-14.419611836927187,-7.652757107642376,-15.482288041257451,-24.306184069103857,-25.022496763671413,-11.148455680264249,-27.772541803381614,-20.04899978680329,-26.57648952133509,-24.974456254062286,-39.8812891220842,-5.028529148109676,-20.18777088,-56.49426758014955,-22.610105548467445,-31.787755657022384,-12.831420983333391
2020-03-18,-28.401073919956602,-6.414127209740548,-21.60006701874548,-35.33065688035912,-15.572927507911166,-19.903064280923232,-29.421378040026717,-32.69456125077326,-30.881686353437587,-15.98944556542844,-19.515615056636832,-15.773725503202071,-14.057614877882767,-19.209003226760984,-31.10345830213525,-29.760455888994493,-15.603826685869725,-30.57700126643672,-20.52584821226931,-32.2245233789394,-31.522555503152645,-42.710280203002995,-17.806172540872804,-19.22906112,-53.7434990757465,-26.344360268846415,-27.555624123776006,-10.33634375966615
2020-03-19,-33.673119957933366,-25.042983627595707,-26.17857537334819,-24.5292921735416,-34.37497946095852,-33.993661230445674,-37.76432540383601,-44.29659487718429,-39.019089674085826,-21.870588167729476,-25.485849371446967,-19.298303798717562,-32.871283701934736,-24.767592188138487,-29.31199510578776,-32.306712567580206,-26.326324066348327,-34.07316951346517,-23.81911299995822,-33.578972569420664,-34.80851769364363,-44.69959448751611,-9.411061625805715,-25.2286976,-62.86033183319661,-27.300014447544225,-28.013770974465736,-18.851904443166347
2020-03-20,-45.273705370978774,-44.193047983633676,-47.499162611281456,-42.13448576249021,-45.780436949676286,-26.791736507541234,-50.47397026948768,-54.0176811991821,-52.089974321560206,-37.662316315786235,-40.40852946364031,-38.46362295780813,-29.892861400493015,-34.331891389198105,-44.944678202463855,-47.49585429402663,-33.3546360128115,-44.5182615693639,-44.35370181473098,-41.9359048079875,-48.627094190777996,-54.9388532505431,-27.31209417701826,-34.7291648,-80.48729474764839,-45.36716093546832,-41.42124766537954,-34.99057767376798
2020-03-21,-65.73264273258451,-66.29726508154914,-54.28012425562951,-60.76578990815751,-59.54790399576278,-43.3489566410124,-63.54248245120134,-71.50553625384059,-74.99507940814226,-48.578599109519075,-51.24386549215767,-46.09131126575655,-50.80334721597313,-49.7328058729868,-62.16691583114631,-65.35520255246917,-47.27182064168245,-60.691898617220396,-52.6436777002257,-62.15052914159978,-68.5525284943701,-75.75036260328595,-41.06205267576373,-47.89506048,-87.19552776587729,-61.33763096902325,-63.425659114964986,-43.6695177515507
2020-03-22,-74.84109022072954,-77.15800761630324,-64.26508789229224,-72.25631910051075,-59.818580603663904,-59.69670117880735,-71.94667650361855,-75.69431252040619,-82.90425023328828,-55.22114388160242,-56.05763326383294,-56.18940766020647,-59.03582951656881,-59.46082092181094,-73.35189391615693,-76.45207741321876,-58.52151304790472,-73.65975004562999,-56.49439869202356,-75.43588389688223,-80.07912730353148,-80.48230121251612,-52.3228845031944,-62.768537599999995,-91.05427131944062,-69.72433678649989,-69.65836522955651,-49.62200516289613
2020-03-23,-61.01128783465488,-59.58022181917468,-47.71854946993951,-63.69044362516783,-52.91680197342724,-54.655834321388184,-65.4210332283472,-65.54729740151238,-66.35113476836254,-41.32198966617559,-43.492440245333285,-53.09581607997847,-52.52041055695921,-48.07627273880146,-60.99546461822371,-65.95573478798467,-42.16509636151686,-60.58384926742261,-51.115043440177814,-67.19455187371919,-62.91740829936626,-65.51686162400574,-35.75273789704842,-48.40425472,-85.75113468708447,-58.411120132347655,-59.50850354156781,-32.401061493868056
2020-03-24,-62.49823407160895,-61.82853207650203,-47.71854946993951,-64.12570540550618,-49.01620959219951,-44.38960833879832,-65.1310684369691,-65.7416810135186,-63.86272646297141,-41.41229329430209,-49.019071815791854,-53.96264296455443,-50.16786072751187,-50.69766376868775,-59.47162564206423,-60.19446873334317,-45.91945079303564,-60.64655647935882,-52.02406610053666,-65.30448835186696,-64.14869111552471,-67.70385981715837,-42.491593031583626,-54.50784768,-84.57127544355828,-58.81643275889084,-64.28372998740262,-45.732064555672295
2020-03-25,-57.40414062910593,-62.36801114166911,-48.13729221320421,-61.40150119259905,-43.96927803294843,-52.17191498733776,-60.83901533686763,-65.64639492920183,-61.434987555118845,-44.34478479714655,-53.57326418247538,-47.5881164796604,-48.87862111930227,-47.112383575927524,-52.32005884707576,-60.46062462012364,-42.88998952191441,-59.2650683640871,-49.71557586156982,-65.75051251629998,-57.433815943193075,-65.85369197319248,-36.36458496373975,-44.63968256,-75.05189119765895,-53.47341346633214,-58.51203414131765,-34.21712262222238
2020-03-26,-53.95410472406534,-55.700973068935795,-47.597409769723974,-57.110927283342704,-50.722896835702365,-49.79849883449266,-59.71647837222571,-59.21744282034874,-59.9500318248893,-35.804913269900304,-46.91244306259392,-44.66730786186748,-50.754315731992,-44.42996237793967,-48.15521644535986,-56.42024373957536,-42.683695816188624,-55.77854738043345,-40.383525922052634,-60.0523852320207,-57.366152568620905,-61.549748622473075,-35.66167228712227,-39.460147199999994,-74.11452130312716,-58.16716419125293,-50.96406477620436,-33.59099234239975
2020-03-27,-55.89715468545438,-54.092152256057844,-50.40746927236139,-65.33699312315832,-48.884195386942466,-50.576825589069394,-64.57027844440289,-62.4314424443537,-62.531851742363614,-41.222180392983155,-51.35234476588556,-44.471228320227674,-44.88111307237048,-44.547179050007756,-55.15344694337229,-61.04770493356359,-47.21260670763153,-60.05807341349586,-51.549160031182524,-60.86158673984733,-59.46085816453134,-61.04690217525413,-33.08527440629491,-43.13135104,-78.78028474543868,-57.067441543404705,-54.40207510158854,-38.14483881193928
2020-03-28,-63.79279912426707,-66.21167927620179,-53.35965330517293,-67.03699582224297,-54.506670891414885,-56.22882308341548,-67.22781054228066,-69.63316469701587,-67.74460489912916,-50.92554287630124,-51.927672342620994,-43.84124999089979,-54.45282786680359,-44.7138010962533,-58.95447278953011,-66.92619488057773,-48.6366063152109,-64.02213393420224,-50.15066363063046,-65.87478274785909,-66.98578782117775,-67.36415057609824,-31.687037853887123,-48.34265088,-80.67131828522518,-66.94765715774074,-62.92933336005112,-36.1568987832415
2020-03-29,-70.07404479152963,-63.22386919514273,-55.605030110742675,-78.33852976787036,-50.61652567750965,-62.09221796789351,-70.72365669047927,-70.66511299016659,-69.54927872432381,-43.401824806604665,-48.79920757350407,-44.025681242937225,-55.848783057795636,-45.93052952697657,-69.55086806999911,-73.30240594438708,-52.72618801853408,-72.31009789949512,-49.92535032165262,-74.34153519105953,-72.84391125068706,-74.02686600174927,-41.540147127876025,-51.35642624,-83.9559467397859,-77.02476634658235,-70.52979871847262,-34.38711274344119
2020-03-30,-55.52040819954149,-46.099015019571574,-43.14290268305842,-60.05562595076336,-48.77592474378202,-52.35160276894991,-60.500244590505105,-61.30230234519986,-54.189328077656434,-30.455136226785672,-39.95233537501676,-40.72242044986666,-44.425408691840026,-40.9580239259395,-55.31630723394934,-61.698201451073984,-40.40204922832335,-58.187469045121645,-46.3222797341192,-63.49438164566903,-53.64752598297826,-64.0908505160528,-34.90848380502472,-38.03170816,-75.49373937902821,-51.52176593757441,-56.2995666415285,-19.128610584928083
2020-03-31,-53.316040462817135,-41.5966246753429,-37.91386459973925,-56.76634504057484,-44.96840712597292,-49.61112387505753,-56.054117789374345,-59.69006179855997,-52.82089611095334,-25.71086877437182,-41.270552263799466,-39.54303112762725,-41.66426316254996,-40.338034916653754,-49.146664179223635,-53.58477073636538,-40.45171252784993,-55.8007360861955,-44.16140855965507,-57.856944474476734,-52.49534260469996,-60.49319530493862,-26.903247532453975,-36.33856512,-74.04359556468611,-49.06299739740718,-55.54076092007363,-26.97837662698793
2020-04-01,-48.51933626770493,-40.66864375219453,-38.262975861777704,-55.10834128520705,-38.93184389853599,-47.14834428002029,-52.33720937448156,-52.978110019286035,-56.472616038988626,-27.811616333945977,-44.83293412782796,-34.915748083087905,-38.12918930767545,-39.87498062534346,-41.65128121523917,-52.00224818933494,-35.762350976398075,-53.85391833716034,-40.11936549083724,-57.330000159261054,-46.0168127407331,-61.105439643346415,-27.08537875230628,-34.33836544,-65.18842127472799,-43.28104950217019,-49.510402997870074,-18.890624415221744
2020-04-02,-47.898906948350515,-34.60455286994207,-39.86259221816702,-53.2727965404907,-47.78914230304776,-45.12661651257653,-51.06346964733885,-53.88618640282495,-53.613450304195176,-23.48559726443377,-39.39444196727331,-31.25818514794542,-42.238219945623136,-38.12738660541927,-42.677967725426626,-52.71039580145481,-34.38228428763068,-53.85391833716034,-35.729640677993274,-58.02167478142716,-56.31403474428736,-58.583530362255985,-23.527179764462588,-34.284462080000004,-69.43150565416782,-40.17397285082606,-43.5573573567204,-18.50909103204174
2020-04-03,-52.443912427342184,-42.42555685747129,-47.98372141214358,-60.21312198970158,-47.71981110172572,-46.24413998859226,-57.862809062326804,-58.2245618217679,-58.452557012628,-31.614824924831133,-45.7191710515871,-36.35722392138053,-37.42928890888606,-39.76842001437248,-49.69905580808144,-58.685931757728234,-41.87953238923904,-54.95852999357523,-46.9312083751929,-59.02354331492682,-56.46365657256668,-69.43023531056845,-28.19998387379824,-42.57114111999999,-74.35413528434694,-53.84414966027923,-49.52853797737654,-27.246583262688723
2020-04-04,-60.02373108860237,-52.644886671251314,-51.51966526016697,-63.93193755153977,-46.63045647273419,-54.90374580617929,-62.12136787959583,-67.62739262214767,-66.39543305862878,-37.60718357440374,-49.70481579614318,-37.0231178103157,-43.35729146236883,-38.123511674111235,-53.57341640496693,-65.67900953385913,-44.72466641404048,-62.17854190327747,-46.6990968198235,-67.7870029776637,-61.39450586885448,-72.47898180448942,-24.375228256899877,-47.447470079999995,-75.62600629666152,-62.55356884865283,-57.00778531488637,-27.70461220041719
2020-04-05,-65.65649184713402,-62.109330449102366,-55.605030110742675,-67.96001806256574,-52.588191074010446,-63.35675871977374,-67.37518538674345,-69.14815852784346,-72.21584319709008,-36.80300600182468,-48.92124675644795,-38.151060520144675,-43.579375242753926,-41.1304583691471,-60.506883746492576,-69.87504836985302,-52.870402599851644,-69.61079360722538,-48.611346411967254,-71.32051622850672,-67.40511014247011,-77.84619588711452,-30.050702675526583,-54.616616959999995,-79.76557743621441,-64.76453962188131,-57.92789690668825,-28.292966897746748
2020-04-06,-52.7356905568577,-42.18514729188881,-33.33821781285817,-56.334901346028936,-38.19199450360626,-50.70558581760431,-59.97964773733784,-55.68995197894157,-49.887578890279435,-30.504565581128592,-34.55742863694206,-36.93672632909817,-31.719524529201625,-32.99019642379067,-57.795402768288795,-55.997469045772455,-32.69182197682217,-53.59633640505311,-39.93289930409697,-58.5360957399741,-54.4852176202873,-66.65018539149729,-29.277593591257695,-39.41490688,-79.66781493187673,-48.675933443623045,-48.94630968795834,-16.785580080795445
2020-04-07,-50.580219704475226,-43.15255538379271,-35.299345558079665,-51.24730202760039,-38.67351394292509,-45.912630444976244,-51.39362757811588,-52.671288827786015,-42.5042095104676,-25.95611441707324,-29.607093208162922,-36.44652747499865,-25.792483377365535,-33.48425016556525,-47.541871257455675,-48.86410693942514,-33.27536574625946,-51.861758450263615,-33.67754144579431,-54.093194127954476,-45.610832493300045,-67.41884952169266,-17.851705345835878,-40.37554176,-74.89949670560316,-47.4379050653904,-53.05435978247625,-22.701236299210134
2020-04-08,-46.53219895158141,-45.17199573468553,-31.474383370171985,-46.388787856718345,-37.09884090467927,-52.752296912972746,-46.109186726664305,-49.71932593565219,-54.339557062037635,-25.093952409591903,-39.33245381085737,-33.58687237761814,-21.49886362325362,-33.54237413518579,-37.09881227396272,-45.736535056860426,-34.79296157217738,-49.35829360450234,-30.389132548385092,-53.73290678994594,-38.87689721545512,-72.1997292927705,-23.57460976963246,-35.710976,-59.27091439452435,-42.0266933641005,-47.924069527356885,-15.326498207000634
2020-04-09,-40.57800129762195,-27.471120239978745,-34.50859901100348,-41.47586596329401,-29.76302995931696,-49.599593108323056,-43.48514891161898,-48.12518974503248,-52.53777225577339,-14.257517034413006,-31.12483447540943,-23.104382426290197,-22.481416106169515,-28.156219617015886,-31.819662620930202,-44.51817525744658,-30.67950328254334,-45.56209546651754,-23.682176894070835,-49.197525005603275,-38.57098252196683,-63.74538349124588,-22.28830802942557,-36.87182335999999,-58.24632501082857,-35.21033386036347,-35.14559028353586,-8.912204299677429
2020-04-10,-57.63018852065367,-50.085005616929074,-54.28489353516556,-61.77853716460266,-52.763893433525205,-59.50740442491647,-64.35782899329419,-60.75440736037839,-65.75888588762896,-30.007420344179597,-50.316948840750584,-39.01012187831907,-47.1423297453824,-46.74329636883711,-54.86963193406259,-59.99076819905632,-55.839694873469526,-62.378240255135886,-43.81664034979675,-57.86657782576039,-60.87893001472003,-75.52197051466361,-25.53536618335491,-44.8119808,-70.57015129292421,-60.05254022420147,-55.934003633582314,-23.51813327062276
2020-04-11,-59.000102870494366,-50.00038144984404,-45.99970112514907,-58.99992522915323,-45.99982746344877,-63.00026584823303,-63.99991865674169,-65.99990630201708,-65.00003691524189,-31.99980355000196,-46.00005488534682,-30.000169870890044,-29.999576983275468,-32.99988375206076,-51.0000333339776,-63.00015533767158,-48.99953042713589,-62.000067530843616,-41.99956620713501,-62.00024886157483,-57.00019854276576,-76.99980167633761,-27.000004743000513,-46.99987968,-72.99983706249276,-58.999879942942385,-57.00014953404155,-27.000097586921445
