date,total
2020-02-29,4.702707370714802
2020-03-01,6.886967934598223
2020-03-02,10.644153170818436
2020-03-03,8.929842011080584
2020-03-04,9.010978574873239
2020-03-05,7.6838735908587426
2020-03-06,7.33844069550388
2020-03-07,4.795090586914358
2020-03-08,10.089853873621099
2020-03-09,11.286819022641437
2020-03-10,10.14689046797039
2020-03-11,10.10190385834278
2020-03-12,8.984468608485539
2020-03-13,8.454269280731562
2020-03-14,7.5609637466975945
2020-03-15,8.16747964435555
2020-03-16,11.889318258725499
2020-03-17,9.61990446947553
2020-03-18,8.688038984332179
2020-03-19,8.252632869722097
2020-03-20,11.20005913264533
2020-03-21,6.638738249331588
2020-03-22,5.925379153808059
2020-03-23,4.940493735889312
2020-03-24,-9.660071085214467
2020-03-25,-19.840701510405566
2020-03-26,-27.116482285356703
2020-03-27,-29.91047207615719
2020-03-28,-1.8444509947320096
2020-03-29,14.09366213047839
2020-03-30,-72.66140787173794
2020-03-31,-72.40996485721217
2020-04-01,-70.75590362108274
2020-04-02,-70.9422767181114
2020-04-03,-68.23183348804791
2020-04-04,-56.52487166477718
2020-04-05,-36.35480390531233
2020-04-06,-66.91758182106986
2020-04-07,-67.0525416499527
2020-04-08,-66.35203587146563
2020-04-09,-65.86039649482103
2020-04-10,-77.88708457937369
2020-04-11,-57.99978979471096
