date,total
2020-02-29,-0.3713050558431017
2020-03-01,-5.1203127938883135
2020-03-02,-4.952341459102148
2020-03-03,-4.00961238874726
2020-03-04,-6.789578163988145
2020-03-05,-5.9159664849806735
2020-03-06,-7.658367699413238
2020-03-07,-4.0192566759120165
2020-03-08,-8.608329985141692
2020-03-09,-6.768682208464507
2020-03-10,-11.166477155593192
2020-03-11,-16.80115193160182
2020-03-12,-17.025381608182393
2020-03-13,-17.22791163864227
2020-03-14,-15.258869675837941
2020-03-15,-42.37217565835499
2020-03-16,-42.28135862088688
2020-03-17,-63.56388932171193
2020-03-18,-72.63675247195603
2020-03-19,-75.46493968302069
2020-03-20,-79.24067810802262
2020-03-21,-78.5832591996251
2020-03-22,-79.47133730937969
2020-03-23,-81.03451552066723
2020-03-24,-81.09077386246163
2020-03-25,-81.64049823085271
2020-03-26,-81.66621632995873
2020-03-27,-83.50747148783005
2020-03-28,-82.15646759416715
2020-03-29,-82.53902431836914
2020-03-30,-84.37224257026982
2020-03-31,-83.67142436963088
2020-04-01,-84.49279615982927
2020-04-02,-84.59807962804452
2020-04-03,-85.5408086983994
2020-04-04,-84.16810515861582
2020-04-05,-83.98004155890307
2020-04-06,-84.28383660459289
2020-04-07,-83.47853862633578
2020-04-08,-83.35155551199982
2020-04-09,-86.61212826428438
2020-04-10,-90.53253099675764
2020-04-11,-85.99971602932237
