date,total,Bjelovar-Bilogora County,Brod-Posavina County,City of Zagreb,Dubrovnik-Neretva County,Koprivnica-Križevci County,Krapina-Zagorje County,Primorje-Gorski Kotar County,Sisak-Moslavina County,Split-Dalmatia County,Varaždin County
2020-02-29,-5.928962350624524,NA,14.857046582864845,-5.430957210007034,21.44659550274693,NA,NA,-17.196819220261542,-1.0595522470948895,-4.799999999999999,NA
2020-03-01,-6.44978725019584,NA,19.285663371432644,-7.340278104150133,7.080020907575892,NA,NA,-22.649119629819374,9.600996896058383,-1.3161599999999998,NA
2020-03-02,5.137372212743963,NA,3.13372774930178,3.333597136895298,22.591211750891016,NA,NA,NA,8.965074292883203,0.9436799999999999,NA
2020-03-03,0.8752088144172401,NA,-1.0667190003767657,-1.3047026109977837,11.170142037116054,NA,NA,3.773419964483682,-4.980278071182477,-2.21472,NA
2020-03-04,0.8401686071066317,NA,-3.1019572375577065,-0.7212990044540593,16.94340881316826,NA,NA,NA,-6.517011339306563,8.176319999999999,NA
2020-03-05,3.3869545839094832,NA,2.0467911505424223,2.8765172864792232,16.041999390093576,NA,NA,6.984983525038165,5.082599452445251,-0.30143999999999993,NA
2020-03-06,0.7645136140496365,NA,10.285943862838776,0.0684655472142222,6.155448929732693,NA,NA,-4.5588722842622555,7.728611246408752,-7.407359999999999,NA
2020-03-07,-1.5863657491529957,NA,11.142784937148633,-0.5168666662932832,18.76552978829139,NA,NA,-9.901285812099244,-2.119104494189779,6.400319999999999,NA
2020-03-08,9.393961032634907,NA,20.571887725677552,10.126150863331652,24.07071993672987,NA,NA,10.728781808362315,7.200747672043789,8.771519999999999,NA
2020-03-09,2.8239221618958443,NA,-2.089151832867853,-0.18128905459540526,21.462037205925938,NA,NA,4.760490823767461,4.980278071182477,3.1449599999999993,NA
2020-03-10,3.416420212784313,NA,-4.267838744287186,2.282506341634704,18.98943448438703,NA,NA,11.321215431552966,-1.9919199735547428,1.8988799999999997,NA
2020-03-11,3.4458858416591425,NA,4.135942983410276,3.4599208930229475,15.814234268203185,NA,NA,0.4347698363737846,-5.585599887437951,-0.31487999999999994,NA
2020-03-12,1.4430194465186887,NA,-4.093582301084845,0.4310436564050327,20.32031627712792,NA,NA,0.8733618251552508,-3.0495596714671502,-3.0124799999999996,NA
2020-03-13,-10.507283983094691,NA,-10.285943862838776,-15.633288048408033,13.335840907972148,NA,NA,-9.498048733088831,-18.892160824554725,0.28511999999999993,NA
2020-03-14,-22.269644482587534,NA,-17.33322101334232,-24.465343639042697,13.404363465829002,NA,NA,-30.746349505492894,-31.791348785802885,-5.599679999999999,NA
2020-03-15,-25.061711910564643,NA,-32.14309319998112,-27.456613039866884,9.911643228026772,NA,NA,-32.78069012448143,-31.204196186780994,-16.227839999999997,NA
2020-03-16,-35.304601602133836,NA,-35.517506644313755,-40.911539522684386,2.2593141963788392,NA,NA,-34.621056508780136,-26.89522287864961,-26.729279999999996,NA
2020-03-17,-41.25347316145757,NA,-44.80893721528502,-46.781254816951574,-11.170142037116054,NA,NA,-36.32286986830038,-38.848655269160545,-35.75904,NA
2020-03-18,-44.81483241357213,NA,-46.52454484946499,-49.41283901903062,-15.814234268203185,NA,NA,-45.20364098754863,-44.685755374094846,-42.13823999999999,NA
2020-03-19,-50.766093077939765,NA,-55.25951009352491,-55.113801203966986,-27.8066469996015,NA,NA,-50.203971874898116,-45.740526248233536,-50.90399999999999,NA
2020-03-20,-56.37969356276882,NA,-65.14302747427209,-59.81478067818295,-40.007522723916445,NA,NA,-57.365729948791554,-53.24058786733571,-55.27103999999999,NA
2020-03-21,-60.935716881495864,NA,-68.09479683813055,-66.72401512592805,-48.25532243440493,NA,NA,-66.70420381885968,-42.38782753134303,-52.79999999999999,NA
2020-03-22,-55.76648993483317,NA,-74.57116752002088,-46.68964598617198,-66.54891516928784,NA,NA,-73.90609449303378,-61.20731148696345,-72.80735999999999,NA
2020-03-23,-76.63930433508419,NA,-77.3034315300112,-82.76520354717573,-65.5152861627429,NA,NA,-74.43546260149768,-67.7357981213649,-77.04383999999999,NA
2020-03-24,-81.37530690045209,NA,-83.2156349427492,-86.46041448977996,-73.72351650883516,NA,NA,-78.30730299047916,-66.74031627188315,-80.06303999999999,NA
2020-03-25,-81.39362337245537,NA,-86.84517522381455,-86.42762817139568,-67.77460035912172,NA,NA,-78.23754870903898,-68.89002155299264,-80.50271999999998,NA
2020-03-26,-81.23036786112185,NA,-85.95945186610099,-85.88761822153702,-74.86427233118451,NA,NA,-80.76303591241461,-60.98736833097805,-81.62688,NA
2020-03-27,-78.60951962795792,NA,-85.71395245716953,-82.26665864703837,-74.88646977950432,NA,NA,-79.77978720553851,-66.1216066113503,-81.76607999999999,NA
2020-03-28,-73.71344702464839,NA,-80.47663173329802,-76.3448709647491,-68.36138507992409,NA,NA,-78.1687499657007,-60.40308455572987,-74.39999999999999,NA
2020-03-29,-74.06384909775447,NA,-83.57184977139487,-76.72962805402338,-66.54891516928784,NA,NA,-81.05829718590802,-70.80830838302184,-75.87743999999999,NA
2020-03-30,-78.33795802130072,NA,-78.34800744644511,-83.34474993979191,-65.5152861627429,NA,NA,-79.19499788716321,-68.73223624543789,-78.30143999999999,NA
2020-03-31,-76.89095673304219,NA,-83.2156349427492,-81.20688912044076,-68.13844549027715,NA,NA,-76.89215106153505,-59.76716195255469,-80.37983999999999,NA
2020-04-01,-75.51005401766503,NA,-79.60823774562668,-79.9407586487186,-70.03391455550057,NA,NA,-75.1951153925244,-58.650233229985346,-79.24511999999999,NA
2020-04-02,-73.68238865907762,NA,-78.79568283920251,-77.97840106307152,-68.44727955385733,NA,NA,-74.65141421253169,-59.97084844048899,-76.80767999999999,NA
2020-04-03,-73.0229956669598,NA,-80.57098052575012,-77.13559981989927,-66.67920453986075,NA,NA,-75.22091492127626,-64.4041374454817,-76.92287999999999,NA
2020-04-04,-67.39426418351935,NA,-80.47663173329802,-69.31027706435825,-64.34075161468948,NA,NA,-75.04222929621714,-59.343532308634984,-73.99967999999998,NA
2020-04-05,-65.96717210396004,NA,-78.42887783997548,-65.17630803749387,-70.79731375641286,NA,NA,-75.09860604423045,-67.20793454699994,-74.99999999999999,NA
2020-04-06,-70.63150151801078,NA,-76.25885561357725,-75.11924123926634,-59.86748322502014,NA,NA,-74.43546260149768,-61.75908192610943,-72.64128,NA
2020-04-07,-69.3318283741264,NA,-76.81435819770849,-74.50305131433832,-61.435781204138294,NA,NA,-68.87231977211708,-56.778803854926956,-71.83583999999998,NA
2020-04-08,-69.39633421031185,NA,-79.60823774562668,-74.02957830473012,-59.86748322502014,NA,NA,-70.84837256688847,-67.95956637571526,-70.75487999999999,NA
2020-04-09,-67.45160270457308,NA,-74.7030632808978,-72.47801400236838,-56.68263194434941,NA,NA,-69.84887971227974,-59.97084844048899,-68.67455999999999,NA
2020-04-10,-69.86619153561318,NA,-81.4287843428401,-73.51946176281007,-62.57557192003894,NA,NA,-75.22091492127626,-70.41527952602183,-70.65504,NA
2020-04-11,-65.00038092952643,NA,-78.00045730282056,-65.99982321102831,-63.00021875746171,NA,NA,-73.99973722702197,-70.99956330127,-67.99967999999998,NA
