date,total,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi
2020-02-29,10.036638297082783,8.518625385924924,14.068341508683538,12.260957564407034,9.113989606047957,7.413408299767959,14.089380838500674,-0.0,9.962002737478118,15.384451245534263,18.240679005929746,7.0753790909416985,5.479933286792712,4.813111976226642,9.912864072933353,15.306641594141077,14.38672098961789,6.075213569914573,8.2863450251217,11.988900447918397,2.5606867454374167,0.24094520190046725,2.6114630275399646,7.401358026119443,16.682568834228945,6.285782603230161,0.0,6.207812577914984,6.839706723776869,11.977825781433014,4.640328867094011,9.950915901519009,1.4098825507247954,-1.5168613897086778,3.7869817027120316,14.898166808884909,9.989924249104606,10.097217014476895,11.857077991003827,13.453595398775814,9.365964696674425,9.748048275890675,10.68782255894016,14.823605283296848,2.4280577891469703,0.0,8.530365433775568,9.892324064390916
2020-03-01,9.38579827099209,9.050119744928878,11.677051570992967,7.940107739564561,9.037977044949034,8.24597065423154,10.65303231803963,-0.0,12.073649203028342,10.784570738785327,11.858266638611433,8.770126177171557,-5.900145682609444,14.364956809079839,8.369732495597443,13.341311833578219,11.800801327360363,8.225276709889316,2.919921063035881,8.95577265383542,4.169724627044791,-0.7654122678846169,13.297621586587615,9.581603026061604,12.293361233219647,-0.043362950587379656,0.0,4.088071697651331,20.343600202451608,7.418681518881931,3.4557205992259314,9.837285404070961,-2.543683570610798,15.869830447790969,3.307555630373807,10.322081573643798,12.223234363535314,8.442335672421361,8.877475212019718,11.195819754613668,5.082943765467737,8.281197527332441,12.933661412599609,14.510894486397252,15.843573983899551,0.0,11.91781038823489,7.109187876260101
2020-03-02,2.700986108276373,5.647343970914969,2.8397189447169544,0.6743856433354595,-2.8876420188899083,8.995087123509704,7.702312159917166,-0.0,0.9765829495850936,8.14626949386074,4.038442525078675,5.959902807478996,0.3181896747169962,8.398968479051858,-0.16392240198806377,7.95364997060002,3.833935774411817,5.5601257759496905,5.33893516546728,-4.266795858647246,3.316858028319914,2.0552916017533835,6.40750722221146,7.3689689874955135,1.146526218164481,2.3988015218550447,0.0,5.478868323110888,10.24237955961101,3.445124014262296,4.477639394833316,5.78415887009743,-2.5525260395700475,6.467486854732534,2.6503337418870645,-1.068402602536688,8.893590034031208,6.331507671522207,2.357368334103297,-0.7887812849084633,3.3457473805428934,-3.9602482617943062,4.582073725578894,9.685683376967294,5.95768595829039,0.0,9.287236120078882,-0.2686531460939497
2020-03-03,9.479998801084164,6.855757855555879,6.831830836537184,5.853469520393353,8.227733261806652,6.358955750606797,8.578554639788951,-0.0,7.29096270519187,8.204796800507246,10.563835531702976,7.324482424493173,3.8788836536929057,10.479626482601642,5.803499029991203,8.347324698064341,7.314945081929359,8.837132465147015,6.93532157649945,11.358224417716887,4.623288266823437,1.9033703298723659,8.616132883151138,9.911971220025675,7.400134300478224,4.148081400869339,0.0,4.602140593763174,12.493492811265474,10.125497748744257,4.694286179502081,7.581170204739549,0.9068443165985967,8.250737299604292,2.6461828668018854,12.719322729815367,9.74706540399341,6.850915856757337,7.986166412595853,7.539951439728935,7.179960337025122,8.75549861731283,9.245503867591784,8.857046161444032,9.948655568628903,0.0,6.068688389899237,6.038255471967781
2020-03-04,-1.971360184290492,-1.417029748679921,4.885987007821819,5.778446178653101,-3.099808947671521,-1.1881556151968857,4.281799346923683,-0.0,-0.046259192348767596,0.5203443356541042,0.6221178880441348,-0.9533480121342855,-1.3141738628787683,-6.395625612981111,-1.6715240005679406,2.9129900581187216,3.3542207108316617,-2.381903047238781,0.5345043786938067,-2.739850463166226,-3.030945979318344,-2.2701102154959685,-7.159337356906049,-2.3403393908547225,2.631263539304351,1.3156503731404976,0.0,0.9338464955823621,-2.584508324816161,4.713739166644985,0.9826771138560608,-2.8783338103574185,-3.948653638580455,-10.678447864183298,1.207212837273017,0.5813668672152611,-1.9438620214818547,2.3724847558672266,-3.10325827279985,-0.19054828792732542,-4.753108594387909,-3.6136436191163286,3.182944242954738,3.014829018180373,-7.761206694390939,0.0,2.534513971846942,1.1555765462123317
2020-03-05,2.891099905371286,2.885131430879766,-1.590878960625745,0.9596392284137835,2.2670119870602288,3.86695817938779,2.7140643076350033,-0.0,0.8163890797847317,3.571994683769651,2.5447511655203856,3.898678274600528,-12.247777161725647,5.891609210427894,1.6182290324338904,2.4969935677569395,1.2972176571368712,4.5501101799559285,4.505108334704942,6.418361410240047,1.7426026344256258,1.110863822416612,1.9164688579350178,3.0575252460988542,2.275152684360905,4.194212199366552,0.0,2.574877715974668,5.444833743585035,-0.697082476641596,2.4648681350050112,2.8581735608101844,-3.4858977630463928,4.415101075778487,2.0782047926465004,2.802249820280968,1.5949382929955656,6.776714687438032,3.8986104090227,2.1392368836492173,2.8282640476170626,1.3723222096460588,4.861296981981991,4.059672808414629,5.217028950657449,-0.0,3.6049001307194115,1.6846024332124039
2020-03-06,1.7838154925617267,1.8740802723836463,-3.534734190640327,-2.9003529257385656,3.2075630178007657,0.2693026294620236,4.631944434262007,-0.0,-1.0519683000793816,4.01917988611562,-0.6464550181387709,1.4498658430775626,-5.237503058436905,4.107489012652138,1.6909039889803226,2.6359972730729493,-1.9377839254677698,-0.027215989113604358,0.32579314510860596,3.213938891904809,-0.5648676004605223,-0.5980085733915211,4.053301720866727,1.9775821582667228,-0.5369925590417043,1.5343103580172845,0.0,0.6772653710679849,6.009469410666683,2.3648335632303605,0.10464448467019617,1.0904862255094963,-3.1616739012072412,2.6455820255027636,-0.22553087962808224,5.1031091677784035,4.198979868942955,4.496981393219936,2.797581892087337,0.3522927648888924,-1.6114527713166984,3.0265716406091325,4.938635797604432,4.673031374440245,0.31279158938170787,-0.0,1.1558903786640573,-1.7241643691098008
2020-03-07,2.231696194726769,4.037279626049573,4.368951345618452,1.5474594774335668,1.2278952177518556,0.7927359092614498,5.1941120493604735,0.0,2.2135880190595456,6.4956165485959625,1.9439282663090574,0.8207743736001112,-0.11111385466307803,3.4997333117093268,1.5891590498153176,5.1269030873123995,3.461139452813038,0.9999356000257601,-0.9193475313533476,2.9241220604679015,-3.07338061432831,-2.1656038628644407,3.4211262495187547,4.340131175606425,3.7212642249381265,-1.6081196356128244,0.0,-3.364567325345772,8.600478475070954,1.956328240897382,-2.0201290751566776,0.7761696075685239,-6.848983457214319,1.8747930755119928,-2.8509593710040706,4.732962008934118,5.206100630710199,2.3334315088570663,4.865101748686536,1.8002381853599059,0.6587030835934404,1.357396650870452,3.3747846817065064,4.918003630765151,2.1424654684071496,0.0,-1.6330250372541522,1.351546135657576
2020-03-08,-4.485657969293483,-9.33404507025998,2.897388307039638,1.0165250589640853,-5.262408076079382,0.6998075371231458,3.431949712831166,-0.0,-1.0802378065147396,-2.5276480557960355,-0.6099493229968169,4.239823178854072,-5.531449710318321,-0.9835659894485104,-1.0731668583356488,4.282734599553857,1.5763418065572774,0.6441117423553031,3.6885892647764984,-11.78559610347758,-1.2389522123401355,1.1960171467830423,-3.864845626095801,-5.73008363312473,-2.818739888864525,2.1192488829619376,-0.0,4.964799426999043,1.1069830841469148,1.9834994664654013,2.366763930626702,1.5184333408985173,-1.806811157339999,-4.779440745726618,2.847500308433087,-4.669391028744796,-2.968825473910329,3.489407620357805,-13.319180549881155,-2.3264616549266477,-2.432655294034512,-8.146038300642225,4.681509345664889,4.066168284908093,-2.204186885709895,0.0,3.8455786753179546,-3.8319875119222626
2020-03-09,1.9705038158351096,2.2428369449173338,-1.1991250165716552,-2.177325775120964,1.7073590646835328,0.8240281162059807,2.351602558933019,0.0,0.5105644192567682,3.736602733712953,1.578871314889516,1.821409798205185,-3.876863401789941,3.4772238413040375,1.0529793704060844,2.268702810851084,-0.47876888002279855,-1.349711460115416,-3.0991072928456145,3.490778850292303,-0.9516488638300425,-1.6024307403500955,3.3343766185924553,4.469687330102139,1.3113923547123725,-1.4937152553397375,-0.0,-1.1822677963489323,5.984395129398254,-0.08526143195481885,-1.0382694963371026,-1.1033154752213727,-4.582363913993341,3.351375707738968,-1.405763028847433,3.852196331794949,4.2247526443425105,2.0952067020950893,2.1337992012844365,1.536572531134886,-0.6296853266069453,3.3947354237407645,1.493543101695707,2.6696408388134603,2.5943917781492827,0.0,1.9497073327785515,-2.060900846748108
