date,total,Blekinge County,Dalarna County,Halland County,Jamtland County,Kronoberg County,Norrbotten County,Skåne County,Stockholm County,Varmland County,Västerbotten County,Västernorrland County,Västmanland County,Västra Götaland County,Örebro County
2020-02-29,3.5412258281036344,5.134529248209704,12.234041720235458,3.553681674446619,12.43666481197698,4.052388092155405,4.334924461339614,1.9750226685665082,-2.5175886527854456,3.742554844335009,3.1113254259306746,7.331246926973174,2.3636116962440856,3.5443734223775865,3.9088582521355644
2020-03-01,-2.090229614298261,0.5592161140067768,-4.675361383805183,-0.5420870350850775,2.6552255111641845,-0.20658123654144173,3.40953460867354,1.6291977667788209,-4.22757733110809,-4.218054992529126,2.1232627945828186,-3.2057815829112384,-4.427113359687055,-2.980718234279991,-5.957499898790973
2020-03-02,1.9876660463087306,-1.4251964632151128,6.371488927898627,1.528886211915876,6.918531677298782,-2.6459377557020276,8.475488044533062,1.3470516712693197,2.7687787856876076,4.460059044095118,4.603163580362201,-8.601197212228108,3.0913294881997335,3.13924625593244,1.1911154388578369
2020-03-03,1.865225817856113,1.830527567432255,-0.7594893099922173,1.3652562365105656,8.665390566222587,-0.8668865588200226,6.070634791052888,1.304925691731443,1.7877154364282193,1.4662042342923969,5.827036031025818,-2.3067017349431436,2.1252890231373165,2.888732839000175,0.9776952391593381
2020-03-04,-0.5462106295256393,0.23535354438414707,-3.721106129626817,1.25683882949355,7.834662116823267,0.5301308444579464,8.140916582649613,1.5635596126151523,-1.81141261877748,1.6902470476562255,3.3227747267220797,-11.92217340066026,-3.9141801990498526,0.8112329009251847,-2.6802500754928564
2020-03-05,2.5155901482083296,4.090525064146693,5.549361324298804,0.7930532550318726,10.488917150826937,2.5949999165548228,2.748127441250766,4.041155013807959,2.9943759616525685,4.491254878867297,-0.6704014697902612,-2.229905331262535,1.713373291841667,3.061939381175999,1.2661009144275797
2020-03-06,1.2943681293562452,0.7835060302361135,3.91195718046249,-1.3833258043467347,2.3582595000471374,0.2839312885797898,1.872053035278495,1.862360165151256,2.5365463986648544,3.38333008029174,-0.79025522093009,-2.8723728059564033,0.5482402233196862,1.062724885892341,-2.4995158523247585
2020-03-07,3.872768524627931,4.153889479942425,0.26621274783232357,5.922802790744366,4.441873963669032,1.6884950383980855,-0.20596451266235508,4.000008708212824,3.2085984900898845,4.276665348767765,-0.42874512602865544,-0.5637979879966595,4.595802659170035,6.27849251186488,1.6900572570718944
2020-03-08,-1.8707912827857773,-0.5592161140067768,1.5962977636563227,-1.6252572403754453,2.041883945719826,-1.8582878355554346,2.098323908344181,-0.05780076262173808,-1.3488436193199131,-2.7679213397860334,-0.9286229661484287,-2.6476028439643793,-3.935756737355815,-6.251092606887913,-4.1828436436403935
2020-03-09,0.2472656561608061,-4.038224276505771,1.96038284525053,-1.1765296391105755,5.189141377264216,-2.1167502045616224,1.8469118271600853,-1.1618932960912096,0.3924253397037554,2.1733098224617797,4.603163580362201,1.5846282320437672,1.07490390833341,0.6801047842497024,-1.5160524996600555
