date,total,Auckland,Bay Of Plenty,Northland,Otago,Southland,Taranaki,Tasman,Waikato
2020-02-29,13.402828066767537,19.754644710136976,8.388831407295143,4.332968653217736,11.051261354587329,22.413563305908546,4.999679969884279,NA,8.297768565622313
2020-03-01,4.333457407795281,5.647754211879768,0.704992243296844,-4.013447770037346,1.3133327768418706,9.157996023403454,-1.0084743468666013,NA,0.9497156708020446
2020-03-02,-1.1275215812577335,1.046699172351441,-2.592335237953926,-9.113456169524918,-1.2179563950813859,1.0802515726975437,-1.698183519182706,NA,-5.893230608404598
2020-03-03,-0.4395559812485443,-0.3556278179706457,-3.7468320723446706,-5.739998299032861,-1.5574963141487106,0.6513699228886153,-0.3216112921804119,NA,-3.73452400783534
2020-03-04,-0.02258269261460411,2.015544687255254,-3.3021298807282693,-5.343678627907036,-2.657185995847096,3.265370441922724,-5.629620671972166,NA,-3.449321222973654
2020-03-05,1.5017490588711733,2.9363323889197908,-1.2937664192382137,-4.0475805646797625,2.35675039330157,-0.6513699228886153,1.3006757568712233,NA,-2.306589526053095
2020-03-06,2.2413322419994577,5.201777705019282,-2.993815834272837,-5.33324916287741,3.1722184573537118,0.9732678498975241,-0.9202447003392316,NA,-1.6132682780054952
2020-03-07,3.787440161363603,6.968382919695084,1.0353973273487709,-4.332968653217736,5.96770020675351,3.1034747198094204,-8.235715715097804,NA,-1.8293309938098028
2020-03-08,4.030204106970597,5.319038769323116,1.1756273920917397,-8.248758705250394,1.6719479722612918,3.1697478224289015,-9.747952882459387,NA,1.4615442375740262
2020-03-09,-3.7100137866849603,-3.27177592532994,-7.188231537920409,-8.901074336194332,-2.312877257691747,2.159556386786238,-5.093601851671479,NA,-9.595105139185065
2020-03-10,-1.7654826476202996,-1.4484624910317918,-3.6363768843621953,-9.104922970864314,-3.4755153513520525,0.6513699228886153,3.540570331614446,NA,-3.881446654582269
