date,total
2020-02-29,-4.104241864098173
2020-03-01,-3.679468321945779
2020-03-02,-0.9742886427487716
2020-03-03,-2.8535650624441007
2020-03-04,NA
2020-03-05,4.070814387652399
2020-03-06,-1.5042364400598187
2020-03-07,-1.3909091418656103
2020-03-08,0.4598316272052779
2020-03-09,0.5992486631132612
2020-03-10,-0.600879271720372
2020-03-11,-1.8800917239988848
2020-03-12,1.356666361116281
2020-03-13,1.0745710720860928
2020-03-14,-2.6432165521267925
2020-03-15,-3.9550411765475237
2020-03-16,-3.147074611724065
2020-03-17,-1.126750547513642
2020-03-18,-2.55760960025347
2020-03-19,-0.9799957728736597
2020-03-20,1.2172493252082979
2020-03-21,2.6432165521267925
2020-03-22,-17.476047746711227
2020-03-23,-11.015576445337784
2020-03-24,-17.498876267210782
2020-03-25,-15.34321168861015
2020-03-26,-15.377454469359481
2020-03-27,-18.119322842216484
2020-03-28,-20.59132549059663
2020-03-29,-25.845961727011552
2020-03-30,-18.509038299315993
2020-03-31,-19.451530074226103
2020-04-01,-25.57201948101692
2020-04-02,-22.76492676387548
2020-04-03,-25.352702623360504
2020-04-04,-38.60873529486868
2020-04-05,-31.641144716683744
2020-04-06,-17.385548969016575
2020-04-07,-20.502457321509084
2020-04-08,-22.940217189139904
2020-04-09,-21.030774510213025
2020-04-10,-24.63686544483881
2020-04-11,-24.000112783762
