date,total,Alberta,British Columbia,Manitoba,New Brunswick,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2020-03-15,-21.988589126943083,-24.492520412420284,-15.069702718953016,-22.036659983174467,NA,12.539142861253243,-21.51215836207018,NA,-27.736514968409104,-17.093174396014547
2020-03-16,-37.38463168243208,-38.95536086775135,-26.522905316170686,-29.185577318187928,-18.013164487982742,-26.749020529321783,-39.34407578542747,NA,-43.1097875668762,-22.667557949395732
2020-03-17,-45.457861473321444,-45.1211633589606,-34.09489293282141,-31.156733245123746,-25.581495236955142,-33.0329783101793,-46.2013997220136,NA,-51.96485413053722,-24.478271503631966
2020-03-18,-48.66829220985423,-51.22784432922105,-38.305573169344235,-41.30890566881656,-29.680368076662308,-36.12316633977682,-51.16205782065368,NA,-52.5889786092314,-30.552427375592153
2020-03-19,-52.43166180786366,-55.47791882710531,-44.69967488536657,-47.69717743202462,-33.71687510771287,-42.36588324997243,-53.58679989746191,NA,-55.56823536577156,-36.940863147889516
2020-03-20,-54.805429952249554,-52.88324691578759,-44.57017409111802,-46.236315886173884,-44.175141482433865,-48.56544110947533,-56.288518440751396,NA,-58.98409075609779,-39.12832814228531
2020-03-21,-49.44047213593969,-46.4018117885452,-45.24053114369877,-41.25039447098537,-38.25998439985084,-37.61167404366737,-49.06508720244957,NA,-52.368755950339306,-36.94278534911482
2020-03-22,-54.55314152128426,-50.546993265391265,-52.53447293740407,-49.83331575284509,-38.59292187067912,-38.42498237672097,-55.16240304934837,NA,-56.55587148228762,-46.39424877393388
2020-03-23,-63.65245173587592,-62.34555098635199,-57.391704933447244,-54.202471590895044,-52.297088717480946,-57.75448254695945,-65.44695136011086,NA,-66.08410774561878,-49.92244912297911
2020-03-24,-64.74462689229117,-65.32737350259252,-60.24643567724992,-57.24889067797444,-54.13735980984011,-66.0659566203586,-64.11478081198302,NA,-67.41602207996614,-50.33283908458149
2020-03-25,-65.90289678141936,-65.67733476369271,-57.32219347771089,-56.96784508839186,-50.275477043028005,-57.17711035769262,-66.97080112379668,NA,-71.23193260609634,-52.64909156107264
2020-03-26,-68.44028969093611,-67.2917337147625,-63.946730430557864,-59.80419938325766,-54.187252456765385,-68.57397701061232,-68.11512604067771,NA,-72.80041800632779,-53.805295598092904
2020-03-27,-66.91849877188668,-64.91447642886942,-63.629643926993374,-57.40236267228575,-60.187802723508966,-65.21620286672007,-66.75516200629397,NA,-69.76826934481355,-51.271834383142426
2020-03-28,-64.46090316162093,-62.11001847547529,-64.49139553577972,-49.72876295672051,-41.38403167655649,-52.30301489946339,-64.68310968611239,NA,-64.46465378241231,-49.50340925586287
2020-03-29,-66.11246544611897,-62.23875081947673,-58.78288625989678,-56.34436511150219,-46.50954167414911,-44.492185814099585,-66.22325218312062,NA,-74.6650980744141,-51.68510764658275
2020-03-30,-70.59642883736473,-70.33553847070743,-63.419205136339485,-57.1807874804988,-58.10766313631676,-64.23889014103419,-71.20020301508312,NA,-75.88161188881801,-54.77985161932196
2020-03-31,-68.42819919104959,-69.33142618749626,-61.659517873315025,-58.01625064953097,-60.08609848169976,-65.66313881389338,-68.38731052677001,NA,-72.03011953570523,-54.73275768930202
2020-04-01,-68.46124655740607,-70.05709517849694,-62.04040256228135,-62.33648728939419,-60.57255178922118,-66.25969280346807,-68.46398221299322,NA,-73.32645204307002,-56.740496869131896
2020-04-02,-70.3522007396571,-71.68484415042612,-64.29428770923964,-67.68114949128538,-60.81050133609557,-73.69743587284384,-68.87609252644282,NA,-76.48073292152444,-57.81981285714001
2020-04-03,-70.01366674283467,-70.20299183503188,-62.64410479429299,-65.27547598045568,-59.63610518539296,-68.7840177239835,-69.82107105914359,NA,-74.67375311340986,-56.3983450510278
2020-04-04,-63.286512605977386,-62.96441981047738,-61.6042895934149,-57.2920546763745,-55.43840652581458,-60.8245296862337,-63.19472057730481,NA,-62.96156201014883,-58.73862504283525
2020-04-05,-67.30055856830056,-68.13564574766076,-60.35879666049499,-61.35234812587296,-53.43598433094827,-50.96412523797421,-66.5184381750799,NA,-74.99302788525341,-58.60407095706398
2020-04-06,-68.54991022324052,-68.4217176232195,-60.611132766935185,-60.90344254251239,-58.10766313631676,-66.06307935031242,-69.9217026473115,NA,-72.33689258455492,-59.63725411566481
2020-04-07,-68.58456965624853,-69.6832945944335,-59.92458811507337,-58.93708261539879,-56.516855278583975,-66.87159223328906,-69.23932463992517,NA,-72.33112255855774,-53.35742271259711
2020-04-08,-67.76563979726853,-68.26819238333631,-58.768603084060544,-61.739864911508995,-53.909964476738374,-66.05348845015848,-68.67674614226254,NA,-73.30337193908133,-57.559354591111344
2020-04-09,-68.22024259300153,-66.0864175457417,-58.19156278027655,-59.36680419947045,-53.58470279774476,-64.82968959051652,-68.35280826796958,NA,-76.90290649031758,-53.26996255684578
2020-04-10,-78.00145700119266,-76.66630907682222,-66.93286639205392,-72.71886770455396,-81.17053917752487,-83.0562362430526,-81.1876485417308,NA,-77.6356997919585,-65.03383405570538
2020-04-11,-63.00037077532985,-64.0,-58.00016822407097,-54.99956676134938,-57.0004301641674,-62.000374045106,-61.99960066830091,NA,-66.99961853717018,-57.99953867170592
