date,total
2020-02-29,-2.319843839945014
2020-03-01,5.753759704274162
2020-03-02,12.114025044927848
2020-03-03,10.071693730912456
2020-03-04,4.427330268743882
2020-03-05,-0.8084060537949858
2020-03-06,-3.9085025028754585
2020-03-07,2.137248641724654
2020-03-08,6.237194568284895
2020-03-09,14.709772642536223
2020-03-10,9.864967008698214
2020-03-11,-3.8867841312809666
2020-03-12,-0.5131970769365184
2020-03-13,5.768238618670491
2020-03-14,7.715652604976621
2020-03-15,5.989444255281058
2020-03-16,13.964108551125326
2020-03-17,8.205522542052389
2020-03-18,1.6168121075899715
2020-03-19,-4.969485174473057
2020-03-20,-10.002516695463331
2020-03-21,-14.122572225351805
2020-03-22,-25.17078829388328
2020-03-23,-39.32794903695965
2020-03-24,-48.213176171506326
2020-03-25,-51.92621333003136
2020-03-26,-51.939887860294554
2020-03-27,-58.33071979800716
2020-03-28,-54.6772070653337
2020-03-29,-55.70842752400551
2020-03-30,-48.82772564921714
2020-03-31,-52.91801896617984
2020-04-01,-52.44584548003291
2020-04-02,-49.96190727692951
2020-04-03,-53.274361137156134
2020-04-04,-49.35781479294938
2020-04-05,-50.94888660827921
2020-04-06,-42.46746030856346
2020-04-07,-45.598927738835975
2020-04-08,-47.909923353316564
2020-04-09,-50.50808410332433
2020-04-10,-50.68504861261279
2020-04-11,-47.000164898747286
