date,total,Alberta,British Columbia,Manitoba,New Brunswick,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2020-03-31,-12.965969731787533,-46.63787410059439,27.813422120615634,1.8363657551512322,-23.36991971874194,-39.9780370022816,-27.29625403143459,NA,-0.16609365887997207,-22.76720586013778
2020-04-01,-10.476796100420236,-48.41678542876013,22.546261245502123,-24.56730872435883,-42.129479605793215,-37.78510045218516,1.4435518958931755,NA,-32.76901619668782,-29.289170231254705
2020-04-02,-16.418956594235997,-48.13001842260767,13.859199235708202,-55.55368659284178,-43.26630683325113,-50.737969132466816,3.4489711290430884,NA,-52.012569236044584,-22.72837336823888
2020-04-03,-33.4067742860747,-48.700684764851054,4.632402898462631,-60.045585993921854,-41.415857808388964,-51.55027416345803,-28.58913216041636,NA,-51.18695748137806,-23.190574735230612
2020-04-04,-17.431529347968823,-30.813114811081373,-1.0129521004638287,-51.84328108756251,-27.317289553915124,-43.55734574308036,-18.147926157865115,NA,-3.496708607999412,-44.2264197370469
2020-04-05,-13.126063497827154,-50.71570092808231,31.03947501092961,-29.71802003759732,78.04844340847391,44.03764860003866,-10.837818240614823,NA,-42.752119272526144,-14.094300291401542
2020-04-06,2.364836848605561,-26.327122944836457,35.729842335403774,-15.98343386887548,-3.134395069991101,-24.308873877966892,-5.376623256690339,NA,4.423336389119257,-14.965663524254806
2020-04-07,-1.21411211402636,-35.55528520282248,66.00532720677155,-11.3843084820922,-12.061832415028235,-34.91093753923155,-21.748543142638393,NA,2.618646224212893,10.30008169269483
2020-04-08,-3.2327563518051274,-22.47584205220898,52.084362599083846,-36.009577198723036,-6.537234216381927,-29.02292203779461,-10.530638173879307,NA,-19.94483737684998,-23.63762195904229
2020-04-09,-15.199155869233607,-9.934564983141577,58.64004415733896,-25.854986552668453,-15.863994066526127,-19.328841267473027,-31.04462851666293,NA,-57.94726079017692,13.946547395395989
2020-04-10,-24.2676144237317,-37.194636587994026,62.99687847312382,-6.85473508603532,-62.12330905408451,-67.44523703725912,-38.1117142292174,NA,-52.96445102377776,-2.7514241211290558
2020-04-11,-22.000296620429463,-43.9996176439918,21.000226473030597,-41.999742400034336,-40.00007801755483,-55.000417793321795,-19.999755357647267,NA,-38.00048079743361,-33.0000410424711
