date,total
2020-02-29,5.1136869781972685
2020-03-01,2.450425470469588
2020-03-02,0.07228393718199373
2020-03-03,0.6120040014742136
2020-03-04,-0.8433126004565936
2020-03-05,-0.11003221548814604
2020-03-06,-2.9323183850162127
2020-03-07,0.3927427253554993
2020-03-08,-3.759567888321252
2020-03-09,-3.146760731989461
2020-03-10,-4.431808504113794
2020-03-11,-7.605876501260897
2020-03-12,-8.380117783965806
2020-03-13,-12.18466234431141
2020-03-14,-18.463727020853934
2020-03-15,-39.86459135586954
2020-03-16,-34.06420697444334
2020-03-17,-56.97178982227474
2020-03-18,-65.85869832137207
2020-03-19,-68.97734863334631
2020-03-20,-72.79795629084347
2020-03-21,-75.3479729636527
2020-03-22,-78.9758234553312
2020-03-23,-74.83957593880601
2020-03-24,-76.0684028708999
2020-03-25,-76.18325401553352
2020-03-26,-76.69165104038021
2020-03-27,-77.38236421789703
2020-03-28,-78.36140998928425
2020-03-29,-81.69209318365901
2020-03-30,-79.25773081034099
2020-03-31,-78.89791743414617
2020-04-01,-79.78460039691196
2020-04-02,-80.00466482788825
2020-04-03,-80.52671548531376
2020-04-04,-80.63514139108675
2020-04-05,-82.74984813108885
2020-04-06,-78.3092049235417
2020-04-07,-77.6538305597583
2020-04-08,-76.17763193153047
2020-04-09,-85.10951710265216
2020-04-10,-89.87865064694859
2020-04-11,-81.99970149411126
