date,total,Greater Poland Voivodeship,Kuyavian-Pomeranian Voivodeship,Lesser Poland Voivodeship,Lower Silesian Voivodeship,Lublin Voivodeship,Lubusz Voivodeship,Masovian Voivodeship,Opole Voivodeship,Podkarpackie Voivodeship,Podlaskie Voivodeship,Pomeranian Voivodeship,Silesian Voivodeship,Swietokrzyskie,Warmian-Masurian Voivodeship,West Pomeranian Voivodeship,Łódź Voivodeship
2020-02-29,0.5877515468741106,0.8797578687314845,0.7407776949013126,0.4584373618173027,0.051607660730512823,0.7498237925169815,0.6612984719307751,-0.6907114674536419,0.3602441166432701,1.417615547635286,0.6337614387597292,0.935579157758396,1.620211767854819,0.5774196089865242,0.5700812626651789,0.061527815038125745,1.0181568798477016
2020-03-01,0.5556639124908369,0.023100863073912063,0.33193849403593645,0.9092499858081222,-0.6816106134218675,2.2711371404000533,0.5234065732315533,-0.5506505309977645,0.36317293059971945,3.321773164686404,0.12253997607438874,-0.05379099880335747,1.6610734136130343,1.1758362946634675,-0.22006464715194926,0.06748211971923469,1.1092501328443274
2020-03-02,-0.6300133092325687,-1.7113889393923187,-1.8115470305011074,-2.5638180941549775,-0.9970989544914177,-1.433708306797545,-1.6780084574102485,-0.19953886837549656,-0.32021699257179564,-1.2925605579059154,-1.6868393581490073,-1.2727334538294401,-0.3373461452131734,-1.5432851367458011,-1.0699694913249946,-0.5408493418673956,-0.6756082930583072
2020-03-03,0.1807864278667371,1.3350373784798348,1.1661651491350493,0.44223479393602594,1.0438379679832028,-1.3847248429647772,1.705198409266433,0.509399707247061,0.6150509308543636,-1.1313568602078987,-0.8855427958500749,0.3486809386717636,0.33259479105524137,0.816977165772669,0.07683291560046504,0.6847450383275284,0.05977994727903561
2020-03-04,-0.4468790056792505,0.34747548207009393,0.3913175208282887,0.40887656594516186,-0.6241605760048816,0.31839251491298964,0.4272706720257577,0.054681324506746655,0.038074581433841556,1.1743445129273697,-0.001914687126162324,-0.2468622623654084,-0.08742491650594916,0.3397708773540539,0.3557079425947456,0.09328410667070677,-0.6452438753927654
2020-03-05,-0.9626290314982104,0.07700287691304021,-0.03796364008035637,-0.3917209058355746,-0.6855055312128496,-1.2321225133319242,0.6001210802543597,-0.45184041829259075,-0.49692210127757314,-0.7444679857326588,-0.5179228676269086,-0.3438781709214638,-0.8571442900909364,0.3311811641625188,-0.5444702907983572,-0.4138241753370715,-0.7799859787836074
2020-03-06,-0.738798216044155,0.5409452103141076,0.7047609081584104,-0.14010455756162887,-0.3943604263369377,-1.4591420284030203,1.2118949970185129,0.17267786686341047,-0.1269152714461385,-1.2700897394389192,-1.5346217316191026,-1.0489244766654706,-0.8951551233543925,0.22046930524940017,-1.8278645476801993,0.35130397618542764,-1.101659028427942
2020-03-07,0.40305199286307186,1.0019999358309357,0.710601468170773,0.40315801257529943,0.549183408528476,-0.4003456178639662,1.4682574002339674,-0.8087080098103058,0.08103051946176537,0.3790729376171543,-0.2221037066348296,0.955750782309655,1.1013638938086423,0.08685154449218795,0.23239585582856712,0.09229172255718861,0.4915240109609595
2020-03-08,-0.3873994882858652,-1.5362073944151524,-0.9490910020089091,0.18394680006390732,-1.9348004126703584,1.2340064927101078,-1.2352006700380995,-0.8183012246360507,-0.9713899622223678,2.0448444804966597,-0.24125057789645282,-1.6242960531513837,0.6347809154997179,0.7740285998149937,-0.6175089883444783,-1.2682668970762048,0.6300616665599944
2020-03-09,-0.8248869912187917,-1.6189854870966705,-1.8563246572625536,-2.7935133211777843,-0.330094282785733,-2.5132284904966165,-0.7710293490646628,-0.44512516791456924,-0.5554983804065601,-2.1083489674686056,-2.047757881430605,-1.0633327799163699,-0.8799507900490101,-2.9128671845072263,-1.6580732897483073,0.020840066383881303,-1.3825298918342046
2020-03-10,-0.1064370311250054,0.8066051356640962,0.7018406281522291,0.7777232583012869,0.6670046717056847,-1.6287001724395238,1.6110046474789366,0.91615201585865,-0.1269152714461385,-1.3785358633448577,-0.8759693602192632,-0.4380124188273394,-0.5825160197624657,0.4266224218462419,-0.5017853376869877,1.1065082865727451,-0.8027592920327639
2020-03-11,-0.16200342237408907,2.2609969733591435,0.25211750720031534,0.9216401847761574,0.39630788523242866,0.15919625745649482,0.201011429793936,0.7808876868156451,0.03221695352094286,-0.37809594550989367,-0.933409974004133,0.08260760530515611,0.09122599983229479,-1.1223891903605825,-0.2504183915867009,-0.3175629163258103,-0.8966992091855341
2020-03-12,5.856384587561877,7.386500967883383,6.014803386064666,7.414104444026607,6.355532105435042,7.309839987351477,5.808939000132006,8.33266639764213,5.46711938537212,6.414930176273803,5.612905310344853,6.269533021241325,5.043087303229046,6.106331666604598,5.536712695801413,5.956289449335979,5.244504263670315
2020-03-13,9.69124820897751,11.567757184261467,9.350736579792391,11.825015276647141,10.416957631981628,11.154099908534644,9.280513210341288,13.847805600962946,9.350726691623958,10.418643831828179,7.556312743399611,8.449989579877423,8.387090359581602,9.700649430973607,6.485267209387401,9.748189147088858,8.446052551280887
2020-03-14,9.92290527672017,10.181705399826741,8.551553284767452,11.296049089934868,9.017708415571306,11.354743712311175,7.0237472062779664,11.626017047320397,8.647811342076116,10.797716769445334,8.63332425186592,9.793803996411299,10.830236667590247,9.428641846574996,8.971428589496277,6.551719917446873,10.1379199480828
2020-03-15,9.888469766650315,9.94684662524197,8.544739298086364,11.39421758945084,9.146240702673717,12.080075772911771,7.60056261351274,10.794285321928305,9.253099559742314,12.184068569648279,8.764480320008037,9.724644140806983,10.095677314773956,9.928754036837706,8.186974006760664,8.240757678654777,10.428279692009545
2020-03-16,14.875357724948364,13.173267167898354,10.685304542617226,15.062669576217571,15.278788764575035,14.099701666324345,10.577862341764952,20.05077830728968,14.16862564998314,14.020813731298407,11.443127609509128,14.587926764760534,14.33863657780725,11.713505555523325,11.148361198176119,13.348558710932732,14.291202951897704
2020-03-17,16.496957199146973,16.793364918772657,14.611134297593566,19.623215888682836,17.4404681385701,15.471238653641837,14.079539712957867,22.667807311752924,14.761222340504725,15.68463128996339,13.745538878719325,16.53304770363194,15.527425388121841,15.483435234030383,12.900341384769439,15.030649783346009,16.071316937540097
