date,total,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico City,Michoacán,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,State of Mexico,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas
2020-02-29,5.604286789402861,6.117552117727143,5.076993872756299,5.124642017921562,4.435578558834103,5.055156437478254,5.604439575708812,5.024041619004068,3.0581466889604294,6.479368367924086,5.966605890506695,4.6308969603657015,7.395563694496941,5.3462236157289365,4.947330071899967,3.7528219694338354,4.964493087360563,4.662380369588916,10.267793381658013,5.1661882228628295,5.986682945373436,6.830278594241252,6.890681427887245,5.864120318031211,4.662658166748993,6.01914377927405,5.433850267190947,6.323032458360474,6.190701165180498,7.545126640472006,5.78524553542119,7.160377821876916,4.277893749112353
2020-03-01,3.2317571106849408,2.425148463793981,1.8415702289534341,1.452094097778487,-0.5424877141628421,4.003425244880257,3.8459771069867568,6.127277796558904,-0.6860735844757909,3.7626500464200685,3.6784274648723665,3.404986256185645,3.0433584349711373,2.790078279713394,1.8873648888115064,2.338393313601428,3.175941547058111,2.88979432689687,6.475019863212454,2.996044245714404,4.0458654470266175,5.175589762500093,3.545878153407746,4.612865083395709,3.223470934382599,4.013403535892953,3.037799244276697,4.732877976376815,4.874438102347382,5.795989935467267,3.9371677585864937,2.903401889886408,2.597637513569352
2020-03-02,10.463587996407353,12.993922445446785,9.03947900954857,12.394729024017828,16.97594270263017,13.958736144797458,12.498226427992883,11.55424045432213,11.872804792434607,15.35192123662562,17.415205567059427,13.864741659067843,17.703215051000836,13.98842927559101,9.011829279739692,11.741206063875707,11.712773326264116,13.124801952862509,11.343586430008765,12.838820880259998,4.543387105388296,10.021395521928008,11.518303761683013,13.244129161701295,10.491703842649583,9.981586513201904,5.115841103926521,21.322526008417235,11.12814154962225,11.506772883115472,19.829684021954137,12.097507874526698,15.394623509785358
2020-03-03,8.806276657594562,10.407609052096875,11.98503471601487,11.164776473647837,11.83331225531928,12.190952883459596,9.390937864877365,7.731287265142978,11.621148791434422,10.543339465289499,8.828033226984154,11.92468014372629,7.815437122727973,5.386163386604179,7.335996074986382,11.463147734264966,9.010412021896638,10.034753310872322,7.213120026430682,9.980746052960328,4.322159028175045,8.00519419702318,6.696373491999851,7.26399207478817,6.435374389335595,6.340292984110718,9.626223320436686,20.03594647299409,8.531478261455886,10.045808125678564,13.584324277145752,6.965086044657917,10.550850361806225
2020-03-04,8.569747757783416,9.993184947524485,10.660060811027593,10.790693954418812,10.007798042580829,12.86706579298688,11.317284093570159,8.016209999694098,11.995283758700857,11.850029791985175,9.389720815255654,12.959765125085866,6.936115989122294,5.216894833847197,5.778968336621926,10.680143201923613,9.261018870644397,9.461776849504838,5.981988250918971,9.243951033787198,4.219756512085069,7.679256071537849,6.70990737808156,7.017576292948076,7.413790357756151,6.1749107588654875,10.4379584218624,19.25532518183848,8.56346403544226,9.858161276099512,14.405480485203231,10.358160420280633,11.123489412195305
2020-03-05,8.482055070438468,10.338538368001476,10.188427500443675,11.932174546513554,10.584729421134961,14.068093366450956,10.891339011130118,7.451161209624708,12.27086143279992,12.205434108484813,5.416479624806821,12.140563789745421,6.880132865358156,5.4289559982562245,6.361404891357514,11.275844553902177,9.375364200871514,7.78500626857993,5.467730228702872,9.641571232690774,1.4056194425558093,7.941737216840194,6.630637473888694,6.772119327379732,7.811904441458307,6.0585662864546,10.757877550071358,18.546019909874857,7.761881154026214,9.918476334892777,14.021575668675199,11.105656533084392,11.042373593927712
2020-03-06,12.114463174681063,12.627464093718423,9.38483321871854,15.69415607665226,15.046140728262534,14.074749892986386,11.777765263775606,11.55040311109585,13.033484371192118,14.616002516047567,9.454271532947233,12.609917966581653,15.960016404138203,7.967984289610949,10.008636119685175,11.508525308888942,13.684277394929953,13.656577765670121,10.889148290301854,13.543997907713084,6.827156426489281,9.159918942474155,10.21808399169026,13.623820405314826,12.085124134077347,10.398888174576495,13.260886609879348,21.15580072030622,13.73255896481561,13.03858390008733,15.418112792819354,12.795940535910905,10.490979162608715
2020-03-07,5.737032600521362,5.816327189866656,5.220492851635787,4.582270447625491,4.851772836895543,3.8969208203133716,6.393972915456905,5.351175129044241,3.4782112685767084,5.456615185388447,6.33464132570346,3.901325888774269,6.6089042829836275,5.084713211188657,5.706525979067749,3.7981995440578102,4.87206394542698,4.566564907821778,8.992279112671744,5.441168938731084,6.401123317096077,7.038917453327731,6.797877637612669,5.723174326083764,4.372507224389793,6.209525643219141,6.372598037427977,5.72551986513025,5.672143920249926,7.77298352924657,6.074841228286007,6.630300140853918,4.277893749112353
2020-03-08,3.4900080523154773,3.440103793973582,3.7960263212920657,0.8876045379136052,0.9759038244199277,2.6141130636997216,1.4121422552967087,5.779038898774203,-0.3425583587759179,2.508111440080318,3.9327765614481405,2.060532299950441,2.4275440735656235,3.0068941787504264,4.047113042026721,1.8566186383383754,3.2483602562019502,2.222918712997592,6.424848348849907,2.189306396372694,3.5290225592140003,4.830422249080525,4.068866179850927,4.06346335968219,3.6880980248049715,0.2759575502638422,4.529481865955477,4.009116754576981,4.048623573971965,4.7562732076976175,3.2903405366943503,3.723050137130682,2.020170140664344
2020-03-09,-15.650328870837477,-13.181948196595368,-8.553495801076703,-9.62901867619602,-12.590116103472381,-6.803921051572029,-11.77872459954687,-17.394676844716777,-11.241272622624257,-15.23506275212438,-7.326024736220397,-13.504293071518047,-12.181155550058913,-14.072112605043898,-25.629140204567303,-10.46387561222637,-16.329466034183874,-14.051337468150729,-15.136359948454325,-1.960315486642683,-23.286911795744178,-17.781415022789655,-9.7811328124808,-13.038942479546508,-20.285503093046476,-13.874799478422453,-16.610010140114614,-3.7431272775906232,-9.621902374627652,-19.053814287358694,-2.878809815254871,-17.803298666082792,-9.820807997397885
