date,total,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysén,Bio Bio,Coquimbo,Los Lagos,Maule,O'Higgins,Santiago Metropolitan Region,Tarapacá,Valparaíso,Ñuble
2020-02-29,0.17832743156046493,3.3797058679363086,-0.6353845125302097,-0.3529424775888739,1.9752603138053184,0.9887766479556993,3.0486973190349644,1.6977221248438485,0.526815424717192,2.5704121929379204,3.524642050971121,-1.3048217021063484,4.465483560988262,0.3532557780224414,-15.136627911668512
2020-03-01,1.1663577956116895,3.6708775705193912,-1.4030603293410253,-2.1089996004152605,3.0151255622581674,-3.709122979109039,3.550528561844716,2.7605857796450226,2.0288608552629426,3.2268295394665447,3.4639388117116408,0.036298114699883775,5.312335783233933,0.8048503266835625,-9.816701465645846
2020-03-02,11.327005010964488,12.039901853674726,16.699604498020435,11.169138786695319,12.621545824942114,13.716975946762513,16.53335726551819,14.207103059333363,11.973338591167686,17.23929156086422,13.860572964248108,9.658164150803286,15.882092017883819,9.346002192058592,-10.946386079834467
2020-03-03,12.491756253138695,15.054441889988688,15.956069430165934,12.378952510964538,12.883688599203252,16.289151046635517,17.23050625601112,15.070739356418443,12.161691837391437,20.23747064580701,14.45026157419735,10.944836795559691,15.893653140371816,10.472601700346377,-11.158380994754058
2020-03-04,13.747277764530617,15.503211477798256,19.753892055973402,12.394339648952064,11.769339979465872,16.71913814917453,17.88221002798371,16.054484012700783,14.572995832194993,20.95105060596657,15.504378141655637,12.270673195650183,16.788676706317467,10.687419403197863,-9.393666567855854
2020-03-05,15.20442173232649,16.137446869563387,19.970193166621986,15.787203575201511,15.485770011610846,21.087768373394077,20.37106093162976,17.559651466450607,15.76143788831744,21.622711316130115,18.2707114736234,13.352930141833559,17.015082021707382,12.808863562024525,-3.16178001485928
2020-03-06,15.924157672318277,16.765916485039742,20.986035882703717,16.94412401263861,15.69761232734217,20.980271597759327,21.89009153366082,18.698774396932585,15.576909073489098,22.952694793276642,19.376859389018385,13.843909903826725,18.03824136189498,13.821848374137526,-4.51109900036099
2020-03-07,3.3761720488677214,4.020667998705009,1.6521928585701957,2.120539953905905,6.106669128821242,2.9672983832872313,7.1484361812957475,0.88079463411326,3.6867518651714923,5.607652397195182,5.951808077870043,3.1436077757188814,4.838329761226118,2.261791724689632,-13.334671134852004
2020-03-08,-0.7430309648352706,2.365890203826896,0.7010473496913863,1.5819901243425005,5.779716148377462,NA,4.806557048183574,-3.128536784804891,2.7048291044009733,2.444654442949853,3.4639388117116408,-3.4712460215625693,2.4663727974390404,-1.5361852617246168,-9.816701465645846
2020-03-09,16.47681205481197,14.538404912143422,22.701960318518587,19.689766447287752,17.03928032697389,23.71901827789519,22.736146133773598,18.138268720678692,17.89547060695405,24.372233031778315,20.108188890573082,14.383605556601312,19.64138368023036,14.40997150727759,-4.759381333149698
