date,total,Andalusia,Aragon,Asturias,Balearic Islands,Basque Country,Canary Islands,Cantabria,Castile and León,Castile-La Mancha,Catalonia,Ceuta,Community of Madrid,Extremadura,Galicia,La Rioja,Melilla,Navarre,Region of Murcia,Valencian Community
2020-02-29,3.91940645915696,11.569726752151821,8.248840985858978,4.378205086263169,0.7248704872861808,-0.29007812673210576,1.6999134717682867,2.534254968946504,5.501976710353695,7.7931772811398625,2.0267400369471567,-0.44943056677784426,-1.485989115127942,4.843274736772662,1.1604627794906874,7.36975464723332,2.1050517256404646,2.8128979088109474,2.708637211410764,2.7010871492098407
2020-03-01,5.985400047444275,9.908318258025231,11.409567463981046,3.7884490281568004,8.864020513852793,4.065928409695016,-4.4428247007910135,6.13999561747779,2.514148298108642,7.928374904356664,9.529250797823481,-5.322913200959864,0.5352652599355526,13.123619045289196,-11.277683326319817,20.061141951478564,-2.6479792473522323,1.0928009030193895,9.39388586951405,4.8765366003490165
2020-03-02,1.3053910974507095,3.827155818927914,6.743009746957926,-2.6752016375739927,0.41104873581832563,-2.8379310065291015,NA,-4.038161654935143,4.4635241524392555,3.406980105063375,-0.47216573514395405,-17.85788778828625,2.1970996409629002,5.585358365956231,3.867258845002135,7.081314026682292,-1.1699025423362106,2.767482806347804,-0.08109692249732828,-0.1256542672395203
2020-03-03,2.647155321455773,4.384838179770171,1.5172246656771002,1.4985294381739669,3.770674234661315,-0.5724208367513554,0.40048808911151157,1.811002135226777,1.9934837192097128,1.8039225726355965,1.6472694154510954,-10.10881942919588,4.184537618738048,2.337900305171064,-2.6849364062745225,-2.9260268319656326,-1.9727010664331477,1.4040835844855184,2.5941474384733594,3.891445512906366
2020-03-04,4.0438833811429715,3.963909232630102,19.433388271013072,3.7969687785949344,3.906406955388209,-1.1506432360373529,0.6828465979814982,4.48684628326127,3.992720638186264,3.337449898837592,2.8416845777682145,-8.642155224122146,5.3072420087111745,3.4389945617028452,-0.8667830097424299,5.145470935735793,-3.9463681960721884,3.1298574780849697,0.22516322011022907,3.228643233039888
2020-03-05,2.1993617189866135,3.6739144049921277,-23.273922546772692,0.5140249431007353,5.022110666895093,-1.9628619908872487,-0.1267732080640756,-0.27839493996354575,1.842941658644092,2.1303282629733005,1.7708629003149525,-12.113452985080782,3.3304320415123643,3.7595053898716246,1.4265803702010824,4.158190959353079,-3.1570945568577504,2.3086010418764586,1.144897729374046,2.3826351131524306
2020-03-06,2.1355066745911917,1.841806614329475,3.3373245931508184,-0.04070547431552784,5.026923883942147,-4.557127370961381,-2.0523814063100727,-2.5993094566355803,-0.47368011413641076,1.3819128487374404,0.9549527853933959,-13.503126943169022,3.7256007983961927,0.6920338902503067,0.7308729544867638,0.7840164518333319,-8.833681954683987,-1.3056841958153742,0.9168722649403819,3.1346423308301703
2020-03-07,0.8293072854392742,1.2346602527864252,1.3852508055212074,1.7673748964439646,2.3045683221289734,-3.4635328331813424,-1.0833346870930096,0.27743825632105934,2.1766272451207542,2.2742171619683242,-0.06565903883392409,-16.632780483129512,1.4483079867209268,-1.0905068117574375,0.33929992815575377,0.6698017094674884,-4.6313070090502,1.13253911767464,-1.190693638549008,2.286715825183331
2020-03-08,6.807432707572678,9.804540844790239,10.929144634924343,-4.0052293448604255,11.46412036267082,6.5277247785614865,-0.3649531747299146,-1.102099556144346,4.242025961415955,6.634340510710143,6.698187535160756,-8.871201208904,4.901445241251008,8.394881211075347,-1.0416602836378326,4.689579887817892,-9.268410397335758,2.9150818893530204,2.8021371926429777,6.26832546878065
2020-03-09,4.2281738890183655,1.6080649639590676,10.1325542128323,3.4665917893828593,6.484366005789792,3.073861216271214,-2.514335293270833,3.0097267392622506,6.180854282840696,4.5918907028277625,2.5269074210055784,-16.64047950782806,13.427042089033167,4.311015013117001,5.059085483397976,8.081176983156158,-3.120384155033823,3.8829912605987653,3.405116663446642,3.446380016729744
