date,total
2020-02-29,1.4832392081562031
2020-03-01,0.34547744869910485
2020-03-02,-0.707710154725418
2020-03-03,-1.6332386547045443
2020-03-04,-5.7845531248695385
2020-03-05,-4.511153568001706
2020-03-06,-8.972041364021788
2020-03-07,-5.839606113230366
2020-03-08,-8.45502199506793
2020-03-09,-8.495713334291151
2020-03-10,-7.804758436892942
2020-03-11,-12.445166847133112
2020-03-12,-11.40075580707046
2020-03-13,-15.205794959139816
2020-03-14,-14.644892773376604
2020-03-15,-16.13371706730854
2020-03-16,-16.371482147475593
2020-03-17,-22.505502068026907
2020-03-18,-33.21530297769916
2020-03-19,-39.53283285945323
2020-03-20,-52.32267928588891
2020-03-21,-47.45727170582622
2020-03-22,-59.52983354477809
2020-03-23,-53.36230310957236
2020-03-24,-57.26308658922576
2020-03-25,-61.08488099862233
2020-03-26,-62.908012569701896
2020-03-27,-68.94469242387609
2020-03-28,-63.21439441797085
2020-03-29,-63.67077571278815
2020-03-30,-65.3088015838719
2020-03-31,-63.52476561322247
2020-04-01,-69.3228825178331
2020-04-02,-71.84734128846581
2020-04-03,-76.31142056207203
2020-04-04,-72.76090174749693
2020-04-05,-68.58884267302206
2020-04-06,-69.02607510232254
2020-04-07,-68.51623655793748
2020-04-08,-69.49841378507051
2020-04-09,-67.91065368596838
2020-04-10,-75.27259460778511
2020-04-11,-71.00000398934698
