date,total,Brussels,Flanders,Wallonia
2020-02-29,-7.326218454146625,-22.42853895836141,-7.265701549901471,2.248309937703784
2020-03-01,-2.421603254337425,9.198968539239962,-12.278941136868596,14.34103261275643
2020-03-02,-12.297090399653412,-19.5139784254132,-9.792162661011552,-7.948704526806042
2020-03-03,10.879034439906272,5.248924388374746,12.94787698827695,6.216027222369905
2020-03-04,6.761420097529388,-9.095782234657323,14.695802588708384,-0.2502334837916522
2020-03-05,-15.818394030752012,-19.206229797710595,-16.294445894616484,-10.44061296956458
2020-03-06,1.7048991880720612,-7.7950917111024856,4.09864932684949,-0.5687124631628458
2020-03-07,33.8111405331163,27.142523820347215,31.844369965914066,37.30658972937742
2020-03-08,-21.06641309545724,-14.947531876120115,-27.7287137953847,-6.809383892269808
2020-03-09,6.4357924326985625,2.1252758171932924,11.527805541007522,1.5336279423291412
2020-03-10,-4.741397362846851,-13.30831786209241,-3.672533410203773,-2.4577856949687655
2020-03-11,-2.743998882792758,-13.994416273264692,4.23092477769295,-10.148673905140985
2020-03-12,4.496570607403328,-6.507978332887467,6.137580919136535,8.378082436493992
2020-03-13,-5.426589074451168,-21.885453144768576,-3.5808854192622332,0.9099399410605533
2020-03-14,-0.43228486522206294,1.1431956376129166,-2.0162558007138798,3.679569636663613
2020-03-15,20.03700950986302,12.648468598577116,11.571267474856086,41.57762032773039
2020-03-16,6.615978460632245,-12.365158832486188,15.8040819018468,3.7648765061380396
2020-03-17,30.874027476887896,26.430176261517946,31.87271470538052,26.020490897910744
2020-03-18,6.990086671095451,10.670731094076544,10.91083504528767,-4.385720945090813
2020-03-19,-19.453626944086704,-32.06378643452095,-12.709781176758723,-21.783583047347538
2020-03-20,-50.25897364799539,-53.363612043631925,-47.961188826540756,-47.54720548272972
2020-03-21,-34.69833451818887,-33.142716917525384,-27.04749522354088,-53.456127974991695
2020-03-22,-20.337588892783785,-21.846531994794425,-18.249288093153044,-30.023278784471906
2020-03-23,-20.099226210091242,-33.038625469920085,-5.888147211831725,-36.6772146034772
2020-03-24,-8.269973075790306,-27.554363895655115,6.90950265727301,-28.623298270986034
2020-03-25,-18.946197233134452,-32.536271092346716,-4.508703224464216,-38.8421133799171
2020-03-26,-25.481374784379394,-40.476185687073965,-12.655926171772457,-40.086645820138465
2020-03-27,-27.30262728196917,-37.32447768219021,-17.33753230698205,-41.97382334373384
2020-03-28,-37.90693862995862,-33.71386216482051,-34.38216897281073,-46.40314557766714
2020-03-29,-66.64863010811563,-60.22188072628677,-64.3510620106943,-71.49758301472771
2020-03-30,-35.344741793287284,-44.05150062656012,-25.720016591861878,-43.5102948483788
2020-03-31,-18.266661585187244,-32.80328828402986,-4.917812297430059,-36.8629940081104
2020-04-01,-18.194748775832547,-26.588576290482525,-5.900429932267189,-36.9625186891639
2020-04-02,-38.811908815096395,-51.904521491112504,-29.384991404874594,-45.24297215281493
2020-04-03,-37.92875487549319,-40.02270903272394,-30.15218901976666,-51.641935217502215
2020-04-04,-30.76252222193342,-19.142869786124763,-27.534079917715037,-44.665729002704644
2020-04-05,-12.708367028434777,8.91113305803576,-14.679740569677392,-27.339903812448544
2020-04-06,-19.20072009770445,-20.86626210125936,-9.978293116841279,-33.050724796708785
2020-04-07,3.9697486781981217,-3.3743731884568122,16.68371364995581,-22.2622493705096
2020-04-08,-2.8094476193964724,-10.320440744309165,12.023838481670497,-30.446969569528225
2020-04-09,-7.207441117347292,-12.857556636810358,3.7481193821143215,-27.583502317503296
2020-04-10,-11.96095861660224,-13.190649269147297,-3.910629221722001,-31.508566167432203
2020-04-11,-19.999841091544862,-6.000193097178166,-17.000229907331228,-37.000432853374754
