date,total,Akwa Ibom,Anambra,Imo,Jigawa,Kaduna,Kano,Oyo,Plateau,Taraba,Yobe
2020-02-29,1.6426951937378782,-0.9571372602048489,3.953193617397853,2.6927452196231605,7.99968,14.1808144856022,1.5793690966483769,-0.9591035204873823,2.674009684108938,5.000227856029892,-0.0
2020-03-01,3.2543811364807045,1.395470149893123,4.358015848410229,6.372580851582121,15.068159999999999,9.036764814101119,-0.27553741434333195,0.7684441930040178,3.770718903939383,7.390292169606329,-0.0
2020-03-02,2.588874903586898,2.4188780413683375,3.0029066901387536,7.139798044108526,6.61152,3.8507109390537906,1.6096687435864754,-1.8901404394670613,0.6978184869385654,7.4067753717689255,-0.0
2020-03-03,2.014806205678501,0.7573786430898904,0.8200976182246026,6.333284361233208,1.5743999999999998,3.747165693102572,4.07530251317423,-3.462837937743546,4.656929158701583,2.061369870451726,-0.0
2020-03-04,2.2239198726451335,3.6884339918477664,-0.10358127507124182,1.0591339779754751,7.199999999999999,2.0992333353695067,1.2508073001633728,NA,0.8871714372510963,2.711001955683455,-0.0
2020-03-05,2.997560929521685,4.2791893334578806,1.5831780208136592,3.856669838529071,5.73792,3.8946688264859115,2.494039688592221,0.3571233088393987,3.2526415424243873,3.45856365376355,-0.0
2020-03-06,5.234202546164789,2.8411166348909513,3.6082394628028,8.878199926686648,9.615359999999999,13.554658800180212,2.541382886933,-2.497927534185604,5.045246884215605,12.431243230979106,-0.0
2020-03-07,4.884354586220613,5.744717007836819,11.200081724675742,9.154210989851634,17.33376,15.789673165617828,2.947587528696881,0.8720002744289924,4.456042018522299,6.999543318340081,-0.0
2020-03-08,4.132181472340636,9.76829104925186,6.537023772615344,6.372580851582121,13.69824,11.386069686862248,0.6874232399081065,-0.25647066894970366,1.2572266954760931,7.390292169606329,-0.0
2020-03-09,3.261537117479563,4.093631565900858,1.9670939394263354,6.783322738800526,8.26464,12.04348431445819,3.2193374871729508,0.09678138450932214,0.6978184869385654,4.7132262183752776,-0.0
2020-03-10,2.2883237016348565,5.489101715793981,1.2296712838732744,4.046602875215486,3.14976,9.205758470229052,0.9629606542514384,-3.943841418754877,1.4331230909440786,7.558032991613925,-0.0
2020-03-11,1.1155379268219958,5.435138487473826,0.20716255014248364,3.3542361404965355,1.60032,3.8761088295701267,-0.5150939979476722,-1.58334345057251,-1.7753040569910885,1.3555009778417275,-0.0
2020-03-12,0.8062405258713498,4.668292611345312,-1.1612506251106192,0.5258244660973649,1.6396799999999998,4.0597551148420985,0.37779872275941395,-1.631734142827171,-0.5421069237373979,-0.6913248907018252,-0.0
2020-03-13,3.376827922461166,2.8411166348909513,-0.5635201478646458,6.511054198525911,0.96192,14.329294460928477,0.4099920976311434,-3.383477202445902,3.104619439134389,6.992756117449599,-0.0
2020-03-14,1.5767011467484089,-0.9571372602048489,8.564936075386262,7.268915083826384,7.99968,12.13433061515124,1.894674797597963,-2.5288975772285873,-0.2970053890688935,5.000227856029892,-0.0
2020-03-15,0.8523568478639911,-1.8603112920895435,2.8014458615598246,1.8740683373541316,2.73984,8.49461753577163,-2.063216583691135,-3.458966682363173,-1.6753410781458946,6.158900008047678,-0.0
2020-03-16,0.3363311069463323,-1.8603112920895435,-2.485000314782545,1.7851834187077795,3.30624,3.4414141649635983,0.2196724403012131,-3.5867181099154783,-2.0934554608156963,-2.01967706498163,-0.0
2020-03-17,0.11608591398147639,0.3786893215449452,-3.7916448397638063,NA,-1.5743999999999998,3.585009930575193,2.445749626284627,-3.8964185403453087,NA,0.6874464901929791,-0.0
2020-03-18,-0.2600006429585122,2.912120882680629,-4.876872510693697,-0.7064011955578479,NA,3.391595225873861,1.7649544341442296,-2.671166212457291,-1.2428089581426516,-2.0332514667625916,-0.0
2020-03-19,-0.27669793195584785,0.19407827729178442,-1.3722143229621393,-3.154946796584189,3.2784,1.2425429514146173,2.267739200523299,-4.232249944592657,-2.5298323107745238,1.3836193815308622,-0.0
2020-03-20,2.087161124666956,-2.232373550507452,1.9167287322816031,4.142972839642583,8.65344,12.295509535735683,2.2137679544148114,-5.360720887971353,-0.19415886275701133,8.54605552124248,-0.0
2020-03-21,1.3206760487892624,-0.31904575340161634,9.223484915976817,7.000389066442143,7.99968,6.871106226611964,2.6313349637804793,-5.668485690710997,1.188021556275574,5.999885587184986,-0.0
2020-03-22,-3.2543811364807045,-4.6521983151796515,1.8673138120641302,0.7494402087971339,5.47968,1.4457260755453094,-2.8888819627543154,-5.636547833822921,-2.51349220846329,3.6951460848031643,-0.0
2020-03-23,-9.927730972415851,-8.372820899358738,-5.073581904636331,-6.069436497461933,-9.0912,-10.077101483327981,-7.023836905837926,-15.606966065973289,-8.1979254477948,-4.0403237300904715,-0.0
2020-03-24,-20.136135421786914,-11.356892753132907,-11.169672543003452,-12.842467298313933,-9.44928,-23.381688746116573,-8.299262669138503,-23.519812063455465,-11.82158343093308,-8.244509881679692,0.0
2020-03-25,-24.399509879106617,-10.871223698251516,-12.555190882947219,-13.771548605848956,-16.000320000000002,-31.414260042879462,-12.72395798606768,-23.645627863317582,-23.61048665724369,-10.845947022988245,0.0
2020-03-26,-33.43989920766406,-17.505860611718955,-14.246701613468417,-20.68398838436734,-18.85248,-33.64145967277359,-12.470198442961106,-25.649970336505646,-27.47059553265041,-13.83522421518141,0.0
2020-03-27,-34.78283830844977,-15.827320193970985,-12.289110543314672,-14.204745630409597,-15.38496,-52.571679684930714,-11.887877103369528,-29.45831781694747,-26.97078063842444,-10.100324525162572,0.0
2020-03-28,-19.28536879192267,-13.404655259387198,2.470746010873658,-5.384554808523728,2.66688,-32.456550395992195,-3.9995533958289835,-14.215249756729236,-15.15208075495805,-2.999942793592493,-0.0
2020-03-29,-10.91684656825802,-4.6521983151796515,-2.8014458615598246,-8.621837108696116,4.10976,-21.687844817065514,-4.12643316738227,-14.603343108611616,-6.703286677561371,1.231392161558651,-0.0
2020-03-30,-41.70108171634584,-33.49223032073882,-47.11237499272436,-31.416608403233663,-12.39648,-52.843241745066926,-16.316359876165965,-43.42774285702303,-33.839390704075946,-15.486453231822656,0.0
2020-03-31,-54.6462513432802,-33.50359100038517,-48.98158937864301,-37.472010439856696,-21.26016,-52.384126031887,-16.303103780630547,-46.270212120061814,-31.881461974194593,-17.176466253552363,0.0
2020-04-01,-56.035306766058554,-39.7964608011583,-49.90906941964789,-40.96191303512924,-19.2,-50.15008850839232,-15.665864330963668,-45.21335940122002,-30.533884124762267,-15.590200445434292,0.0
2020-04-02,-53.4806215494662,-41.625530224220384,-48.22801184532654,-39.790503370442586,-15.574079999999999,-35.21612888478646,-13.830841963275084,-42.885767103770824,-30.1811301513374,-15.911138087541309,0.0
2020-04-03,-51.29089136381561,-47.685506092243365,-44.98468256259124,-32.749882182928935,-10.57728,-45.30983668114435,-12.134061734741577,-42.78221102234585,-27.164939501181454,-8.54605552124248,0.0
2020-04-04,-30.117933806194138,-36.70256904413609,-28.49435351386409,-15.884202777464347,2.66688,-24.853789554121157,-2.736436864097008,-21.36642625812305,-11.884060292711327,-16.00034129924477,0.0
2020-04-05,-13.786394948800131,-18.606899814110882,-0.62243793735471,-8.996089397733387,6.8496,-14.63993019878213,-4.677507996068934,-12.425761957151868,-3.770718903939383,-8.62168433116498,NA
2020-04-06,-53.42575902847496,-54.33245040866102,-47.83744391822306,-38.55640644734219,-18.18144,-50.140320088962966,-14.780546521991106,-40.325899483499256,-31.397987182279856,-30.972906463645312,0.0
2020-04-07,-52.298294466654866,-52.24208535373292,-46.215304133391776,-36.59251756061911,-22.04736,-36.3346129094482,-14.89511706197579,-42.3747613935616,-33.135805122204,-28.169792495876763,0.0
2020-04-08,-53.23254754150579,-52.0262324404523,-47.31478610823055,-37.078109905644965,-24.0,-36.50262972363319,-17.284054850251483,-40.56301387554709,-34.4391685771471,-30.50362000207493,0.0
2020-04-09,-52.382576020641416,-50.57301216902357,-45.69454689725379,-36.635556573858395,-21.311040000000002,-54.10922890311202,-16.324881651867305,-39.31550182922193,-36.14526749493767,-20.061996232133893,0.0
2020-04-10,-55.90888443507873,-51.33796459854436,-47.12662929663325,-32.55339973118437,-22.115519999999997,-50.24777270268593,-24.760492732227252,-46.737666207241844,-62.28558646295589,-27.969085269543974,0.0
2020-04-11,-27.000311417691613,-29.999768052790557,-28.00020431168936,-13.999842502161691,4.000319999999999,-25.000315845561556,-3.9995533958289835,-15.000146785099838,-41.00020024635185,-5.000227856029892,NA
