date,total,Budapest,Bács-Kiskun,Békés County,Csongrád,Fejér,Gyor-Moson-Sopron,Jász-Nagykun-Szolnok,Komárom-Esztergom,Nógrád County,Pest County,Tolna County,Vas County
2020-02-29,5.25666245343795,4.2611312323188635,6.885218673985267,13.119017300731157,12.970570164915065,0.9013127945336812,-0.6590576612348914,3.4920899767805387,6.699090627618955,8.307869964458774,8.695311393270343,7.99968,-1.6878672835494306
2020-03-01,7.247555203878222,3.6355118294682582,11.327730065646296,8.39287640694102,10.996787748514945,4.314386404537557,2.8549572050000536,9.675445161455329,7.712825601619418,10.0815951208872,10.244913601003772,11.449919999999999,8.344177613036791
2020-03-02,2.2041740519372977,1.5933594008084515,-0.5131899808745837,6.471934925871271,13.635900930521563,-1.411544237921085,2.2361912785131466,3.452191233846702,2.8292508735112265,-0.5201079495152107,3.517442822280478,-0.41184,1.14190565652433
2020-03-03,0.5099507810229615,0.11243851018973997,-2.620831384503971,3.521883839122459,7.784080263503599,-2.095696380466907,-0.34535772641129675,0.5965812038678395,-0.4478847992982179,-2.1626513495827857,-0.8788788640876154,-0.42912,-3.533371374901883
2020-03-04,0.42976984061054624,0.45359809238937826,-1.5838602599224954,-2.2201122588016577,3.301547006688848,-2.662620206452911,1.8697283577100485,-1.1817627668974402,1.3177595593913307,-6.873184981160156,3.696687853772031,2.97888,-2.675019732413477
2020-03-05,5.0594173400234075,2.9973992588187945,6.003263659949398,7.419624636344814,13.385798364059903,3.741697251507628,6.28742927472122,6.459796475002085,5.8388065484529985,5.816340408788218,9.372780517671215,4.18368,3.4660873715713247
2020-03-06,-0.3848685139795936,-2.1718891711864297,0.1588674424846272,3.9005810261248737,7.779252028629821,-1.8199215701991387,-0.6043760212197694,3.6944336016592803,-0.6272305326360482,-4.836172496824384,-1.5399653780833436,-2.67168,-2.130019305435956
2020-03-07,7.91706605632189,2.6389414442822727,8.262069842185369,5.881167314147503,10.323731807110406,4.057829351082874,8.346145054939672,9.31350656484124,12.23291352258837,9.692668927732843,17.008040649432374,12.66624,10.687583329035375
2020-03-08,17.204424384291958,8.003315494531233,17.68242776503138,21.507159992834648,20.37611681431453,16.969279265953954,17.41658200832526,20.67039874993682,28.648322997509776,23.828888898393153,29.959939699144595,17.55744,22.249858701368005
2020-03-09,3.2080394259007377,0.32290033695515064,2.3964912990559823,5.23927558217841,12.845036058196857,2.980674081709466,4.299703693820645,4.602604988438985,3.7000847016970546,9.362866906459432,5.540213365833004,4.9382399999999995,3.046042950779126
2020-03-10,4.50777246998599,1.7365503240415392,1.5723062641054315,8.004711790263546,13.172390382638952,2.417593807086079,6.915788471386218,8.04719646172686,7.615959724255135,9.191037281930427,5.974834383051771,9.01248,2.3559013166171154
2020-03-11,0.5524466794415416,-2.767717173901291,1.4076618237122724,3.4878010922922416,12.03968648125082,0.3132494360532837,4.758262008333422,5.612423172692988,3.2934398303856107,NA,3.6089927039562713,5.95776,2.2924621134768746
2020-03-12,-0.23813739302487352,-6.928903063829274,4.767948940508326,8.965655902282174,8.03128588904099,2.183137173966443,4.632590169000422,9.396153960918474,6.271346258267766,4.7585720212306395,6.307305005979652,8.36832,1.5408036762697819
2020-03-13,-9.114969306083376,-18.578301529812418,0.1588674424846272,0.2783424324467749,1.447504815158404,-6.3697254956969855,-2.4184634118968864,0.7913250681877553,-1.4625788413913965,-0.48315534208961847,-1.5399653780833436,-1.14528,-4.61568262847629
2020-03-14,-8.302736379705609,-25.239081992420004,-0.6884255841000512,11.309791489827122,5.0290894445263294,-7.214345907632067,5.709914410000107,1.1637133355702285,3.2042464977630534,15.922878539687693,7.097525037286499,9.33312,-4.500338622766762
2020-03-15,-16.55816600456789,-30.964796895928295,-17.68242776503138,-11.540796773898593,-10.349804275428802,-12.943159213612672,NA,-12.31446201550765,NA,6.414972649082811,5.423607727066995,-10.68672,-11.819876985083912
2020-03-16,-27.564603694980143,-39.32464817918085,-22.250107444710608,-13.867890988028433,-16.79742912587087,-23.375518499595806,-14.104025815830237,-14.383496827648024,-18.065006594392358,-3.6407556466064745,-21.589389465082068,-17.28384,-24.746095224931715
2020-03-17,-35.864132837069256,-48.71662732520075,-26.908293424956824,-19.21130829663251,-25.14737851658116,-29.495413156722687,-27.489515695321415,-22.65203631565069,-23.071342038368158,-9.731469165529715,-29.785513082478086,-23.176319999999997,-29.841416677150125
2020-03-18,-40.11692991654377,-54.331825744334516,-27.625603998599537,-22.831653404375594,-20.389635871961104,-33.990446475303244,-26.342160582021663,-26.289471713118775,-27.22602501601244,-16.919675124993045,-31.64253015604918,-25.957440000000002,-34.776217721422775
2020-03-19,-42.86633436328549,-57.3705485581803,-29.841082696521518,-27.205605914253486,-26.963760476096137,-36.482028646119694,-30.938296324345337,-24.077941390500417,-31.570603476014423,-16.391252838807073,-32.62934151221773,-33.05472,-37.35415624903074
2020-03-20,-44.92217367545982,-58.6381245833108,-36.182300734120034,-32.31612445285108,-28.946233715269056,-38.36921236516463,-38.55055621066101,-32.720769086025264,-34.27613456556533,-23.211780354385763,-34.90074226074241,-35.11488,-41.18646083872981
2020-03-21,-47.45268415487565,-62.4101002456589,-33.50851353545452,-28.49980355083424,-32.029544505663175,-42.38187998773675,-45.24282148689769,-32.984860765444466,-35.825029535301134,-27.692284004738816,-33.82334470586307,-28.000320000000002,-46.12510668319278
2020-03-22,-54.858997620770445,-66.82883759482493,-48.35154682844248,-43.53881558966764,-32.3433797724587,-50.90879868570252,-53.96214475176512,-44.41965049626801,-47.74816406394235,-31.16028621163065,-41.15215365475158,-48.0912,-57.01550322226741
2020-03-23,-57.81607070318032,-69.10259413421745,-49.292234654548416,-40.06426889892048,-46.44085995691336,-52.39913572655725,-47.98745608484969,-42.28601771937761,-47.013517904922146,-39.012715289568995,-52.80789911652757,-46.91328,-50.633134906340175
2020-03-24,-56.63420364150132,-67.70720339237553,-49.62344920130425,-41.62450130937044,-48.298764736342825,-50.771391724488964,-46.50721449637016,-40.536172850707935,-45.91922121113356,-33.518786380569075,-50.34568914093124,-49.785599999999995,-49.47392764895942
2020-03-25,-58.456716417075526,-69.24674607035814,-51.0272596930775,-41.540241185262396,-49.1292211346325,-54.196956876421346,-49.11562465779326,-40.763215697402856,-47.64554377802177,-37.01173159747318,-51.88661820197959,-49.78752,-54.26647108619032
2020-03-26,-55.35772307013567,-67.02296220216107,-44.673524826677166,-38.025931289879985,-44.17448650716234,-52.54038623913343,-45.99397454184226,-36.99848431057444,-44.54583570236473,-33.83935024998609,-47.914317020215165,-46.443839999999994,-50.44762329715736
2020-03-27,-48.1582764305049,-62.02473406970945,-39.356761084858306,-33.70878335805245,-35.64009854427376,-44.889797251844335,-42.784066340252814,-35.095694260658384,-38.0385586932889,-24.662170195840257,-37.2540560612928,-39.31296,-44.737133814488125
2020-03-28,-51.74476989515223,-66.62221981968993,-42.45900896173994,-35.73765353741789,-35.47014467671681,-48.69395221299449,-43.48629371728912,-41.13465399471548,-41.65040913045611,-27.000346430694606,-37.531596755215205,-38.66688,-44.999541427477304
2020-03-29,-52.63477833373005,-67.10560931221507,-47.52254762856815,-41.96532877767261,-39.45923232943153,-48.03286137862437,-50.82130809545794,-48.3781757773465,-45.54422558688174,-29.327436883321273,-33.83394521847817,-44.2752,-54.92969911902011
2020-03-30,-59.274562009282164,-70.43936308869546,-51.003188868458615,-45.919874152945326,-48.41657366726299,-55.38077069610737,-51.42664344369552,-42.28601771937761,-49.40735186434045,-40.57303913811463,-52.456154834299525,-48.97152,-53.6791778571193
2020-03-31,-55.94785479157105,-68.3837564793292,-48.57492408090571,-41.304502186353396,-45.105370190826584,-51.41614746556796,-46.852572222781454,-40.237882248774014,-45.69575834553081,-35.14008203136693,-48.45687052951487,-42.489599999999996,-45.547425454597565
2020-04-01,-54.4588947281125,-66.13498627553439,-46.80427422194068,-41.223082291147875,-42.33203207932896,-50.907837797861866,-46.056330797999856,-39.582402900575275,-45.88949010025937,-33.31092796380012,-47.74952723319874,-42.12768,-47.76971996460114
