date,total
2020-02-29,5.581126609540908
2020-03-01,5.777025752712472
2020-03-02,5.290076453971725
2020-03-03,2.451537848832725
2020-03-04,4.679190962612234
2020-03-05,4.378545746969342
2020-03-06,-0.706036503757109
2020-03-07,1.8606420659601277
2020-03-08,0.1927007898136617
2020-03-09,-0.3782052845720414
2020-03-10,1.5088231965907868
2020-03-11,2.4331473170247824
2020-03-12,2.8553299602679916
2020-03-13,4.767945268294045
2020-03-14,2.3675810731877687
2020-03-15,1.1554051505424945
2020-03-16,0.755610980804607
2020-03-17,-0.5661085443488485
2020-03-18,-1.1226220286239876
2020-03-19,-3.42703562299317
2020-03-20,-6.533436321856555
2020-03-21,-10.823227763144086
2020-03-22,-11.36215030395076
2020-03-23,-11.903471609775858
2020-03-24,-13.955215288870695
2020-03-25,-14.411780230711363
2020-03-26,-16.562672863901195
2020-03-27,-15.53999937771168
2020-03-28,-25.536452797837818
2020-03-29,-22.72430060790152
2020-03-30,-21.728013536914702
2020-03-31,-23.761366684201594
2020-04-01,-26.578316404174753
2020-04-02,-22.84503844716236
2020-04-03,-24.369053822203185
2020-04-04,-23.5070975922483
2020-04-05,-21.568895457359023
2020-04-06,-20.216791575305486
2020-04-07,-19.801005638778083
2020-04-08,-19.840185467412397
2020-04-09,-19.228500387713428
2020-04-10,-23.838926753130746
2020-04-11,-23.00015858502066
