date,total,Drenthe,Flevoland,Friesland,Gelderland,Groningen,Limburg,North Brabant,North Holland,Overijssel,South Holland,Utrecht,Zeeland
2020-02-29,0.9736982405066766,4.427900824673593,2.4476668388007843,4.696033803276982,0.0,3.245176166922453,2.2947381108290217,-0.17262709669994616,2.7934070368276913,3.6768642157093723,-0.08816872729403478,-2.8534809057647306,1.2228269747992513
2020-03-01,3.5745080502689457,2.4720100274593113,-2.5355043358605935,6.163874366927759,0.0,4.534890736480215,6.063000947647239,4.161272069894814,2.579113082203435,7.844288460198267,3.7648870561349996,-1.8136129885627148,-0.6668117169312625
2020-03-02,-1.8446484391462017,0.47456157793958575,-3.8787753274825554,0.3410881309778424,-0.0,2.123487791285949,1.0541817209646016,-0.9705478992241419,-3.8895300967641515,0.4083328239555262,-1.2162340325793959,-6.425777612218287,NA
2020-03-03,5.95617555198643,1.1555708479771833,2.6822572272897873,4.118401581466209,0.0,4.2042878468189295,6.377508201415683,3.748885116667164,6.376667455080184,4.722457877050869,6.0984743056369295,4.633946920646142,5.110867854771932
2020-03-04,2.6594083023896284,0.3512291904524618,1.009060027199273,3.9420495137470146,0.0,0.9391301865652999,4.71372600092459,2.3151211746315004,3.7264391224483457,1.8585217090332762,3.3454675963904785,0.18278188344261304,3.1856523183880743
2020-03-05,-1.2329765024058164,3.327293323293932,-2.021333621364149,1.0718404115867184,-0.0,1.1716421089644458,-1.2327907786602614,-1.7799771748616673,-0.468412449488418,0.6867840402913313,-1.6521336282667265,-2.6091403569139837,-4.614824992176725
2020-03-06,3.599392341658646,2.1596573504538776,2.792589693108816,4.526017737990813,0.0,1.918223359792953,6.010583072019164,4.289783352993662,3.9568525338363734,4.080525039390808,3.828335579514819,1.8202423832989751,3.029114201913357
2020-03-07,1.8149478332939784,1.856688659452899,-1.0744025554998626,1.913472734773531,0.0,1.859187129496295,3.7381710934020997,1.1000182217491015,2.802889070218145,1.030643260464406,2.5082766904957188,0.44985178567482476,5.572350353989606
2020-03-08,1.3333163870417064,2.1623384893122934,-0.5280961713473902,3.9072015003653777,0.0,-0.34876788359871874,3.3683338598040216,0.9916467665985796,1.6631486566855975,3.6011778112691033,2.259426637759284,-4.491888462011988,2.80040591485614
2020-03-09,1.6311251646410279,6.261799803829958,0.37277376800992246,2.95257713378962,0.0,2.8918670348393762,3.6071264043319147,2.020696070815481,1.0809518065117338,1.9061761118290013,1.8671994023204004,-0.8864447818771285,4.8130388409596465
2020-03-10,1.6552067369536412,-2.4076626948573336,-1.7621058861388579,0.676896259928164,0.0,-1.084450138064766,1.6861083327030504,2.7821733751474658,1.1065532966659593,0.6110976358510621,0.6946377299894516,-2.069318214104194,3.5861459410571555
2020-03-11,4.313812320266183,5.263075579070096,2.5226500679981823,6.019202311373689,0.0,5.379562954570862,3.9196922552993194,5.847263380997622,5.054872000450924,2.7751681628098694,3.8926081096917793,1.8316070599897076,1.4251067486854114
2020-03-12,11.897099441508205,17.860406505336446,11.981248836755698,13.884293331568644,0.0,10.670117438848301,11.197040654996941,11.336805056055908,12.053560845944878,11.597773480402727,11.667936247509651,11.648793608000727,13.592387620129333
2020-03-13,23.725967761464005,32.768879127557156,30.65635766286199,22.630088689954064,0.0,23.473713415648138,28.225084622916867,19.456991876936154,26.140069650803053,23.346919769685993,23.246055754130985,21.162922110925546,29.500319586553506
