date,total,Oslo,Rogaland,Troms Og Finnmark,Trondelag,Vestfold Og Telemark,Vestland,Viken
2020-02-29,-1.0303001490922434,-2.2561965263394024,-6.24982289174341,-0.47588568274129195,3.163411148165789,-1.3569329808346366,-3.781907031863757,-0.8573414263501803
2020-03-01,1.8667746530583944,-4.35006984580296,NA,11.847649957527205,9.924000090746146,-5.28046787890688,5.144072648832905,-1.4698686151301832
2020-03-02,1.8660873280756776,0.052827079160777834,2.13748947375456,2.3080455612952657,2.736904194741256,2.857974348005975,2.6983662001837527,1.9644130388161243
2020-03-03,0.9409479013390801,-1.2371141447105791,2.6523732506382562,4.30581365744321,2.593525261462371,1.7450789265152422,0.23068933835767835,2.319344523807426
2020-03-04,0.8405984538624508,-2.5731590013040693,3.829387940598557,4.9749089273774665,0.7740647473853751,-1.5431168084375289,2.153100491338331,-1.5819522419695415
2020-03-05,3.4517460632029664,3.277199892664981,4.875516287276272,4.611332265763119,4.034574287075472,4.224374303125504,1.7406559166988458,3.7852803801011405
2020-03-06,2.7864154799332588,4.45380301942776,5.439482442890938,-1.3467564821578561,4.098096599287637,5.028015231309739,2.5895127894435497,3.607323042750931
2020-03-07,0.3141075171015045,-0.9739392412550677,-0.7497092751259804,-0.28553140964477514,1.6361532702647497,1.7861024817497775,-0.3824849203073195,0.25956208320693536
2020-03-08,-1.6873828325693512,-9.078573676866764,-1.3425474182294512,11.847649957527205,6.450237074343782,-9.240818788087042,-5.715303391432871,-5.2895606350504245
2020-03-09,1.6420193837100527,-0.425498110331356,3.42036811784048,3.110388822397084,0.8920347557793948,3.6742379085700665,3.7449567915207522,0.8956858250057503
2020-03-10,2.045479148564721,0.942242993758601,3.5887880448585117,3.0589931686610248,4.862179269039672,1.5704658452605524,0.5193006750908776,2.8207712754571874
2020-03-11,7.881555576811711,12.513294314665702,9.572988651704911,9.717585641577182,10.188071417228144,7.716635928219299,7.331127415081025,8.901799626346941
2020-03-12,44.24585843740098,56.6104585210379,54.31494526352368,41.94075699135554,51.297896957734906,54.32149844671497,48.27998295628554,57.023036749378164
