date,total,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi
2020-02-29,-9.67848491376381,-9.40039138278199,1.5278048987008594,-1.7402099965195796,-10.776971581221858,-9.492143991025072,-2.443009587326453,-11.986348048621394,-3.780336710546003,-7.940477508736146,-3.621441561293811,-10.101144552008217,-28.249973483483323,-9.633385458460186,-2.4511532123409605,-6.903790784678543,-2.608693429966752,-10.736916714688501,-7.226711695653418,-9.312547202734752,-11.916052660320766,-15.293304861198338,-12.366740936434729,-6.115332516699387,-7.718214820456,-5.8604913088010955,-8.35358831788556,-8.499780650373381,-6.431114343681813,-2.7443144873376832,-9.397658558844114,-8.174833426947474,-7.913510424232318,-16.001384309114933,-9.435682773855413,-2.9369726602165542,-8.247169942910334,-4.275312165264495,-8.241972647367366,-7.569752558741305,-13.841418783906615,-13.348847104495912,-5.5833062667690845,-4.8739738849167855,-12.777651490666985,-1.5955851494757745,-5.991996299741158,-4.0659583026810475
2020-03-01,-10.209008098924716,-9.79052808355541,-3.484499606314129,-7.917710384164579,-12.366658081777917,-6.222981324198393,-4.596315471645687,-7.987693878875955,-5.429372477286234,-9.031965428489041,-7.364039557466244,-5.2125439816485555,-37.62590046727125,-6.202922851622857,-4.900367987977816,-10.797460676393653,-5.2501829339452994,-8.554200594214603,-10.130659823065397,-11.859985641448944,-12.47642971762709,-14.75454559728677,-8.235218981877516,-6.515483695846759,-10.334096983787953,-9.042144370292721,-9.030749865132172,-7.498315770299574,-3.4327986831527775,-7.283202690515603,-6.777303359876089,-5.610981909942535,-11.764849321918863,-10.659827058391647,-8.192448591290141,-8.194115529901973,-5.443814955811068,-2.259627366274142,-7.239466257691097,-10.036938289859757,-12.452573836932558,-14.69584718393193,-2.2159691189743547,-6.835593151497546,-6.8211451555248575,-5.049295567132808,-2.3793147374804726,-6.161564773849596
2020-03-02,-9.81071979722929,-6.721769888447411,-2.897307121150787,-4.600036790799926,-17.590185374873013,-1.9200303450300638,-2.7593090401179414,-5.295644906698214,-6.414321316736621,-7.181097123285288,-4.058740568433837,-4.763203120828478,-17.164290992576575,-5.697877178995375,-8.034820138515842,-5.256832747390884,-4.166038430183973,-2.9164022113894945,-0.2914222630275128,-17.95642768798501,-5.53749989498181,-6.829190742369048,-5.654217110591191,-6.282471829856766,-11.878518484237288,-1.0141519133504562,-5.91696428890416,-2.7838283358002927,-5.081728744784289,-3.3784033895202397,-3.472018005863274,-1.9464342129098722,-11.36455880076678,-6.529216846524431,-2.364136397509703,-12.351325855839189,-7.4034322728195665,-3.0313022603909894,-5.109019570101874,-7.405401658849892,-5.747341770891951,-21.264857486337338,-0.6200423931666034,-1.2776718961853915,-3.2020140930657153,-4.876852241931419,-3.267756941771304,-6.904421136732793
2020-03-03,-1.745975557134026,-2.5082935200944756,1.5093976107647045,-0.11862839976274318,-3.221206856389912,-2.9354959167611825,-0.44927820171283517,-2.493029637448887,0.22363102968764936,-2.9714884648077056,-1.9394494927054413,-0.14534704377478203,-15.9329662458335,-2.95427668693142,1.3394597625366578,-2.58159016872948,-2.3407026537560878,-0.35429315179739973,-4.138756562419581,-2.9979992741007413,-5.8279213959857845,-3.404291232257253,-3.937706944148354,1.0834560182319495,-3.303913669833327,0.18180874637095013,-0.9559360303723545,-1.8921773179276433,-0.41629981242583164,-3.379331777371166,-4.695039900970911,-0.4985002578517953,-6.182156762356077,-5.0223252188453635,0.20862816183398905,0.3781018119134446,0.6252437532117711,1.036026998902467,0.24990294025616344,-1.8434212046299927,-3.851717188809184,-8.349110973954707,0.2758993667706741,0.9526756279833366,-2.1882013223532173,0.7924642697457094,-0.423791682474557,-2.4578814289429745
2020-03-04,-12.084051236926244,-13.039129782190667,-1.802073488949568,2.100016795799966,-16.810554435605088,-9.810381064786961,-3.661664836369936,-6.324392192494709,-3.787142872319105,-10.842048597901316,-6.155314812622492,-7.861090112655695,-16.919905928337492,-14.791585261562195,-7.589948914923711,-7.16488235176148,-2.287291904651165,-9.349670776996774,-4.648745522717729,-15.180360714966389,-14.091290211464623,-7.682962253485742,-14.410433867973715,-9.436488986379539,-5.871137310781875,-3.426905484981607,-5.719217683226731,-4.777372295759774,-12.57034031313402,-4.252944745092669,-9.024404781406153,-9.301215688963744,-11.416052484313044,-18.41939714631792,-2.1090410541763256,-10.897161564060967,-9.944399475809682,-3.3461922675620954,-8.065400299618803,-7.4005960769817225,-11.999543557062653,-19.996082623979046,-3.3663622383715115,-1.8810978031157737,-11.116784833492245,-0.22282002694561512,-7.715669196621978,-6.706904204967482
2020-03-05,-8.474909926533098,-8.154808599093194,-7.338065335748165,-4.756900790486198,-9.612279019510629,-7.253876572233119,-4.085297136505083,-4.812037537767712,-4.562073005628047,-6.714981285668393,-5.296807887349756,-5.183094580622293,-29.34500655978537,-6.408789087703392,-2.3086781145892323,-6.773245001137075,-5.388863475480889,-2.5428015308837897,-1.7709506753210393,-8.457342559771746,-7.548035319717374,-5.713399698530334,-8.41752022929179,-5.366155124782196,-6.4988322495278235,-3.0528718661455376,-5.725005388758753,-3.26438130543271,-5.519082800597175,-9.943033883419009,-7.576862213068067,-3.802491470674858,-9.6487504018479,-9.383869241007247,-1.4736734704091772,-5.963696760634785,-6.010533552715964,-2.153692147812258,-2.0426429518235443,-3.338918282004481,-7.410692353549891,-13.803888916033435,-3.5632939418615335,-2.2546009770196274,-5.251493143137747,-6.286431108043898,-4.8108907810957,-6.204922149115153
2020-03-06,-9.273862006872431,-10.633603978397483,-6.298053567355411,-7.5530015848939955,-10.371943800577789,-8.609759377412562,-3.0727589482896867,-7.563696165757961,-6.835331037844239,-6.89560117274494,-6.407093028854628,-5.828131461165279,-22.436428782257426,-8.152880143843626,-5.99364628909312,-6.70040423785669,-5.730879675889604,-5.535468480671089,-3.5213523449157798,-10.08644044228405,-11.866349651759682,-10.74672622786082,-7.582772412184317,-5.716164509982353,-10.065501940231547,-9.33284898037544,-7.793145498868066,-5.8248275967554335,-4.500823029514222,-6.399377456433914,-10.29574125176591,-5.292284226010567,-7.850357793468033,-11.408906476658382,-3.189165946580478,-6.601504867599888,-8.261801231987054,-3.34813603303846,-5.00191830999209,-8.679841970288564,-10.344831263639518,-14.302813166419439,-2.6478539934598975,-2.5242993727216314,-7.804553044641479,-6.714633072869819,-7.6501050125620145,-7.149149432676154
2020-03-07,-11.929645235274938,-11.912491114591328,-4.959843734396947,-5.711810388576378,-14.092304611986798,-14.371779122040703,-4.167933930477634,-14.887992262204401,-5.044338182693586,-7.808411354744693,-7.656518763540418,-13.782319680291096,-21.29251869310756,-10.54342966094704,-5.395638565876682,-8.003024121455258,-6.11693631854273,-9.720375328196235,-9.219031205389587,-13.52639110905695,-19.051845379619746,-14.329622534857428,-10.819099293912485,-6.885156529653668,-9.685965465640974,-15.647862155103908,-10.31369125806379,-13.678865194185255,-3.9189603031811044,-7.501373835483248,-15.668132550879317,-8.640036911851155,-11.163441961255904,-14.606078346074046,-8.515822242132826,-7.925816011852281,-7.567302710478814,-7.387280692924626,-7.883038694567008,-12.323434142735017,-12.178068201248674,-17.82771776522687,-5.932323840281103,-6.235077658909272,-10.175183656569953,-4.404086271716376,-11.919378620988438,-9.280405301285272
2020-03-08,-16.53727868967988,-22.38623420096458,-4.949719726032062,-6.766720786466558,-20.254241340517797,-11.187479674883862,-6.792364525261067,-8.715508547425436,-10.505796851195875,-15.318702788346913,-13.596023676535363,-10.342439644287921,-22.907340002195042,-14.755991566538928,-9.136821404799619,-10.707592202216556,-6.3362014990787285,-11.404957207995858,-4.569351636957028,-25.326110651505147,-14.003579019886242,-10.109832307499056,-16.812012932594406,-15.622609918063226,-12.979174260549952,-10.571421065027538,-12.230386406751851,-4.7792494557974,-14.734142326685298,-7.736255961767562,-9.84480521607944,-10.099386903348584,-9.545763034755375,-20.86554897721227,-3.0222634171132867,-15.808665908714397,-13.235464098799566,-5.237476076065098,-20.181350959065306,-14.46287919044428,-13.113882868352825,-26.08524799723692,-4.714661970681909,-7.791179193822991,-13.405702326131802,-4.6472507359048505,-7.828743658986268,-19.891400274609058
2020-03-09,-6.84058178597771,-5.59322811499064,-1.8296844208538006,-2.418646795162706,-9.81384214039453,-6.160298264214991,-0.7332828154805683,-8.9981736895041,-2.8935910623932366,-5.312749474170901,-4.467643536149186,-6.8978097048934135,-14.17715355353116,-6.2000368763507,-3.2313739857432835,-2.467126112146018,-2.777358953455982,-3.9358397271880072,-6.274919112239843,-8.114878060688127,-8.254597696321001,-9.329661788720008,-4.529706258119975,-5.265871536887769,-5.6628788349808925,-8.726819825805606,-5.262953563785637,-8.134673023055003,-4.804195536500401,-0.6535850470520057,-9.886488379042055,-3.3296772948116096,-10.908888280329094,-6.911519036676107,-5.58459656836528,-2.612339791401981,-6.391922487982427,-3.2237350425511098,0.28367360785834767,-5.604269574659796,-5.06107768168224,-12.990155865212666,-2.0297614191397297,1.181628222895829,-3.0537902952858182,-1.7331522965465453,-8.327601581181654,-9.003881596813837
