date,total,Bjelovar-Bilogora County,Brod-Posavina County,City of Zagreb,Dubrovnik-Neretva County,Koprivnica-Križevci County,Krapina-Zagorje County,Primorje-Gorski Kotar County,Sisak-Moslavina County,Split-Dalmatia County,Varaždin County
2020-02-29,0.3996923896598694,NA,NA,0.31793332666877094,NA,NA,NA,1.8259947038070503,NA,0.6717407509935105,NA
2020-03-01,1.5947485084416924,NA,NA,0.6177263133774618,NA,NA,NA,3.3911330213559503,NA,1.6064650511296417,NA
2020-03-02,0.011258940553799139,NA,NA,-0.8277723550204936,NA,NA,NA,1.1677325594227654,NA,0.37625361712539734,NA
2020-03-03,1.0527109417802194,NA,NA,0.5938574450089354,NA,NA,NA,0.781627438968464,NA,1.5325932676626133,NA
2020-03-04,0.3409850567722025,NA,NA,-0.04678298200231164,NA,NA,NA,1.0406003856146417,NA,-0.5683202541396708,NA
2020-03-05,-0.39004186918518446,NA,NA,-0.8564149970627253,NA,NA,NA,0.3983474779321208,NA,-0.12016476777303266,NA
2020-03-06,0.8363784411393647,NA,NA,0.1155253229036675,NA,NA,NA,1.851421138568675,NA,2.024086866996575,NA
2020-03-07,-0.5347996763054591,NA,NA,-0.7370706552200935,NA,NA,NA,0.22695447324265036,NA,0.5584706830107338,NA
2020-03-08,-1.7523736761948803,NA,NA,-2.6580371815190933,NA,NA,NA,-2.9221565579748723,NA,-0.5230122269465602,NA
2020-03-09,-0.5203238955934316,NA,NA,-0.7867179014266282,NA,NA,NA,-0.35502836685676015,NA,-0.8923711442817016,NA
2020-03-10,-0.04905681241298196,NA,NA,-0.5012462357390532,NA,NA,NA,0.7335997288631728,NA,0.08175144037017797,NA
2020-03-11,-0.69162063401909,NA,NA,-1.3433399117806626,NA,NA,NA,0.28628282101977476,NA,-0.2265401359655534,NA
2020-03-12,-0.33455137645574584,NA,NA,-0.550893481945588,NA,NA,NA,1.0697936996002109,NA,0.07781161191860311,NA
2020-03-13,2.726272034098506,NA,NA,4.531265971081042,NA,NA,NA,3.944864267275778,NA,-0.05220272698336665,NA
2020-03-14,3.70338723216036,NA,NA,4.715533634886064,NA,NA,NA,5.34991021780704,NA,3.2286894160655826,NA
2020-03-15,3.6704146205385193,NA,NA,3.651936860384531,NA,NA,NA,3.238574412786202,NA,3.372493154548064,NA
2020-03-16,8.641236875040839,NA,NA,11.169675641735587,NA,NA,NA,7.524341249828948,NA,5.992479074845334,NA
2020-03-17,11.097294335848165,NA,NA,14.616340234150792,NA,NA,NA,9.857922929062507,NA,8.355391188677345,NA
2020-03-18,11.847622302754923,NA,NA,15.856566634579421,NA,NA,NA,10.884397517587358,NA,9.15320645012125,NA
2020-03-19,15.194744487391494,NA,NA,19.402525719407695,NA,NA,NA,14.73603152407051,NA,13.982451174639111,NA
2020-03-20,18.12850271169573,NA,NA,22.739393517327677,NA,NA,NA,17.386972777921386,NA,16.019342484103305,NA
2020-03-21,13.160093087312081,NA,NA,15.519538213215828,NA,NA,NA,13.079546385340958,NA,13.946007761462045,NA
2020-03-22,10.932431277738964,NA,NA,3.9154491671730614,NA,NA,NA,13.41479863627201,NA,16.19958963576285,NA
2020-03-23,21.87531728599217,NA,NA,23.19672103526864,NA,NA,NA,21.334662204615125,NA,22.87267407561774,NA
2020-03-24,27.011002598603696,NA,NA,29.70241979779418,NA,NA,NA,25.700475225166688,NA,26.712036901677426,NA
2020-03-25,27.4436675998854,NA,NA,30.88631566887309,NA,NA,NA,26.00182556308224,NA,26.612556233275157,NA
2020-03-26,28.07979774117505,NA,NA,31.769463798508564,NA,NA,NA,27.362610682732157,NA,27.386732524009616,NA
2020-03-27,29.16708971465623,NA,NA,32.986776085303404,NA,NA,NA,28.30056360949431,NA,28.614974043788074,NA
2020-03-28,18.22500791644258,NA,NA,19.02635235391972,NA,NA,NA,18.22698684486099,NA,21.400163191841646,NA
2020-03-29,14.972782516473739,NA,NA,15.734358028532567,NA,NA,NA,14.435622905960946,NA,17.90750526952055,NA
2020-03-30,24.649037712424544,NA,NA,29.051277068700784,NA,NA,NA,23.681427961132485,NA,23.109063782712234,NA
2020-03-31,25.038275371570172,NA,NA,29.289010997651307,NA,NA,NA,23.84434548756808,NA,25.620704420591196,NA
2020-04-01,23.98878126994818,NA,NA,28.480333737325633,NA,NA,NA,22.832938415939008,NA,24.83963343006648,NA
2020-04-02,23.79898770061271,NA,NA,28.466967171039258,NA,NA,NA,22.831054976327035,NA,24.21320070626608,NA
2020-04-03,25.242544721617673,NA,NA,30.21703259981961,NA,NA,NA,24.5883041342971,NA,24.72537840497081,NA
2020-04-04,15.781817816268164,NA,NA,16.894385031242948,NA,NA,NA,16.475388005726842,NA,19.87544958108218,NA
2020-04-05,13.431111870642816,NA,NA,13.874495805256993,NA,NA,NA,12.830932356560629,NA,16.914668499723685,NA
2020-04-06,21.300307107708857,NA,NA,25.656169231961595,NA,NA,NA,20.868510900652,NA,20.865331479540362,NA
2020-04-07,21.482058576648758,NA,NA,26.155505958231167,NA,NA,NA,20.41742711358466,NA,21.445471219034754,NA
2020-04-08,20.64889697566762,NA,NA,25.40411398198996,NA,NA,NA,20.100067538967345,NA,21.30560730900385,NA
2020-04-09,20.611903313847996,NA,NA,25.210298770837525,NA,NA,NA,20.183880601700107,NA,21.20218681215001,NA
2020-04-10,25.17177423813665,NA,NA,29.315744130224054,NA,NA,NA,23.219043536393308,NA,24.83076881605044,NA
2020-04-11,15.999758736988133,NA,NA,17.000362806799203,NA,NA,NA,15.999819503703858,NA,18.999822707719673,NA
