date,total
2020-02-29,5.940348245293878
2020-03-01,3.830256958810504
2020-03-02,6.716990209292321
2020-03-03,5.67799088762085
2020-03-04,5.258379578559707
2020-03-05,4.855616907147291
2020-03-06,9.793872370381195
2020-03-07,5.272018951894391
2020-03-08,1.9985693515703742
2020-03-09,6.242821406892444
2020-03-10,5.234310096204384
2020-03-11,4.781001511845788
2020-03-12,-6.2492399355205315
2020-03-13,-1.436948096612822
2020-03-14,NA
2020-03-15,-3.2750542324810383
2020-03-16,-8.941010378924227
2020-03-17,-15.64034963448931
2020-03-18,-19.728150054501775
2020-03-19,-31.811030196874253
2020-03-20,-38.308988116733126
2020-03-21,-35.53698606547835
2020-03-22,-53.57305151040087
2020-03-23,-65.76584895552934
2020-03-24,-68.51137457619325
2020-03-25,-67.94654405692165
2020-03-26,-68.29795849930939
2020-03-27,-65.50188696569928
2020-03-28,-60.1191483949704
2020-03-29,-50.435995643423695
2020-03-30,-64.67229214051912
2020-03-31,-64.57842115933336
2020-04-01,-64.6779083530687
2020-04-02,-65.58292088962888
2020-04-03,-63.08450862114628
2020-04-04,-57.611910649624186
2020-04-05,-47.99374550043686
2020-04-06,-66.99660181996488
2020-04-07,-70.02133343595055
2020-04-08,-71.8538233592692
2020-04-09,-79.1869923168578
2020-04-10,-83.20499123803982
2020-04-11,-71.99984488555815
