date,total
2020-02-29,9.381444399639626
2020-03-01,10.427796580288271
2020-03-02,6.471029305361987
2020-03-03,7.339549248935292
2020-03-04,8.322389916342745
2020-03-05,16.459008656455
2020-03-06,20.518188246482705
2020-03-07,19.889424265394904
2020-03-08,27.58543188239639
2020-03-09,5.934357018473911
2020-03-10,6.2304794489609705
2020-03-11,6.355120793696811
2020-03-12,8.19377910202933
2020-03-13,6.9441900790088695
2020-03-14,1.8092842334584673
2020-03-15,-1.32897841457195
2020-03-16,-5.411974822065104
2020-03-17,-8.204893616846539
2020-03-18,-10.648499088801415
2020-03-19,-20.81669235871631
2020-03-20,-22.31715185903948
2020-03-21,-31.529496854674434
2020-03-22,-36.31747105914482
2020-03-23,-39.0008324935852
2020-03-24,-36.12931820116779
2020-03-25,-38.04419032538974
2020-03-26,-31.473130386672874
2020-03-27,-32.09554321643656
2020-03-28,-43.069538810599084
2020-03-29,-45.12254847612063
2020-03-30,-44.74465497233553
2020-03-31,-46.331648909449825
2020-04-01,-53.90063349996893
2020-04-02,-55.17562712828586
2020-04-03,-54.91681771182801
2020-04-04,-59.16573794766377
2020-04-05,-61.9578628485297
2020-04-06,-55.48762743708322
2020-04-07,-61.28384691425754
2020-04-08,-62.339725821892365
2020-04-09,-60.560609557223465
2020-04-10,-56.44744518094075
2020-04-11,-58.0003016796879
