date,total,Baden-Württemberg,Bavaria,Berlin,Brandenburg,Bremen,Hamburg,Hesse,Lower Saxony,Mecklenburg-Vorpommern,North Rhine-Westphalia,Rhineland-Palatinate,Saarland,Saxony,Saxony-Anhalt,Schleswig-Holstein,Thuringia
2020-03-10,-8.519342269290522,-10.960659475831791,-12.408489657280986,-10.112054754632096,-6.266135508713488,-6.200039470929965,-13.153348894385182,-12.086207272797862,-6.105905816798593,-0.16330287049454606,-10.18116678669247,-10.62840000562989,-16.332093717792244,1.6483942822033697,-6.748705887957619,-5.314118154496035,-6.016741056287394
2020-03-11,-6.604241139304493,-7.156846430579,-9.708921843729332,-6.938803842666337,-1.6554237742533862,-2.247695808196624,-11.384026608010945,-13.188942521997099,-1.5810021252894912,5.74345801580524,-10.331912991962406,-8.033677784055277,-12.689469524792878,-0.6058858796896867,-2.3968351925279756,-1.3339967383714326,-4.676565040689799
2020-03-12,-9.48856537164579,-12.188314719887153,-13.038864928029202,-14.039751555195668,-7.2210394436873555,-9.104039223121985,-18.3491006713759,-12.262683069598777,-6.775723394097819,-2.239170536016393,-8.651479331934102,-11.245408122426237,-15.87652490676932,-2.7524529963045765,-4.991090636819551,-8.061980288418658,-3.472053986902518
2020-03-13,-14.745232197542709,-13.67205117500719,-16.53354354380859,-21.239893164582355,-13.544989519604105,-12.668214918978991,-22.033818325175503,-15.738779304963844,-11.380113397240114,-6.249696914338333,-14.710317197591069,-14.609939843953661,-21.054406361440023,-8.057320476254278,-12.611895695189189,-10.75184256415122,-6.523546592193065
2020-03-14,-18.878115426356615,-25.13720022769298,-23.973304858545475,-24.12128511079473,-6.934857336031212,-19.34451034926845,-20.214192726121407,-23.492267285492733,-11.130991664438522,8.928824595569443,-19.577680248518366,-23.53238010345697,-26.311265918655927,-8.09194252652226,-13.867335160287809,-4.608611682741508,-6.847204429654812
2020-03-15,-16.048531369231394,-11.21386336991821,-14.697646984892335,-29.56836535072153,-10.597410168357824,-31.04278935101531,-29.1527044407731,-21.897307651702832,-10.805291655795193,-8.651209715728717,-18.259617274235094,-11.715417440236623,-18.360482546575074,-7.52356386795622,-12.965527117037578,-15.805436765465664,1.3711851497256664
2020-03-16,-25.216705715347786,-20.64762663595614,-31.028365856994927,-27.900191066072257,-15.701472876285758,-26.68194972314029,-32.938996091330104,-31.365949592491436,-22.593499409103288,-15.510890881620204,-28.152820155988845,-29.858163946662167,-33.38654812959547,-17.761111787474814,-20.095656598208365,-23.86361378449481,-10.202005128135559
2020-03-17,-34.992657006877984,-38.000725331810585,-40.2107053370932,-39.730017053782305,-20.78530048569255,-36.38518089513123,-41.49346136109904,-40.46256147515919,-31.701467507950657,-20.863382613359093,-35.59543088027751,-39.46434204092256,-42.66454888347249,-25.955958741182467,-27.966591198861007,-32.98290296319788,-25.248218428340806
2020-03-18,-39.55782661938356,-41.073699864586665,-43.238791985098224,-40.625623487907895,-27.197899564654296,-41.01318850020791,-49.67548864275748,-46.695495833522344,-36.83318133461072,-29.929573741168067,-41.36147323185249,-44.24857268949863,-48.55708585141806,-26.398351605717792,-30.377801652439732,-41.006850557721414,-25.274382385261365
2020-03-19,-46.07271247267357,-46.907939590827894,-49.18736345996848,-50.06430428887368,-36.10423364231672,-49.120187808410634,-54.403032663266444,-51.0129523541761,-44.17500236277909,-34.9544991267973,-48.46393867245516,-49.63143660499781,-51.346361277892456,-36.336803479865765,-37.78489449652159,-42.608977788053465,-31.701025433304203
2020-03-20,-52.08447171552169,-51.111699696058096,-51.44700170390431,-55.15371422763211,-45.22544519475127,-53.32808344933687,-58.05679443233998,-55.4696816658187,-50.386566813334,-45.344404110732654,-55.75097158233063,-54.3402336593574,-57.262013788046374,-48.1890853549383,-45.68457961927573,-48.411816059101824,-46.32861542278048
2020-03-21,-59.40677515324886,-66.69333023896704,-73.75676336305834,-57.37222388234577,-42.33278968234809,-60.1224748695488,-61.82180391214781,-61.62439431965388,-50.204329903735946,-44.859298524851795,-56.19354697985389,-65.84482387473257,-69.34470032987002,-53.957503619031534,-50.84625668723081,-46.99985229824539,-50.823970835909364
2020-03-22,-58.054370824381046,-59.9028621702858,-70.34778531278853,-60.018984110991696,-43.02656448878723,-65.51907440903898,-64.60880090889148,-62.8167983520925,-50.87414748103517,-52.593130350449385,-57.216881796397864,-64.64272185407762,-68.85253191035054,-52.08406601008628,-51.86306681888702,-52.087675924065444,-45.07177645515208
2020-03-23,-56.51198588741036,-57.65855492724709,-62.46999888544715,-56.81044306264399,-48.05354110711081,-56.30952319492068,-61.247185301920204,-62.243490493296015,-52.67325229068403,-46.76994210963799,-57.6913458142667,-61.59733226192762,-64.25639160125668,-52.16773596490057,-46.49246929032774,-49.993976125138936,-46.13868447624605
2020-03-24,-56.58765612962083,-57.635536391421056,-62.23098953052599,-58.5139074836752,-47.89647819954195,-58.03062704805315,-61.351661412870676,-62.67847948432962,-52.380510021010565,-46.14554878127648,-57.48068765562025,-62.25689266264096,-66.33004836686419,-51.56473525606655,-49.130808868508275,-50.276368877310226,-46.48559916430384
2020-03-25,-56.793736789257835,-58.56395066973792,-62.5261803672812,-57.5811033382281,-47.08032922585591,-57.79153106845601,-62.29388115422032,-63.48072891735432,-52.386326092593485,-45.94670352132137,-57.760920985929744,-61.387472134427924,-64.4605788907638,-51.60608937166442,-47.09910530666929,-49.72299318113619,-45.40027946982134
2020-03-26,-57.23970821675353,-59.64198543092404,-64.24400059149538,-58.44237342344153,-46.48580275978237,-58.5949709998958,-62.35869503786553,-63.99584745936781,-52.79635913918911,-45.352088951697105,-57.71067225083977,-62.64856709414961,-64.35174321286613,-52.11195599502438,-48.62575803025867,-49.41397754323832,-47.85387720770501
2020-03-27,-56.637566289376664,-57.626904440486285,-62.28812324086571,-58.296443940564835,-47.82613714277798,-58.28327502649386,-61.28588015782779,-63.05814092825808,-52.24383233881203,-48.25119520553557,-57.53576799985349,-62.16405131591298,-65.39675835020202,-52.20716663326133,-50.14186889574418,-50.51502403150212,-46.994342771092526
2020-03-28,-53.66549677617431,-53.40012579943004,-61.06165292557311,-56.25152360535155,-39.0180878293611,-61.53769074878372,-60.838954572095204,-61.90293990163154,-47.57255751246619,-42.89966407891725,-54.080201140588855,-58.49488392543438,-62.45915819455737,-50.47414067262512,-49.578358662554876,-43.565500039515804,-38.681956753886325
2020-03-29,-68.52423433703271,-70.99396001579848,-72.64456046844518,-69.87542382372213,-63.11423586356042,-74.36659365405067,-72.06239752808968,-71.09017449076462,-64.39360587552478,-64.20396444261162,-70.025477635199,-71.73831519723564,-71.4751828034064,-66.51569063012349,-65.33747817712107,-57.219237147864895,-63.323558995846724
2020-03-30,-56.49105582041599,-55.83817238567124,-61.389219531520816,-59.37422378141885,-51.805706518602484,-58.92893097139788,-61.88855253858839,-62.22250418232509,-55.059780330207474,-48.440434414285136,-56.44382433347513,-60.19310689266697,-63.082314686590834,-51.05406001461382,-48.93626366895483,-49.23807633397337,-46.19004335464566
2020-03-31,-53.17444520438302,-54.97977282049191,-59.846609352348445,-57.08131870406217,-46.91266698096645,-52.5924035121149,-57.48314319351006,-61.000528529882,-47.47465364082043,-42.70850365992657,-52.29153943575137,-58.57998849326836,-59.99638980177593,-50.45875309472824,-45.460325546884064,-45.21421731986938,-44.42833692199459
2020-04-01,-53.112460005976565,-53.68881660291494,-58.22782089272312,-54.8790234363348,-44.341845892661425,-58.230035031037005,-61.57802631993004,-62.07560000552865,-49.778787332919215,-47.888086469965344,-52.53118724925742,-57.510378811173126,-62.091235814407774,-46.8195909221159,-43.42095517915135,-50.84020356430542,-38.411595865707206
2020-04-02,-54.73132018773442,-54.95579517900645,-59.50095040479316,-57.48572459124987,-46.58601467626803,-58.964746968341586,-61.49579975112643,-62.61933624432067,-52.54723740638752,-46.63257557739846,-55.63404664106356,-59.54805295237987,-61.818665045867625,-48.06790817900036,-46.15704653247696,-50.05863170476065,-41.212108291648676
2020-04-03,-57.330673507921425,-57.769811183739606,-62.02530817330301,-58.715156639799275,-48.71840862994832,-59.61137091316301,-61.80148911279633,-65.01940708081312,-53.57668207656375,-50.79487756476827,-58.361006841523526,-62.870999487352066,-64.28047029105704,-52.95634933211572,-49.686652295803846,-51.68357855142977,-48.23277006533238
2020-04-04,-52.5779382950431,-52.71244704162716,-60.633150098025226,-55.4884936295257,-40.10403811666236,-57.8312190650693,-59.55331798456575,-62.86258666693814,-45.222864592967895,-44.859298524851795,-50.62656692498152,-58.798552497023806,-62.95036346648482,-51.5166490751388,-50.398706893184205,-44.73880864618034,-38.25848826594985
2020-04-05,-46.92601520398303,-46.06296750488042,-59.48571474870257,-53.363455146850704,-34.676213832396165,-59.7981948972207,-56.87853606995407,-61.60436193190891,-37.776354276307025,-44.2829354525181,-44.298125269130246,-53.83444173916227,-60.32771257342897,-43.457405151647414,-45.84654089378081,-39.1042650456179,-28.105903945330905
2020-04-06,-49.8071194260175,-50.82972263218913,-56.626172546199705,-52.056766313248936,-41.21985926368531,-51.18009163263218,-54.58006162904364,-60.894643051801445,-43.538142524449725,-40.486624016080185,-50.635263821439395,-56.70478670883557,-59.89429615702238,-44.070023096666986,-42.255600683304074,-42.280945803208034,-35.78357174835313
2020-04-07,-49.8755446450376,-50.85657759065284,-55.940568022123095,-52.62045470789028,-39.9238493822122,-54.22348337292941,-55.53485719856325,-60.43103636398931,-44.92915297803061,-39.435722014191754,-51.006331403642314,-56.71639187717657,-60.329638868612996,-43.15061531732835,-43.30020298632507,-43.169960023006524,-35.32715605540558
2020-04-08,-49.53985857055076,-51.457936839108086,-55.76821466259828,-50.996154646851,-38.04873025258642,-53.35034744743701,-56.24394043306971,-60.64948478273207,-43.7213487793116,-38.42324421712557,-50.15306922894134,-55.8015177729613,-57.86205473787149,-42.55338495020566,-41.19087301481204,-44.72930047270656,-33.681733875734785
2020-04-09,-49.31687285680292,-50.65132897953733,-56.15767612141402,-52.81311977678631,-37.76447529717038,-53.671723420012924,-56.14236643631231,-60.14772116588189,-44.07515980060569,-38.233044403255455,-49.1249028032541,-56.81697000279854,-58.77800809787741,-42.033092472567375,-42.18564107952377,-44.203498479606495,-35.22346926316484
2020-04-10,-69.66250798049646,-69.91112972631527,-74.48331371287841,-69.81152006324672,-63.007278914234384,-74.11781767527955,-74.22930945891433,-75.80446307341396,-66.1859252683269,-66.2001018831273,-68.83110385498337,-72.98006820972232,-80.07127506213708,-66.74650429857671,-68.62845460700555,-66.37941147250523,-59.945501446769924
2020-04-11,-47.999888641310214,-48.9997490340191,-57.000398348924854,-50.99996979673013,-32.000362947005215,-54.99981930668208,-56.00016284085194,-62.00024007067854,-40.000032311508804,-37.99961735896031,-45.999818009388925,-55.99977273211999,-60.00024239214399,-43.999817272512466,-45.99987701165546,-38.999675137406314,-30.00036823346778
