date,total,Blagoevgrad Province,Burgas,Dobrich Province,Gabrovo,Lovec,Montana Province,Pazardzhik,Pernik,Sliven Province,Smoljan,Varna,Veliko Tarnovo Province
2020-03-19,15.966670093387378,15.498529939033672,13.80398161773237,NA,NA,NA,NA,NA,NA,NA,NA,16.625930834809708,NA
2020-03-20,16.768266803052988,16.442429646706266,15.162753969545788,NA,NA,NA,NA,NA,NA,NA,NA,18.11529791185778,NA
2020-03-21,12.331075821101287,13.112245336704776,13.712145986396145,NA,NA,NA,NA,NA,NA,NA,NA,13.650962463462104,NA
2020-03-22,11.32293743049693,11.08608311280518,11.750023411502788,NA,NA,NA,NA,NA,NA,NA,NA,12.091928405566017,NA
2020-03-23,20.938258881782822,19.763137052012244,19.25487070349549,NA,NA,NA,NA,NA,NA,NA,NA,20.756053064272347,NA
2020-03-24,22.384050648354037,20.65680916479864,21.236742876525675,NA,NA,NA,NA,NA,NA,NA,NA,22.317911459229837,NA
2020-03-25,21.610863017479257,18.680874535785236,20.442809031425394,NA,NA,NA,NA,NA,NA,NA,NA,21.318096139492127,NA
2020-03-26,20.710986251456173,18.21650620570535,18.826304423926437,NA,NA,NA,NA,NA,NA,NA,NA,20.177063966684123,NA
2020-03-27,21.322933164869482,19.613401957823218,19.246970864240765,NA,NA,NA,NA,NA,NA,NA,NA,21.214537113907245,NA
2020-03-28,13.827543241731824,15.574345176597738,13.916554327112262,NA,NA,NA,NA,NA,NA,NA,NA,13.833602926766357,NA
2020-03-29,10.525947598473072,10.243586285374525,11.482416356748839,NA,NA,NA,NA,NA,NA,NA,NA,11.73982771857741,NA
2020-03-30,17.142959517915845,15.408499344426348,15.05215621997958,NA,NA,NA,NA,NA,NA,NA,NA,17.114541146432934,NA
2020-03-31,18.853646748888053,16.300276076273644,17.462594672578817,NA,NA,NA,NA,NA,NA,NA,NA,19.06804094723872,NA
2020-04-01,20.49906987993538,18.52924406065711,18.383913425661603,NA,NA,NA,NA,NA,NA,NA,NA,19.390956817926135,NA
2020-04-02,19.862552952432704,17.19300049859049,17.912885510098377,NA,NA,NA,NA,NA,NA,NA,NA,18.698994237881674,NA
2020-04-03,19.429506454107603,17.83363925600683,16.82567013266628,NA,NA,NA,NA,NA,NA,NA,NA,19.416375851478787,NA
2020-04-04,14.82953912881384,17.40812623517852,14.69962589323729,NA,NA,NA,NA,NA,NA,NA,NA,13.939986289412646,NA
2020-04-05,12.05927004023766,12.668726196955005,13.06040924788099,NA,NA,NA,NA,NA,NA,NA,NA,12.086279731443206,NA
2020-04-06,17.665072317314902,15.87855381732354,16.530413640520774,NA,NA,NA,NA,NA,NA,NA,NA,17.682232895775535,NA
2020-04-07,16.83813778061963,14.763122134662257,15.756229393557316,NA,NA,NA,NA,NA,NA,NA,NA,17.365907144898067,NA
2020-04-08,15.958224151044156,13.455309286682164,14.942545950320211,NA,NA,NA,NA,NA,NA,NA,NA,15.901017655715513,NA
2020-04-09,15.043758939155513,12.157921033867128,13.187794155863497,NA,NA,NA,NA,NA,NA,NA,NA,15.507493358492951,NA
2020-04-10,15.611940514972133,13.719714927686834,13.556124161115244,NA,NA,NA,NA,NA,NA,NA,NA,16.30019062706089,NA
2020-04-11,9.000303286111413,9.000216389323883,10.00020901658028,NA,NA,NA,NA,NA,NA,NA,NA,10.000036088751342,NA
