date,total
2020-02-29,9.99970866670551
2020-03-01,3.5428045276260622
2020-03-02,3.1644545780727222
2020-03-03,6.1188041841594405
2020-03-04,3.3318945557473922
2020-03-05,1.3507898198946904
2020-03-06,-2.5003296666227106
2020-03-07,3.125009583332055
2020-03-08,6.378014149598112
2020-03-09,4.429914409344745
2020-03-10,6.799029093462786
2020-03-11,6.6637891114947845
2020-03-12,4.052369459684071
2020-03-13,0.6246799167093443
2020-03-14,4.37517441664341
2020-03-15,2.126004716532704
2020-03-16,-2.5317246624367113
2020-03-17,-0.6802249093033452
2020-03-18,3.3318945557473922
2020-03-19,NA
2020-03-20,-4.37517441664341
2020-03-21,-11.249873500016864
2020-03-22,-22.67604197652773
2020-03-23,-24.048566793524422
2020-03-24,-22.436957008405727
2020-03-25,-21.99098706786839
2020-03-26,-29.039566128057842
2020-03-27,-28.74976616669784
2020-03-28,-30.624610916718538
2020-03-29,-25.510446598607118
2020-03-30,-28.47848120286917
2020-03-31,-23.79660182711975
2020-04-01,-32.65321064623858
2020-04-02,-31.06575085789988
2020-04-03,-35.62527024996396
2020-04-04,-33.12494058334125
2020-04-05,-29.762456031672524
2020-04-06,-34.174660443378606
2020-04-07,-29.235986101868512
2020-04-08,-31.32013082398255
2020-04-09,-29.714961038005185
2020-04-10,-32.5002606666319
2020-04-11,-34.99978533336195
