date,total,Blagoevgrad Province,Burgas,Dobrich Province,Gabrovo,Lovec,Montana Province,Pazardzhik,Pernik,Sliven Province,Smoljan,Varna,Veliko Tarnovo Province
2020-03-12,10.81203549644097,8.07064312682484,8.777736617601057,8.51099350239392,9.574318914910526,11.582476222489671,1.639654408744824,9.70657349813493,20.246236492675273,11.693759999999997,NA,13.660663154640986,10.478065907378568
2020-03-13,23.300208748844323,19.77913556185073,28.59106968545998,26.568789736358056,10.586854800156459,18.60248619214144,-0.20688213443670478,22.873785406121705,27.472289552484487,24.719039999999996,NA,29.344025488965084,12.74172537909899
2020-03-14,-0.866477992489029,3.983311388360753,7.401705917581722,10.633553398246981,3.9999595466712528,9.473624759660183,-5.525828296137752,6.204946139266226,2.7269995765713375,1.4543999999999997,NA,4.153580013235435,-6.6381205497590665
2020-03-15,-24.587299464463275,-26.83152443582916,-24.10458713577391,-17.062551482797474,-23.327685356195666,-14.229590657666881,-8.254045910688246,-17.53839054242739,-18.662593465844573,-14.322239999999999,NA,-27.19230231842878,-24.43778612480971
2020-03-16,-17.939566669629414,-17.75121589240497,-15.893673308242507,-16.18994352561344,-18.826869866288085,-10.927327677679578,-6.653141368816755,-13.013991312852333,-16.902439193693983,-13.2816,NA,-17.72094889756719,-18.301078318248926
2020-03-17,-23.47539828830932,-26.596762911742736,-23.83013550197979,-18.40023589716176,-23.933829287499353,-19.183967359349197,-6.403293900817569,-23.88972578532525,-20.107407423322552,-20.392319999999998,NA,-23.20843847777716,-23.34344064256723
2020-03-18,-24.803524391550702,-27.96525082044166,-21.34686693916217,-22.22744722937326,-16.985806074941983,-32.38417919398613,-6.4957099013104544,-23.479836295156677,-18.055712105531242,-17.427839999999996,NA,-22.96527787963076,-26.159140940294307
2020-03-19,-26.044844867129243,-31.298673599441205,-26.220977054103855,-25.147146286113358,-15.769582212780685,-26.543829497673073,-6.148906699460837,-28.096948623698434,-19.41921189381691,-21.370559999999998,NA,-24.41133906942384,-26.688788575828035
2020-03-20,-24.372652821515175,-35.295345399741834,-21.282733911333988,-17.833276564980565,-20.69253365484619,-29.172281530524355,-6.75560963602992,-24.259602253834515,-17.58170999731266,-19.101119999999995,NA,-23.596502942574066,-29.271794416032026
2020-03-21,-33.29469306111532,-43.989156312048124,-29.046602809592493,-26.03296128264937,-30.500060543326477,-35.05290272659336,-8.561126445659342,-34.84060666432908,-33.409215539732706,-30.909119999999998,NA,-30.61540804498769,-39.092668863878856
2020-03-22,-39.27323338087569,-48.384731840267975,-39.34938510363719,-34.997710922778985,-36.758299834059365,-37.26783521317021,-8.888960047407789,-42.87248881691811,-37.325186931689146,-37.642559999999996,NA,-40.27731997541707,-41.056454306657386
2020-03-23,-36.314739761712325,-38.8663926482435,-31.78828974924719,-28.613994116006694,-27.193820918033634,-30.793946069477073,-9.431458183634446,-37.569299556022756,-34.932368757774,-23.43744,NA,-34.56751213404468,-38.6993276051369
2020-03-24,-38.72399050039083,-42.44125715729941,-37.656461795525665,-29.363021919254397,-38.502931636334424,-36.89262270324899,-9.525009117466718,-37.86793332743129,-34.30069649221912,-34.510079999999995,NA,-37.571786136449376,-42.176113830304054
2020-03-25,-33.00428877947965,-33.68064418529373,-30.54618390145729,-26.906512599787117,-25.185477145645926,-34.26220620699497,-8.44439044503675,-30.951536144515313,-22.674753570138257,-26.971199999999996,NA,-32.59543005846551,-34.20900610682526
2020-03-26,-31.653277556218068,-37.00738675832334,-30.04726667026454,-27.855532713221862,-21.401013574551797,-33.300601371359164,-8.44439044503675,-32.950235372765896,-23.551359979479734,-27.41952,NA,-29.503816739175576,-33.805928678312455
2020-03-27,-28.705042783960316,-38.53524529516224,-24.93737336477807,-21.472759266403283,-23.09841338217982,-31.287026383562033,-8.134229376715892,-29.573526715662858,-23.07636623505149,-23.595839999999995,NA,-25.63805947476649,-33.232468278809954
2020-03-28,-32.01707205033232,-42.776221770934924,-27.812985156662204,-27.499886010672263,-29.500316656630787,-33.631613454718995,-7.86071044192379,-34.363378186489946,-33.409215539732706,-33.45407999999999,NA,-28.384285495464805,-38.723668029564
2020-03-29,-35.438002922317686,-46.84446720662776,-37.26411856645915,-32.50629728502435,-35.34527599420206,-32.524638327281245,-6.9840555039149645,-38.64965114082422,-31.68277689871063,-36.121919999999996,NA,-37.585681027772026,-37.63516424918403
2020-03-30,-27.582882760900755,-33.26074552432614,-22.573882662757203,-20.707694343942467,-21.963861510762367,-21.853673123657792,-7.603729107219891,-28.23845809054235,-25.16673536501963,-27.343679999999996,NA,-24.236660435653366,-28.976788471975556
2020-03-31,-29.408957510098947,-34.89644167182262,-27.877118184490385,-23.09816846664987,-27.05606093364643,-28.038786147149775,-7.84417284183559,-27.19421581797002,-22.867130994812744,-28.235519999999994,NA,-27.428515470913855,-31.583161119629565
2020-04-01,-33.68452924352842,-36.12941683084565,-28.541083649064486,-26.126353918066904,-20.499669676704105,-36.608757741554655,-8.850372313868656,-30.417703879938617,-23.51466943972223,-26.556479999999997,NA,-29.220956451535887,-33.40382486677674
2020-04-02,-29.622025868907723,-34.25132463815423,-29.034342083684166,-24.760368705091246,-18.584805893722002,-28.47489702255559,-7.6246443073314385,-31.161360526387323,-18.59317893116821,-26.209919999999997,NA,-25.219227750612284,-30.049714380722182
2020-04-03,-24.35371341184328,-34.44314198100533,-19.1323912135656,-17.833276564980565,-19.24900581844601,-24.94475628785174,-7.031236304166595,-24.4908970375725,-17.948615394887714,-20.974079999999997,NA,-21.62938332818156,-29.788785030863657
2020-04-04,-34.35135429239293,-43.64273991674986,-27.47628676056426,-22.733088164563142,-29.00044471328294,-37.42106335858306,-8.405478444829221,-39.61386737007792,-32.04571575144704,-33.45407999999999,NA,-29.614975869756783,-37.801652752265404
2020-04-05,-36.28711978927415,-47.944792561390564,-38.567528043790695,-31.012015118343797,-32.517260314710505,-31.846898453339776,-7.999982975999911,-42.87248881691811,-36.890850271857055,-38.656319999999994,NA,-36.100912640722996,-38.12391997168022
2020-04-06,-25.023695028986438,-31.20515071586206,-22.688944859743053,-18.82474787633237,-15.688894221925326,-21.853673123657792,NA,-22.59076647243388,-22.536916136995195,-22.656,NA,-22.885878500644182,-26.30810433778817
2020-04-07,-18.89363943185094,-27.72858066607811,-17.198025918336228,-12.13632580451095,-16.12972617196437,-15.249147163683187,NA,-14.995123848667124,-10.64521471072484,-17.64672,NA,-15.336982543495143,-20.40117013781923
2020-04-08,-18.9528250870756,-23.474243778365544,-14.506325015077023,-13.257980789475077,-6.443231269767124,-20.18191476793549,NA,-14.14118741081592,-10.497460915485156,-14.108159999999998,NA,-17.285244805378337,-19.519073156581072
2020-04-09,-17.237230227630107,-24.802650451244837,-14.96751693578261,-13.540988775588819,-5.631431361771114,-15.926887037624661,NA,-14.55888431984485,-7.437271572467284,-12.50016,NA,-14.873488668660988,-18.978715734299424
2020-04-10,-14.801937800652748,-25.917290533086085,-10.211298416113317,-6.187497936400102,-8.662151018289554,-19.025828055429525,NA,-13.169163762701865,-7.326208316985106,-12.734399999999999,NA,-11.9496065374802,-21.179090102509385
2020-04-11,-19.000173611255327,-30.99997296107108,-12.000421265967105,-10.99957706028742,-11.999878640013756,-18.00037815920503,NA,-21.000004879636784,-15.000480943561682,-19.999679999999994,NA,-14.999535182802182,-26.00044137302961
