date,total
2020-02-29,6.140879355716756
2020-03-01,7.349964410210211
2020-03-02,2.112717042588563
2020-03-03,2.1365805634009334
2020-03-04,1.535219838929189
2020-03-05,1.8382865532462982
2020-03-06,-0.843973186064181
2020-03-07,1.9019226087459538
2020-03-08,2.1421487182571535
2020-03-09,0.9855634095509147
2020-03-10,3.2104389999576197
2020-03-11,4.509409982844337
2020-03-12,7.788257742464088
2020-03-13,9.134955766975548
2020-03-14,4.99304400464172
2020-03-15,-10.035405952295672
2020-03-16,-4.343956238545234
2020-03-17,-20.87501255596824
2020-03-18,-35.68550902281932
2020-03-19,-40.70400744966089
2020-03-20,-44.98512308340022
2020-03-21,-48.04840370501489
2020-03-22,-52.545881927453046
2020-03-23,-49.73396372506201
2020-03-24,-51.00827573644261
2020-03-25,-51.07350269332976
2020-03-26,-51.61679551715807
2020-03-27,-51.03770741211121
2020-03-28,-52.25156517076714
2020-03-29,-58.97789623708072
2020-03-30,-58.67164771998863
2020-03-31,-56.578021494049956
2020-04-01,-57.85631075889928
2020-04-02,-58.015400897648426
2020-04-03,-57.81335642143703
2020-04-04,-57.75767487287482
2020-04-05,-61.590156315341574
2020-04-06,-56.374386116451056
2020-04-07,-53.62530851886595
2020-04-08,-49.89464476519864
2020-04-09,-64.61286895157521
2020-04-10,-77.13167196974494
2020-04-11,-60.00005037854394
