date,total,Eastern Cape,Free State,Gauteng,KwaZulu-Natal,Limpopo,Mpumalanga,North West,Northern Cape,Western Cape
2020-02-29,-8.333688219217324,-16.477106816229508,4.874688077995009,4.697098715868959,-13.206959216581428,-3.833512120042907,-6.3569786317437575,0.3949516252598545,-2.9139735373071285,3.6266328266218553
2020-03-01,-3.2006826954584784,-4.978405308285855,2.5108512401736194,7.0432303783557,-2.901786161521711,-0.8698786087708656,1.4211514729619459,-2.531497164316176,13.07089421736109,-4.352918818619936
2020-03-02,-6.935077244849486,-8.775299679351795,-0.3423888054782208,-7.688271523812689,-2.5942414563387013,-6.8039720329532845,-2.3189218927094117,-8.620414027960873,27.736317843013463,-4.395133592263154
2020-03-03,-1.3096589987124145,-9.802908301933842,5.736463291783411,6.687345608448395,-6.189701006522406,-3.487316036955847,-0.5997870463844772,-5.1838590428685,17.113200005450608,2.825511554074435
2020-03-04,-1.214353310510177,-2.6526641187583038,5.501433688022938,4.719341513988166,-8.536548457114522,-4.072436177384681,-0.5902362972382276,1.2705070354744716,8.556600002725304,1.3259276630665089
2020-03-05,-0.9602048086375435,-4.119993640305689,6.876792110028672,4.881810648076283,-2.7096919923537746,-7.020466484911952,0.3906256400816101,-0.3140579188813301,16.933670665291906,2.9128193813819983
2020-03-06,1.09919227059914,-4.986052628267861,5.581711289307379,14.163827011039073,-5.787079389326983,-1.5905515817323788,4.294016816153837,-1.3218983312914168,15.736808397567213,4.9093862893714375
2020-03-07,-3.344435441830187,-9.128032313521818,15.16666344266661,17.32907389122007,-8.677223479990031,-6.868335248400456,3.6951848446839843,5.529322753637963,-2.9139735373071285,4.15815520385691
2020-03-08,-11.86714660931528,-10.595361835069204,3.452904055246464,7.708580165573703,-8.513264315397198,-9.21856781245627,-6.790582642983492,-2.108946509821296,NA,-27.430968028027902
2020-03-09,-11.107083745902436,-12.894337404659735,-9.937980159007681,-1.7475102696263556,-10.37599565278325,-11.49566035895848,-3.16129796740863,-5.636863798588237,6.934079460753366,-15.88522743660795
2020-03-10,-8.59736728991018,-15.306110943984852,-5.019768080316289,2.31518516075567,-12.885832095396646,-10.69307056633693,-4.195644099947465,-5.507433868382598,9.626054351627689,-11.228170362422109
2020-03-11,-6.788147642204371,-7.958948271272663,-9.627508954040142,-2.929279804481589,-12.55888393878253,-10.407336897760851,-5.3083063754855475,-6.036573877164475,9.626054351627689,-1.0918275546813945
2020-03-12,-5.94548651568292,-7.3825315276289665,-5.1580776825292425,-0.6508436145315647,-6.82419386831953,-12.94480790675389,-5.668369618299159,-7.842882756063761,13.758124809796557,-0.766581912293879
2020-03-13,-5.230693854166138,-3.777776071110925,-2.2322976357167614,3.1807201310465323,-8.033028892477354,-5.168561240454695,-1.96840939904205,-5.023023320774728,-1.748963249288015,-5.097433917418496
2020-03-14,-10.034100539558912,-13.27670340376003,3.520608056329728,11.996604811685081,-10.27218718762684,-7.985914716619528,-7.391324764282594,-2.369709751559127,-7.285416449020936,-9.476257256228589
2020-03-15,-17.71653322272761,-22.595918716832,-4.393989670303834,3.3886419395521585,-9.609559321254613,-14.263278623186862,-8.369321476858556,-9.069612021027503,-4.022036346458696,-37.54236574225217
2020-03-16,-18.183531094918575,-20.057964397803783,-9.937980159007681,-12.668724146156757,-24.967391128974,-16.187348684963677,-8.431401346309178,-12.599432691120999,5.7787212877965475,-18.969784192583948
2020-03-17,-15.610277513458163,-17.369931424128698,-4.302105668833691,-17.746851664589514,-19.785699424297484,-12.78487506837001,-8.78955443929354,-13.606321412867809,1.0694543489023844,-13.458837378796664
2020-03-18,-11.986278719568078,-8.843169644192097,-1.7196816275149058,-17.982818740288923,-13.245766119443639,-11.086076260658297,-6.095288105136517,-8.578539638776695,7.487145653822919,-10.376199476168086
2020-03-19,-10.106374019778942,-4.464123039495957,1.0320024165120385,-16.273991597826406,-9.132234416049437,-9.214667011520078,-4.495537623139704,-4.392052411022238,10.58354416580744,-8.200219780194974
2020-03-20,-13.859829706810398,-7.252527087934865,-3.349413653590618,-13.784732364833467,-13.215690769725425,-3.7769505064681197,-4.47357090010333,-7.1376799745756845,6.1204061610018226,-22.089839735487196
2020-03-21,-21.130859502572775,-8.653898474637451,-5.145504082328064,-22.851090293857865,-19.45875126768337,-6.388536733248813,-4.730486052137445,-12.046500415757201,-7.285416449020936,-23.74005361426751
2020-03-22,-23.326861401565996,-9.319215313071966,-12.868596205897537,-34.088538734952635,-18.63798527214764,-8.69683568724056,-6.948170003896611,-20.45944587912374,4.022036346458696,-29.959057313252394
2020-03-23,-15.155192852292478,-4.835018058623244,-17.13394827414317,-26.385761038453506,-5.079823584663216,-0.9381426251542295,1.4755907430955688,-5.968052149408549,9.245761018173232,-22.671252299755142
2020-03-24,-15.575332094450674,-10.662275884911756,-6.45412570326601,-19.03306564278711,-10.958099195716391,0.23209765570343724,-4.5948654142607,-6.15553521007407,3.2083630467071527,-28.92575478566728
2020-03-25,-13.080705705757104,-0.8842213729194347,NA,-15.134773502851393,-11.283107007187397,5.656161357478723,-5.701797240311032,-2.224101080077783,18.18361956585922,-32.221385409859366
2020-03-26,-9.281185602761235,-1.3736498517678137,6.1891128990258055,-7.729855885513814,-6.925091815761275,17.552629012630952,-4.886163263221314,0.6271641470993835,15.874833642958045,-28.510323035951075
2020-03-27,-46.67913765331926,-22.06060631809158,-51.90962483055399,-64.75942318498024,-27.381180487003427,-5.168561240454695,-18.430080627517924,-29.872618229594153,-39.34298620542427,-80.61966396513435
2020-03-28,-58.13408716115986,-36.86581780325505,-54.97951767967228,-68.55423795975268,-43.8944878274451,-23.79878651170875,-31.63494639712267,-46.605243471326105,-49.54334140325856,-85.67680196225706
2020-03-29,-54.75708894252724,-34.59551968359704,-47.70714076331424,-64.38903224238649,-41.726152130019145,-16.176621482389148,-27.31896285793246,-40.49729279441588,-37.20118187310081,-86.64582290270364
2020-03-30,-41.27768777445744,-18.804759835752563,-43.17871029085936,-61.070987009908336,-17.18563693252945,3.04945113186827,-13.068290056813376,-18.898673191349857,-30.047034188927096,-77.49960842223112
2020-03-31,-39.86954623126938,-17.714060823318967,-39.79834623677353,-59.8418306442774,-19.07553310191905,7.205754529381084,-13.38441985355424,-17.818504288530736,-22.46143696146876,-77.40942231490243
2020-04-01,-37.3272669984747,-12.026366586702062,-35.07357416117718,-59.400842994609654,-19.13277328364081,11.086076260658297,-11.206849048209323,-15.251794569673322,-23.530891310371146,-75.44259763379797
2020-04-02,-37.94913661399429,-12.017763351722305,-37.82429100518865,-59.72674834096498,-14.75244412306892,7.020466484911952,-12.313780874259656,-20.39187584203109,-23.28379716477637,-75.10871715134707
2020-04-03,-42.95745052902188,-19.18999357984611,-47.723583163577324,-59.83602817520282,-23.58101452422157,2.385339772481544,-13.062559607325626,-28.021579889520858,-35.846024918354466,-78.41682032229738
2020-04-04,-56.83634137347273,-34.7322155282754,-49.83304639732874,-66.77771534475346,-44.14964321376412,-19.965274391665844,-31.486909785355806,-46.210291846066255,-45.89966796724187,-84.37102225933845
2020-04-05,-52.886714811558335,-32.17036333430341,-43.94086390305381,-61.133847091549576,-41.59808935057386,-13.046228731094889,-24.16148519018233,-39.65409486675267,-30.162859569674648,-85.80344628318672
2020-04-06,-40.71379578592754,-16.834619025388285,-45.23497752375963,-56.96477306146699,-18.590446816141434,2.580379819291155,-13.279361612945495,-18.56653314986627,-27.736317843013463,-77.80854381116558
2020-04-07,-40.886140238759914,-20.63724888644073,-40.51504144824066,-57.78485535734035,-22.119934631459383,2.0918045020330793,-15.982223621334143,-21.706160648016294,-26.74021956858453,-76.5171555083526
2020-04-08,-39.72102820048756,-12.73374368503761,-39.88732863819725,-60.621295656628725,-23.15510876530882,2.4887109972906383,-17.498882585758583,-20.017861411363324,-25.670765219682142,-73.49208320614659
2020-04-09,-38.8918687131281,-16.30982169162313,-38.511970216191514,-58.26162489963464,-19.569350940840668,0.43884010532162504,-12.509571231757775,-16.62698757810824,-22.22496014244251,-73.72906159455283
2020-04-10,-47.96814708625452,-25.68734781955789,-53.3052944528847,-62.79045201234091,-29.281748554680135,-5.96334943120386,-22.545498434636894,-34.895641550368886,-48.96035365349589,-81.06004080836702
2020-04-11,-57.99986498360838,-39.000375993232446,-51.99957443199318,-65.00022565157512,-45.99976230771996,-23.000097520023395,-33.99971188573408,-47.00019509658597,-50.99984556615901,-85.00040615729186
