date,total,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Brittany,Centre-Val de Loire,Hauts-de-France,Normandy,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2020-02-29,-11.626548316571833,-11.78714210007656,-11.16497308583114,-2.34383773095293,-9.470007962949719,-22.270087139449398,-12.203104573365339,-13.979662624087066,11.511303774278126,-8.071857492680886,-16.40928,-16.249707225093413
2020-03-01,-13.348791950881182,7.703233270407381,-1.5828480106102998,-16.790121066924932,-15.827676473133684,-5.947685598886081,5.290595560741547,-21.59776637439763,16.011571966788367,-23.67271704305485,-17.814719999999998,-32.966453564731005
2020-03-02,-9.492795141321311,-16.37708164383031,-16.936860245400933,12.415406682488138,-2.5555052807677003,-5.511298690906669,3.3127223424285113,-9.173642855308353,-1.3301951028054722,11.026870911757621,-18.60672,-15.018944312585601
2020-03-03,7.755310412903027,27.863496919536612,15.36174287220509,20.28372964864113,8.734259718505555,13.689725260187512,13.457575685706118,-8.412217038770498,1.492366929562598,10.045702872901568,14.73984,1.3915468699738396
2020-03-04,0.983451651450053,21.921250534143525,15.776298303555407,-6.775366587914878,-1.4217449821118695,3.110213708186607,-7.274210065609919,-11.303135511408543,-3.095744335774419,-4.28050142464767,11.696639999999999,-16.081266888700434
2020-03-05,-15.464897543479259,-22.542945411447427,-24.218154360143675,0.8233283730339995,-15.547345867643255,-21.16954998116798,-6.94982737523347,-15.366957388309444,-8.58159249923124,-4.26515568796957,-19.127039999999997,-19.373509827290533
2020-03-06,-0.7195400745111725,5.2029596088161965,5.08386042968302,-2.109839140722214,4.121720984480439,10.540275009836089,9.399442972176564,-8.91695006109673,-5.693389489366238,1.3369973080795097,21.3984,-7.923395142031237
2020-03-07,7.209037513524981,3.645348877462552,12.483046764996248,22.317495173609323,8.182209345236007,15.324262187443738,12.036607263260613,6.530764610784914,3.6343864746463015,8.87463134265402,17.49984,4.181339941482603
2020-03-08,-0.5631183191826568,44.65022247476871,24.58246064830001,-13.802064994966452,-9.278656013809496,-20.58961474819534,-5.711623241466142,-21.049770521586293,21.356485090325304,-8.629099555804412,11.35488,-22.780598449784943
2020-03-09,2.307020350383648,-0.06072368569014828,5.094490056127901,11.42837559200878,6.068727066982226,12.448510743412733,12.374386288932843,4.264753689598392,1.2220805516340552,13.247207187370293,2.62656,-3.6884605480599575
2020-03-10,1.0227576309941415,-0.47518693722608096,-7.680388271264142,13.706732235983567,0.7797591927464156,-6.247223103705283,3.5883040970846087,8.564117643584868,11.873294459003853,3.0749019868743965,18.67776,-10.264332998947339
2020-03-11,16.700228329150615,39.5128058917768,11.890686673113395,8.343060846744528,8.246312248197983,-3.3619017713414,2.3175660061703796,13.336488544208498,24.556482743300734,13.084158735165476,28.251839999999998,-0.7493680874755959
2020-03-12,5.198817416841593,11.660875388562125,NA,33.68520446444718,-3.9868178603365814,3.554256526832326,12.374386288932843,2.6130749613003674,2.6932106943594105,16.30580432902421,6.82944,-4.5124783300733515
2020-03-13,4.4431800141776865,8.553364870069458,20.899778249987524,8.861131799601011,4.745528338677572,10.168963342520273,7.50481840891589,15.645762295880125,3.9230137139342816,11.338581188031538,12.31968,-11.00795880222772
2020-03-14,-0.9706170458846363,26.090943618200374,20.04361015633629,14.211321788579843,-12.228346309806058,-15.376896573274587,-3.161535129804679,3.1043484363645644,13.947742409605421,1.9863137912716393,15.613439999999999,-33.97135329889368
2020-03-15,14.699634186641289,35.53877801716599,49.16588762627683,-24.064299464467425,41.80848736764769,17.215272122021194,13.346577478969634,22.95621925162994,-3.849650268496534,33.54865770395493,-15.096960000000001,33.490915521227336
2020-03-16,-15.418372098304625,-8.233360685162644,NA,34.20327541730366,-22.04087426171678,4.466266884955968,7.112497160967973,-22.129418491247925,-25.093194265187414,-2.2203362756126723,-16.5264,-38.86186533848537
2020-03-17,-40.3824820858879,-34.813949260991514,-19.539186065042895,-14.103470586498197,-32.44085269748799,-29.85996557625801,-26.376427316303268,-35.1707583919247,-35.55327709102203,-29.52136093449592,-43.06368,-64.3690917336317
2020-03-18,-52.85932302116859,-50.432466767708384,-39.792489761246365,-49.18207406355379,-48.1958154299484,-47.82551694357714,-47.239305777299464,-48.07365723504914,-48.493237434351016,-48.355375381237195,-56.59968,-68.9236801478033
2020-03-19,-56.494725047572864,-55.81085035740723,-44.189289790719414,-47.00964270733777,-53.95072530034065,-57.82126530727225,-49.66786999020632,-51.98942409206768,-52.22994660921313,-51.36505798722966,-60.7968,-68.37624905452611
2020-03-20,-65.74927782308613,-62.36611680786276,-51.17681968371275,-62.20992150071985,-60.197409680023284,-71.03441012848225,-62.73408130905708,-57.291524317075606,-58.76218917865045,-61.3455414792493,-65.25504000000001,-80.12591956530247
2020-03-21,-78.18360412743137,-73.81301349446912,-69.80185787449597,-74.37592227839417,-76.67759629972514,-79.43103015175281,-74.9917281046981,-72.83057163109247,-70.72043078500327,-77.12767254413333,-77.84064,-88.67235254251457
2020-03-22,-80.2090653182237,-77.45450689982437,-71.88623098736925,-82.25965255913027,-76.52068770143015,-78.81090138778205,-74.66638853322911,-76.52137176958846,-72.83252576681632,-79.46406095337414,-85.03392,-85.6959352346613
2020-03-23,-64.58052655378538,-65.08518851154385,-52.60215595700347,-51.79842867119517,-56.69853928999428,-63.19475760618541,-52.71170874562663,-57.05309805129102,-56.981195009799876,-54.69028730366557,-70.15679999999999,-79.29328835699626
2020-03-24,-65.28562769703545,-64.31120248600116,-52.68815929823931,-50.946211583317876,-57.551968983159675,-62.56792992038165,-54.36806991684088,-57.20980563727041,-58.41853935528416,-56.5135526427324,-71.85696,-80.40442034877042
2020-03-25,-66.93246802364797,-66.41821799264663,-57.923733487181075,-60.78667081610669,-60.99152026895521,-64.63598278911742,-58.27023101228382,-60.583345018875626,-60.815400342414776,-61.0175263577549,-73.18656,-80.8934715527296
2020-03-26,-67.01669512267102,-66.87509143736298,-57.044373481286456,-54.04693364316522,-62.45536267987794,-66.27339068287351,-56.533491829294874,-60.73524562369,-64.62836888819243,-59.9567523098812,-71.00832,-79.93833828159211
2020-03-27,-68.08276954744845,-67.80618795127859,-55.58328300995388,-60.46215425270031,-62.69455261630322,-66.6552292273555,-59.96582430829287,-60.492012376740405,-62.1677975405501,-63.59177368550627,-69.13728,-81.6983483874256
2020-03-28,-76.39558313959925,-73.79373613393257,-67.25268018707841,-73.25311422815132,-75.02240193966219,-78.84726696344701,-74.21569753863527,-72.80557532903441,-70.6325877121765,-74.88815409767304,-77.25023999999999,-84.9905913260157
2020-03-29,-82.05644635679586,-80.14948190283475,-77.19427990207154,-82.92794482917189,-79.03122527414989,-83.50110365972746,-77.79251906260922,-80.26408730466657,-73.85189153500397,-79.55613537344273,-82.89312,-88.35844100650947
2020-03-30,-65.81184652521755,-67.95076815530275,-56.87043413946115,-54.18271060292872,-60.052938958422416,-63.38519838400976,-54.07622118361133,-63.7732577199774,-58.67048487185327,-57.20602901033168,-67.01952,-79.00808824196723
2020-03-31,-61.5860526428041,-58.45955969512989,-47.701898165913825,-48.0939324711229,-54.587927290977596,-60.271156720490005,-54.00923950713242,-55.19183494419849,-52.54946372026437,-54.326785166103065,-65.89631999999999,-78.12951876009929
2020-04-01,-62.0858000970075,-58.76606972766112,-50.74197132914948,-56.52173354807443,-56.868842524729075,-59.76108167234741,-54.353716700452544,-56.65508001082805,-59.87229394514269,-56.254593336289446,-66.95424,-77.00785924730057
2020-04-02,-61.79942796032914,-60.33042753520255,-49.92832174127776,-50.079550138018924,-57.53857434671986,-63.74598317415942,-54.16042671975625,-54.98609615033599,-55.51392610104493,-54.12441326366062,-65.16,-78.5429632221548
2020-04-03,-65.94901637219793,-63.6490251515705,-52.53258022027334,-54.9164839599485,-61.571316674850095,-64.79962787960972,-58.87210921950148,-56.57239993478985,-57.26403039813225,-59.794662966218766,-62.33568,-86.43094761164888
2020-04-04,-73.42597627690098,-70.59273041683761,-63.384462490818926,-64.65775860510865,-72.8161139660754,-72.80292549239881,-69.33464708550765,-69.1061226244414,-67.04260542818989,-70.11275266515662,-74.79552,-85.9639084971047
2020-04-05,-73.52464230718512,-67.86016456078093,-61.55036876423874,-74.35570017800387,-68.22462394645572,-69.03143250041008,-67.1510444322951,-72.27873019334912,-68.099618227589,-68.06601503571497,-79.85856,-82.43718895387663
2020-04-06,-60.94111371314191,-57.00219123856633,-46.12967978174841,-44.39906584266505,-60.37249671348659,-60.438629766315444,-52.22465626951568,-57.09347669307712,-49.64774639150294,-50.915236080852836,-60.48864,-85.22315383592192
2020-04-07,-61.07507490873095,-57.27111041805127,-45.276410677127586,-50.550436189964685,-55.36768648372401,-55.034513824737054,-55.89333837837498,-53.97470731321752,-51.59960016354406,-52.960055493209744,-61.48799999999999,-82.4161339118275
2020-04-08,-62.66977465023397,-59.47354885935269,-51.566250543466076,-53.760935366216565,-58.14803030473148,-56.98772803347824,-58.27023101228382,-56.30993876318021,-56.7475903545902,-54.506138463528366,-65.48447999999999,-83.52439476150406
2020-04-09,-61.41118114197529,-60.90103740708458,-51.42033476226818,-43.641218556609196,-59.13349284280363,-58.76868425222755,-53.99105876637386,-54.42848633519463,-53.53118245724054,-51.3017568234325,-64.49568000000001,-81.80553769240295
2020-04-10,-63.90430327305749,-61.842736469295296,-50.72554372464376,-52.98768076557762,-60.946552560907264,-59.158178707375846,-57.123887463401864,-55.658112117204624,-56.22921969406296,-55.943842168557914,-61.661759999999994,-83.18081475715701
2020-04-11,-74.00032487595338,-71.00044659218575,-64.00001449494516,-64.99960839742101,-72.99981183725002,-70.99995853048387,-69.99967944483399,-70.00022112113358,-68.00019145285101,-70.99992806685931,-75.0,-87.00039079434106
