date,total,Andalusia,Aragon,Asturias,Balearic Islands,Basque Country,Canary Islands,Cantabria,Castile and León,Castile-La Mancha,Catalonia,Ceuta,Community of Madrid,Extremadura,Galicia,La Rioja,Melilla,Navarre,Region of Murcia,Valencian Community
2020-02-29,-1.073004404801393,-0.6598016317214774,4.950445966872807,-3.3088505236964276,5.653740710265738,-6.438723058400736,-0.1811620467727966,-4.281643288028396,4.272410483311003,9.828648606573415,-0.9352521713921949,22.283847832575095,-9.07124583175522,1.7777938703039629,-3.4180770772225273,0.44951272495690175,4.392230331467073,0.4900755228814721,5.8674014077468435,4.292924780085504
2020-03-01,2.126019904893371,4.106396997424457,-0.2890490054616275,4.817948144742385,13.211939842839431,3.210265935288873,-1.731104002495612,1.2262209596854645,6.63975245655742,9.163386551492724,-1.0460183914849883,8.422583201802421,-4.105993027469623,9.42626245285422,-9.53864056714903,13.284740875764916,9.993455029868759,4.547669320596968,6.175098630047563,0.938538043703374
2020-03-02,-2.9199791999513316,0.023150934446367625,-1.879782032185451,-9.467470215707317,0.0702148812265054,-12.905211614004985,-3.2081977277701066,-12.577688946828799,-1.0702740515003166,-1.3946572866943383,-5.233944695515126,-11.481660794492761,-0.4392412953074948,-1.6794026740093322,-2.4491885058824705,2.072967480541592,-0.716155898884835,-2.1773631006761467,-5.364508760049105,-5.739557985344331
2020-03-03,-2.74647550707361,0.30482063687717376,-1.3806907494217076,-4.283796882191041,1.124399947312121,-8.147737282823831,-3.1190544984057147,-6.948263848666181,-2.524650061970089,-4.821474779052424,-1.9417799974527958,-1.9468609758142683,-5.753388170045215,-2.7192625721035655,-4.4235638252136,1.921522206253537,-2.747189429324354,-3.843426935353907,-0.4750075869267356,-0.8896458677801135
2020-03-04,-0.07835650646090649,2.2273128181942856,10.294962077858301,1.1645459958326576,4.357170026795473,-3.769405603111331,-2.0014092786328006,-0.21417864126685535,0.3117209365505882,-1.5966289321936555,-1.4698195814052413,1.357019927696282,-1.6464340018856425,-2.321839308638979,-4.2829497780807495,0.39935250672136763,-4.848490944466282,0.9849746237440609,1.1000175697250718,1.2827006153984826
2020-03-05,-1.3936264363404083,2.0363176090117525,-14.79545509289584,-5.881438496308571,3.7742903278466744,-7.372218223001587,-1.5911587176869963,-7.740338913891803,-2.7253867641450804,-0.775341387935768,-0.6771187193498589,-7.722869801584025,-4.337627933747754,-1.0167090283778497,-1.9849695283616875,-1.0292490934099017,-2.581626506463881,0.12830717429770824,1.2240580124650493,1.7313582297531087
2020-03-06,-1.5143594207852742,2.355607579917906,-9.445158001801117,-5.7380357249209135,2.800900467555942,-10.766310898396473,-3.5906509376237885,-12.315271872844182,-2.412700747295574,0.3187514594847046,-1.303188659004778,-8.257774673651808,-3.7945834439255783,0.912530114654123,0.3236049303879316,-5.3160185133851625,-6.065185912464174,-8.70752297151214,1.1702109985624236,1.4801866593238096
2020-03-07,-1.2505058786209975,1.6716903914814625,-8.385311648441814,-2.803572302364076,7.5062593574198395,-8.474221232699618,-4.515631758447856,-6.294150701013352,3.915330772711258,5.659992131931107,-1.0219387784213374,0.7035685704675326,-4.381840405485489,4.65525405213615,-0.08379056233258943,-6.761983265982578,0.7642846555303213,-2.5468491740296977,0.21058028651205485,0.3086917773978411
2020-03-08,3.5428334706967006,10.373547876509893,-2.243983779067102,2.5533392784661495,12.782955773976122,-1.4246572358216054,-2.670462763539742,-3.2821429621164047,9.74731101907412,9.119354818350693,-3.4356791919216882,2.694764004146878,-1.1399128582815947,7.077413796212792,-5.056327037311431,6.569059349692061,8.328200049934935,13.221427246241289,3.9366013378098295,3.282486477671453
2020-03-09,-1.3552477392983315,-0.21125227682310457,-2.7787244391711123,-0.5533999566973373,4.311963185457859,-9.513991231424255,-4.092920315977996,-2.4022739493444587,0.886908794705853,-1.0663337113091922,-3.5888255310065067,-2.0605884981638147,-1.1245346072423825,-1.986151697751416,-0.14928203633967083,-2.6806778168567167,-0.716155898884835,-2.6172734125540034,-2.6779273878359486,-0.9040259195222489
2020-03-10,-2.6441323149614058,-0.24308481168686008,-1.3980336897494052,-3.362746867305212,4.206159939774085,-4.408012038792118,-4.660369689996492,-1.5088981754115394,-0.8502357433469603,-1.4224164228056189,-4.09257103629808,-3.6151859011283762,-7.267184756717654,1.614773162717761,-0.4314732405172421,-1.4073799693393125,-3.662598380721502,-1.352531265905165,-0.8625137762617041,-1.0679585093825932
2020-03-11,-4.9532505869930175,-1.5665465642042093,-1.637944364282556,-1.8228513356256641,3.674258168291105,-4.986300325375619,-4.578894695416134,-1.0130070870729644,-0.6147561504109122,-1.968984240720833,-5.76176981387035,-0.814404715130226,-16.294218116735138,-2.8543093121158036,-4.043135410025408,-9.180284556684192,-7.272255129132969,-0.4929696696701422,-2.355806858239883,-3.010224164687022
2020-03-12,-13.099129034173785,-7.196082123745937,-8.795761236197325,-18.489333161934866,-2.552743764043087,-16.944612741647024,-10.032926685560117,-14.17824014440408,-11.173699700875263,-8.290409581372453,-11.176793199624129,-6.923885767450348,-31.585005353161694,-7.997660867439043,-8.388687332377632,-23.50488534125499,-5.594486672471319,-9.657767833792159,-11.507876114046907,-8.99999505034451
2020-03-13,-32.74022680164489,-28.015524546910623,-29.839492330488678,-34.87093431488335,-18.498254736276056,-36.20429349150416,-27.98426431498305,-27.7978792379365,-33.048209756155856,-34.98991246247415,-32.25897602911162,-27.38038290193443,-47.36212977870333,-32.6562309741022,-28.74979397919686,-45.932290610027444,-61.033038877273995,-35.1908955190361,-32.32455475651026,-26.92041553139371
2020-03-14,-69.24716280673192,-61.60656580632145,-63.81238543907864,-72.90154177383167,-45.661795294053306,-66.00624630025357,-50.77905073987128,-73.91382091611526,-65.6138793628526,-63.99629527558227,-73.78378716511605,-54.185381644185135,-82.18329583492921,-64.82147058630277,-73.24547190753745,-75.5017392598748,-55.38657314762555,-66.19492535046277,-68.7520596616367,-73.2634876158317
2020-03-15,-87.01410086864828,-87.68223497108018,-86.20501189219092,-89.93567365832936,-78.85323531274165,-87.96109514072751,-81.75200956193147,-88.95070516289547,-87.36871946106733,-85.78530269975745,-87.24043812960664,-78.15972163100689,-88.9362703225232,-86.11544762751817,-87.6333708809461,-88.88487133294788,-80.61470480605651,-85.36189481622868,-88.85718847752963,-89.08442054252914
