date,total
2020-02-29,0.5539739560944644
2020-03-01,3.162935116371718
2020-03-02,0.19212969575530559
2020-03-03,3.526380457508838
2020-03-04,11.668676855538893
2020-03-05,7.213669535212744
2020-03-06,8.197533685559705
2020-03-07,19.223376600717305
2020-03-08,20.172817513908107
2020-03-09,-0.21294374612879705
2020-03-10,6.2642286220219425
2020-03-11,10.052385789997384
2020-03-12,2.277537435099352
2020-03-13,-4.144397645521737
2020-03-14,-0.6492382635731369
2020-03-15,-12.401171320605995
2020-03-16,-11.618242810403125
2020-03-17,-26.435445055132085
2020-03-18,-28.913117589976547
2020-03-19,-34.96760462746562
2020-03-20,-38.5412169685143
2020-03-21,-41.042905715328175
2020-03-22,-47.19505868149286
2020-03-23,-36.00670606534223
2020-03-24,-36.69837297006133
2020-03-25,-38.778977467011494
2020-03-26,-39.7036016278339
2020-03-27,-40.78673278765443
2020-03-28,-43.61984525964621
2020-03-29,-44.30430730077449
2020-03-30,-41.74097694323912
2020-03-31,-43.257200458908066
2020-04-01,-39.40099735701929
2020-04-02,-40.44250041609284
2020-04-03,-40.80514521683099
2020-04-04,-42.206891455445735
2020-04-05,-42.62877624570843
2020-04-06,-36.454208148372295
2020-04-07,-33.9204977855992
2020-04-08,-37.370026364805916
2020-04-09,-38.284243500441576
2020-04-10,-39.05196174306382
2020-04-11,-38.99992661713009
