date,total
2020-02-29,5.523887569892201
2020-03-01,3.569096319633032
2020-03-02,-3.6964782084818877
2020-03-03,-6.548550688368216
2020-03-04,-3.488180780175583
2020-03-05,-6.678336009082145
2020-03-06,-4.149124543070589
2020-03-07,-1.5125597870857832
2020-03-08,2.4290684716335247
2020-03-09,-4.284517871469687
2020-03-10,-6.647892538791224
2020-03-11,-6.968350120800923
2020-03-12,-6.409151640193997
2020-03-13,-4.642629219365526
2020-03-14,0.15622307122972867
2020-03-15,6.100711217509661
2020-03-16,7.2591653764747255
2020-03-17,-5.035990901282433
2020-03-18,-31.558662676315244
2020-03-19,-44.84964089016754
2020-03-20,-55.67630029836525
2020-03-21,-65.38696617721419
2020-03-22,-68.46416010846232
2020-03-23,-57.27137791281853
2020-03-24,-56.99898896811029
2020-03-25,-56.02880363857593
2020-03-26,-57.17283720635055
2020-03-27,-61.716925719248096
2020-03-28,-68.21901005822491
2020-03-29,-67.72790881379504
2020-03-30,-57.37392433906163
2020-03-31,-56.89964711768728
2020-04-01,-56.67773024214556
2020-04-02,-57.71841623972207
2020-04-03,-62.4868250600264
2020-04-04,-68.67325868072365
2020-04-05,-68.23823751314549
2020-04-06,-56.91887457260786
2020-04-07,-56.84597047270066
2020-04-08,-56.957329482449026
2020-04-09,-57.60225036624355
2020-04-10,-62.179185781297086
2020-04-11,-68.0002977585033
