date,total,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysén,Bio Bio,Coquimbo,Los Lagos,Maule,O'Higgins,Santiago Metropolitan Region,Tarapacá,Valparaíso,Ñuble
2020-02-29,12.55296510638007,21.552499968041452,-0.25079276630049563,5.634943858521638,12.594248278494424,2.47776,10.81547086156946,10.878377061770461,11.856288409834013,7.049180313531867,6.717696802304487,13.29190603032609,6.677504339159215,3.197865451584535,3.7986846444391382
2020-03-01,10.985846408167145,23.26118224251881,-3.1952147095841767,7.444769923151606,6.326067562592917,-5.82144,11.769805523642393,0.5381461856713042,8.218825169535423,4.260535690110484,3.081328558808319,18.786894694760058,9.517683648326921,-3.5900835060761027,4.560156572657083
2020-03-02,4.679735141725257,7.225560085761719,-1.188872579180212,8.094771114533298,6.816176197913522,1.41216,2.3143581481039948,-6.187726975316327,6.770362750534666,5.439389237992257,2.3317388815494704,7.621770616868131,2.4711872211720367,-2.2006200332300616,1.0631690339549276
2020-03-03,4.488349669638957,7.328562341180918,-2.176728055600485,5.965225113817505,6.682071669745088,1.16256,3.7883608751518647,-12.561515131848795,4.673449606206417,2.560726553237904,3.0059881205087655,9.05277729708062,0.2254416412297297,-3.535688301438586,3.407345906646119
2020-03-04,0.5261098542288661,2.3132188763769532,-6.417231699536345,11.330375272518971,7.1779689897348335,-4.28928,4.834458485501041,-12.828679904877104,-4.304139651692979,-4.743185721087262,1.689914641352009,5.293858606488838,-1.280392911086798,-4.400285764624377,4.4329232884485155
2020-03-05,-1.0458135001870612,1.5825767094314236,-7.666409409544539,-0.6932065881500463,-1.868780367354351,-5.60544,-3.092894319795071,-14.940235771704401,-3.257601572799054,-2.726398091648584,0.7467286479563336,5.2178333692751275,-7.0792529049404,-7.92738534954125,0.39037484927628807
2020-03-06,0.6494293634392854,6.793335668161531,-2.7137308872591794,NA,4.36949214442326,-5.031359999999999,0.6056354586232073,-8.799262631668029,0.7136794965142804,1.059148679087929,4.086503520425146,1.4695004712067723,-1.3449424408406094,-7.439737111475092,4.030981776971449
2020-03-07,6.547945628659723,13.434574547947049,-2.0800484014159424,5.468843110945518,6.597170961264354,-4.95456,7.994001683517804,-8.452902586634902,5.557875003768468,2.5310397457770306,6.546035044153606,12.230439743658723,4.3681726552803175,-10.785519347600241,0.7932802492700864
2020-03-08,4.905553983266414,20.152824459821687,-7.723842867475951,3.992178661395974,11.577369338281988,-9.24672,6.462043410190202,-19.29215909235479,1.5136911901875465,-0.6224653177279872,0.35381395707764973,16.65530101845161,6.927995051636692,-19.996440666219737,11.60714551848163
2020-03-09,-3.1806824063882133,-0.18963966651945893,-8.547055764492844,-2.2486008718108152,0.8740913850402902,-5.646719999999999,-3.0503935858566007,-17.12621611101816,-2.334806309833009,-5.312980896545959,-2.9144351828282957,0.7121351333942446,-8.908798531843207,-13.671328098895865,-0.671830296161908
2020-03-10,-2.5464677875917725,1.6153063980692999,-10.17625152114721,-7.4572514822180205,-0.8683027003711492,-9.302399999999999,-2.9905061880342103,-18.9791946439502,-8.350241958544101,-3.240650207986936,-2.976424151049447,3.1853612047769593,-8.847139279541059,-12.099592975422356,-4.316292777923994
2020-03-11,-8.392933610613008,-4.3299452792107935,-11.913613623572397,-10.617006165877026,-7.094033062032288,-12.41568,-5.974250895669118,-20.03354133750834,-11.246207549910517,-6.624946258526485,-7.349030601726063,-2.923603426015831,-12.467693500657829,-19.30648043897545,-1.7851215329868777
2020-03-12,-7.129309029223129,-4.9826137761660885,-13.52557934284734,-9.79322326749373,-8.855722763007531,-13.45248,-8.392929027076631,-19.380895963396338,-14.485583436642674,-5.501635769765056,-6.606116659506414,0.3560675666971223,-11.889638010325188,-17.204153494827214,-6.976625084103143
2020-03-13,-3.0541597930424587,2.9774390281456165,-8.876340923299601,-6.8120508904772565,-1.170279083944671,-12.99744,-4.790991825791241,-13.255189381818722,-6.634149728350489,-3.0194356104559135,0.12493161287647471,-0.4041848054399767,-6.129315049160429,-13.608344177736635,-0.5233914645852454
2020-03-14,0.966536672837506,5.83166040494864,-8.421659381342597,-2.9005223030488785,1.1133570180314512,-13.28832,4.186322292939362,-16.74168966983813,-1.6575781854525222,-1.4431618981785794,0.4673014527440657,6.513149436232767,-5.070510076034475,-14.0129681560929,-3.0613099291394836
2020-03-15,-10.08737569820552,3.296072173414352,-20.574579079629206,-8.199424186705533,-15.396936439136855,-24.31488,-5.349296921619334,-28.833758129080046,-12.544068247200599,-13.304477937222964,-9.881041534451562,-3.371093746324377,-13.856953529090607,-22.468082420801636,-10.197940507020068
2020-03-16,-20.24602046342226,-11.611338363237124,-28.80287915260272,-15.64899470949807,-18.78910565525348,-27.29376,-22.425898632942587,-31.325069637569005,-23.449743241650673,-19.682353346558955,-16.17339864711553,-16.88048969576817,-19.83019359586122,-28.070788498465856,-23.16995216519361
2020-03-17,-30.868314552228817,-21.08562058600116,-38.88149379526653,-25.178184996740743,-27.59755416012969,-36.04608,-34.535710028092744,-40.206390020952874,-33.27338803170812,-27.048512152656922,-24.922426254205448,-28.7250291847092,-22.652067814501727,-37.03454564162716,-33.73320642005494
2020-03-18,-37.77821094818146,-29.835999107127464,-46.18702964414204,-34.258999277520715,-31.753829752572923,-40.8576,-40.03182766695407,-44.059287711982535,-40.35646518528534,-35.3340043510916,-31.64965982085165,-35.01202759885055,-30.335388706839737,-41.24206243543087,-43.63908870650535
2020-03-19,-51.37138412251175,-44.43632815332357,-58.30261759477323,-49.91951542615701,-43.30225566750921,-52.9152,-55.39874076302521,-56.598857166046855,-50.91105591128887,-45.60180917675234,-43.47906231031571,-49.79653037497998,-46.151950348157996,-53.98580914998171,-56.31422270152556
2020-03-20,-54.346267088204655,-50.34018640085576,-60.8478770054336,-50.24691632166832,-45.64570817773312,-53.45952,-57.393377480819346,-59.78384292450575,-53.92309034550237,-48.60400728610194,-48.28749889140874,-54.34745881527915,-48.5345023941457,-57.62265344600936,-57.84584155461203
2020-03-21,-62.97222652466332,-54.33898424208334,-70.78482245186659,-59.32773060244829,-53.37649655337092,-66.216,-64.80299407268318,-70.24048130885295,-63.66519917157634,-57.26968214782587,-60.4115873990318,-61.839312887541574,-57.532899526990455,-68.40053837892364,-67.52231837408033
2020-03-22,-71.68306822070838,-61.31810902515987,-77.76777371202733,-66.67456829292496,-62.90081239566424,-73.63007999999999,-72.0281188422232,-77.55697945021387,-73.93201590704992,-70.22749478502188,-68.989906924405,-69.87585410237311,-61.1659782837311,-77.73647323802585,-72.71285803667985
2020-03-23,-62.48135081592314,-54.87036036349827,-70.04775974174682,-59.09058098018644,-52.78315637478397,-62.82336,-66.24995087813384,-67.55356702011113,-66.8738791659853,-55.531567452939264,-54.580809680506874,-61.7940826831233,-64.31830755767844,-63.270211709953635,-66.88036862193708
2020-03-24,-63.58241786244474,-55.92926205472367,-72.21970167585303,-60.62197226564256,-54.501430940740654,-62.32512,-68.09003947251536,-70.97232195496979,-63.63546252588824,-56.60699599418315,-56.49960666606006,-62.547598641836395,-65.13914635395078,-65.28856009255624,-71.38558354914048
2020-03-25,-63.61925356000111,-57.6562344493222,-71.48168174143439,-60.22160225558914,-55.06293335364733,-63.205439999999996,-67.82247803385727,-70.59638295292281,-63.993261520780486,-58.09612456197857,-56.71036915801198,-61.69688586086273,-67.12765724069507,-65.36299563574441,-69.60431757022053
2020-03-26,-61.33704186357451,-57.36262988948243,-70.75419127430318,-61.09915186995084,-55.408324872239405,-63.67679999999999,-69.469381473973,-70.30822666201371,-64.5333173763417,-57.27447034257763,-56.028490507579306,-56.28465884706647,-67.28276879726766,-66.05200156115296,-68.92766783147496
2020-03-27,-67.50381810012931,-56.53861184612884,-66.20546140613541,-60.424187560436316,-51.80969256959009,-62.26368,-68.14606316725242,-68.94568631956933,-63.59709266048425,-57.48227799480374,-57.25777943122645,-72.03343108760271,-66.2239638241417,-66.7887225783488,-68.62886239128817
2020-03-28,-68.41189812249695,-54.996465928544204,-71.33618364800815,-61.730910782697,-51.14881773652982,-63.963840000000005,-68.27646314638183,-71.84156162721546,-65.88297739192717,-60.1081239966655,-61.445372653673786,-71.55995745837302,-67.52362525157292,-70.04289183824235,-71.94463888884479
2020-03-29,-73.43356463066928,-60.38242498527706,-85.59691125237755,-67.75374309220564,-60.9915112356259,-69.86304,-72.43477359195265,-77.64667048115909,-70.90367428003972,-70.16237533639801,-68.60080693926302,-73.84360160910889,-65.71527499264897,-77.11426844111952,-67.8211238142671
2020-03-30,-63.379020749850945,-51.11510991125253,-79.45536015091197,-56.84198010837562,-48.50145928117601,-55.99968,-62.47994259263722,-64.47258469115253,-55.40800413663692,-53.25430202900518,-51.637764204653436,-67.64995063812867,-62.01861013197175,-61.24900042184381,-55.91131730153176
2020-03-31,-61.159269584063395,-47.42050564677699,-77.40977182425488,-52.02409830873998,-42.43781209025082,-55.116479999999996,-59.51744825197155,-63.70544012859983,-65.75443834282379,-49.55015456904848,-48.007118019762295,-64.15182738152316,-56.23612837701091,-58.02155161335115,-76.43925104236412
2020-04-01,-61.9296161286116,-48.75857232932545,-76.97806366547044,-52.370701602815004,-47.37748967458447,-57.1104,-60.18586888573113,-63.365759202892406,-65.33716605655536,-51.1695220340916,-49.726596630573624,-64.39818764388657,-57.99919762252546,-58.201914660307125,-74.84305165865663
2020-04-02,-63.83946696930543,-51.20752314975948,-77.88359785218903,-55.03311416367384,-48.98963835494023,-57.17472,-63.34154838066258,-64.85329449271786,-65.84077053998277,-52.24399293638514,-51.771278905437455,-65.41442372613567,-60.14956404656288,-61.10012933546744,-75.3452375758738
2020-04-03,-63.169217428986464,-50.800327317588255,-75.86385458160107,-55.21553695002911,-47.36205318213343,-59.95776,-61.60577976958459,-63.87814307116456,-66.19952878151011,-53.15566521711905,-51.626320087443375,-65.62517723182935,-60.4434089208153,-61.833987447156055,-73.70759098594684
2020-04-04,-64.7507500958084,-51.10933408384586,-79.00642195474812,-59.493831350024415,-47.636050923139436,-62.387519999999995,-62.48187444417989,-68.07453832751632,-66.21487672767171,-56.46526542953124,-55.096748631393694,-65.8417048061722,-65.06399914020754,-67.01202920791334,-76.99059527393459
2020-04-05,-69.43288756563516,-53.07792859162399,-83.59535524346788,-65.05676621393212,-55.73924467915864,-68.83583999999999,-65.86551242114494,-74.50653023817281,-75.98672219943377,-65.90183964628753,-62.65081966646664,-67.8914991766178,-61.44537177072521,-74.36015334315684,-80.00853021982115
2020-04-06,-61.22413244280394,-47.960545509301944,-77.58398664664684,-54.95246408970624,-43.520296123380184,-54.11808,-56.31733617155898,-62.26465867405432,-62.46422238443133,-50.54705671636361,-47.26611143041099,-64.09312435025687,-59.83452380433159,-58.859428625136054,-73.48493273858185
2020-04-07,-61.64854374073591,-49.74912672957176,-75.66283747884113,-57.20010484158887,-47.90618954103268,-54.650879999999994,-63.06046398120588,-64.15484944322958,-62.61386485950691,-49.02728370215697,-47.36529377956483,-63.56960879273462,-60.23627237011278,-59.52362270281521,-70.59037552283692
2020-04-08,-62.72318517814099,-51.694617927723165,-76.77896101130821,-57.36620558916499,-49.8270680704093,-56.43359999999999,-63.15705655833877,-64.89718584828681,-64.04314234580566,-51.01917271888654,-47.84022464378227,-64.08927497115744,-62.00608559634787,-60.20881142088077,-70.81303377020191
2020-04-09,-60.39452847175203,-48.716216261676436,-73.61150580639088,-57.026323134587265,-48.339376110440064,-51.79391999999999,-62.22300633746375,-63.57376606189302,-60.017184218291646,-47.08902246664705,-44.08750787531717,-61.86818323078729,-61.06770885037456,-58.00437418030772,-69.6525119960571
2020-04-10,-82.14921098291734,-69.7190499881818,-87.54581992485011,-79.25693995179805,-75.76326973049552,-85.9536,-84.69816718474411,-83.71608162842003,-84.7878100764748,-81.09669687150287,-77.14097940726937,-82.93487269718379,-79.1791507883134,-80.94197310429635,-86.11380008479895
2020-04-11,-74.99988255284836,-61.99965665914859,-85.99990268219629,-72.99983837981209,-63.99969770202283,-75.0,-78.00043788634966,-78.99966922456673,-76.9996866460992,-72.99985954628728,-69.0003973651809,-75.0003400284871,-73.99977359493293,-74.99953557310658,-83.00044017575595
