date,total,Blagoevgrad Province,Burgas,Dobrich Province,Gabrovo,Lovec,Montana Province,Pazardzhik,Pernik,Sliven Province,Smoljan,Varna,Veliko Tarnovo Province
2020-02-29,-3.4492272928846623,5.4549717774442295,-27.133170516180925,-7.676643032481626,NA,NA,NA,-0.6532075409181666,NA,NA,24.00031021718184,-26.875701751709492,-6.610223793568179
2020-03-01,71.43188937377374,69.9466458301182,62.615525691727186,10.288215340798725,NA,NA,NA,92.86812544424816,NA,NA,50.154004933646306,39.15298249312427,73.50580397971457
2020-03-02,40.43893792665199,51.59697397697248,47.544954646623786,21.641752914483956,NA,NA,NA,47.2931726400708,NA,NA,56.63611226282551,70.766354108712,60.25266107558937
2020-03-03,86.96431979738928,52.96478208529183,113.63106911042419,64.15309172932729,NA,NA,NA,73.95918715106053,NA,NA,57.50090231439912,185.35591357616102,84.38949802911881
2020-03-04,3.534064225597918,-16.99716789149289,32.13557889008736,10.106190858560922,NA,NA,NA,1.9529958795857651,NA,NA,2.3958311583330585,48.80272088782439,6.580413357490114
2020-03-05,2.030430589603925,4.688807934952062,2.790099989053341,3.4019417706654504,NA,NA,NA,6.228191901015389,NA,NA,8.592538680204859,14.211082534541402,2.1617374291447873
2020-03-06,14.222709776680421,3.1851755249674354,24.803768151739074,22.869939157793755,NA,NA,NA,17.852446096572155,NA,NA,5.965715035689887,34.42205732907259,20.72498446304646
2020-03-07,12.805529014975173,-1.0913769591555087,27.622661742330635,34.9707351322447,NA,NA,NA,23.509791407480797,NA,NA,6.857231490623384,40.19455685205296,26.949595841540326
2020-03-08,12.217326281496598,-21.135026546450586,28.712979453911164,40.12298600316523,NA,NA,NA,24.891940696959818,NA,NA,-12.31896292009819,29.519624083717197,10.809648772694194
2020-03-09,-6.415288054697639,-24.316376034751393,26.216574200547647,19.237113701763512,NA,NA,NA,-16.100145867239508,NA,NA,-5.0341089757165545,53.65312359166068,-10.544239728902397
2020-03-10,-15.612419531602326,-27.793286855549177,3.963919145094702,-10.69250129608479,NA,NA,NA,-12.32668897144268,NA,NA,-8.385409054165706,-8.49928530999998,-21.2692653282137
2020-03-11,18.033907982474975,22.857699555599638,30.350375594717836,20.21142369353112,NA,NA,NA,21.480114642656815,NA,NA,5.989577895832647,52.485326993120836,24.128182310797087
2020-03-12,46.79443614305647,43.95733526288392,45.10613659633671,24.948850349667605,NA,NA,NA,47.74947124111798,NA,NA,11.04754973169196,70.61218954124799,35.31190397492247
2020-03-13,21.227816506432124,17.28890318732324,29.000915469293346,32.225039521226066,NA,NA,NA,32.304426269987715,NA,NA,-6.960319046440105,26.45078566263683,13.816656308697642
2020-03-14,-19.565012625252308,-9.090663119907058,-27.377916129255777,-18.764808071535953,NA,NA,NA,-1.3064150818363331,NA,NA,-12.00015510859092,-25.686707525143348,-32.03371763330566
2020-03-15,-49.57708753605127,-45.28879602287031,-65.03706758109134,-43.20973801248206,NA,NA,NA,-39.25303982120415,NA,NA,-42.23535342387298,-62.76810364297004,-53.32798526274613
2020-03-16,-22.12143219767842,-17.792027008984764,-24.439049198921644,-19.237113701763512,NA,NA,NA,-11.068554446978558,NA,NA,-12.586226953697096,-11.563306088347097,-23.347341210945856
2020-03-17,-21.49121498323709,-27.793286855549177,-14.534050269774594,-24.948850349667605,NA,NA,NA,-16.119079419150182,NA,NA,-15.572902529164882,-27.924984339011385,-24.699388731131606
2020-03-18,-25.522181243298363,-21.099635707284282,-19.638196035782734,-22.73773190227367,NA,NA,NA,-18.551094162075934,NA,NA,-14.374986949998352,-15.19291812357779,-27.053451554328422
2020-03-19,-13.243449181933121,-18.168891620647578,-0.4645367714832532,-22.68025048683015,NA,NA,NA,1.0375586447047982,NA,NA,-1.2275055257435512,-0.8883733200113345,-22.339556146113235
2020-03-20,-20.66142898422267,-27.297815107220913,-15.263488175409455,-27.027761541541448,NA,NA,NA,-10.201397769469803,NA,NA,-13.9196835784745,-15.580256599331106,-27.633312617395283
2020-03-21,-46.266023247871054,-45.09079862537233,-52.55600110099169,-49.47042217787173,NA,NA,NA,-44.40769932888446,NA,NA,-28.28607989882146,-56.367383507573834,-42.20292284380661
2020-03-22,-46.31692540749901,-41.76692927123965,-50.507816244906444,-57.61266467544584,NA,NA,NA,-47.86969929575075,NA,NA,-39.595166577678064,-55.3113562204454,-41.79711626235684
2020-03-23,-56.870639837028044,-51.59697397697248,-63.986101124946366,-52.90302070344039,NA,NA,NA,-48.29949092412299,NA,NA,-23.9134494062622,-52.72717265833,-51.214329182114355
2020-03-24,-59.45533838702524,-54.013116131947776,-67.82620778342674,-51.08469192824382,NA,NA,NA,-51.202951109624465,NA,NA,-37.136337468568115,-59.49210658435991,-59.6901092979872
2020-03-25,-53.90619501679056,-41.61293129540789,-58.915547894066144,-42.94915559580479,NA,NA,NA,-46.86527436688963,NA,NA,-29.948843993568946,-45.1191512539813,-51.181633865125505
2020-03-26,-48.0524466595759,-42.199271414568564,-41.38600327759892,-37.42231750091068,NA,NA,NA,-39.44521537309747,NA,NA,-33.14264919507588,-35.52818810062683,-45.40033251992157
2020-03-27,-45.14375182369284,-45.49635851203485,-32.05399701906241,-31.18558392528914,NA,NA,NA,-39.10441143870538,NA,NA,-34.7996862033891,-27.175359129717656,-40.87395437090711
2020-03-28,-47.17822226723549,-50.90924388614617,-38.866563143004825,-35.823376127990194,NA,NA,NA,-45.06090686980263,NA,NA,-41.99958836566251,-52.8004008278754,-43.22032417834184
2020-03-29,-32.00210696101562,-31.702539819675877,-40.12964246381467,-38.06610935387806,NA,NA,NA,-28.722198248488663,NA,NA,-42.23535342387298,-54.06840439526685,-24.50225520222828
2020-03-30,-36.22941012249901,-30.246732868024093,-27.54971795176715,-30.058948182596218,NA,NA,NA,-25.156063746113684,NA,NA,-15.103281441555374,-29.13903030779043,-24.1012567556298
2020-03-31,-50.47070322729757,-45.09845069870559,-54.173241720721606,-41.58109790824909,NA,NA,NA,-41.721028312760176,NA,NA,-26.354142741663644,-53.01719475087166,-45.282052402579566
2020-04-01,-55.81300607586946,-46.30173923035995,-57.576645422538995,-36.632906062153054,NA,NA,NA,-47.84129896788474,NA,NA,-35.938421889401596,-46.96141783517617,-45.33205700503309
2020-04-02,-50.483630759901494,-43.95733526288392,-50.686336574443395,-36.288975593082675,NA,NA,NA,-42.5588379848074,NA,NA,-39.28017682379364,-41.30165115215385,-40.35563743393689
2020-04-03,-43.98835359721707,-43.220823204558116,-34.34308834135075,-32.225039521226066,NA,NA,NA,-33.154542750776855,NA,NA,-34.7996862033891,-37.320351197395894,-33.965626216558285
2020-04-04,-64.74108328045496,-64.72697530767158,-68.68905604285533,-48.61778118212624,NA,NA,NA,-65.95881479120631,NA,NA,-58.28551315589306,-64.4542785996076,-53.89823005611039
2020-04-05,-53.97083267981019,-53.84381400944951,-67.11308625199686,-52.46903601684184,NA,NA,NA,-54.57217667212846,NA,NA,-62.4729678537445,-62.14662773038076,-43.95885369150162
2020-04-06,-41.45536517763557,-40.922331677081615,-47.544954646623786,-31.261267788956438,NA,NA,NA,-31.193973450426828,NA,NA,-26.430503894120477,-35.15144843888666,-24.1012567556298
2020-04-07,-35.911877602915105,-35.65961824213542,-30.3897268501534,-26.136799602166942,NA,NA,NA,-25.601002216014464,NA,NA,-23.958311583330588,-32.37648622453455,-21.2692653282137
2020-04-08,-30.094487931148986,-26.96016737139103,-23.209562413239727,-20.21142369353112,NA,NA,NA,-21.480114642656815,NA,NA,-15.572902529164882,-16.114051414175226,-16.085134331541305
2020-04-09,-22.424421243082904,-19.341571858968923,-5.580199978106682,-18.144008784745978,NA,NA,NA,-12.456383802030778,NA,NA,-8.592538680204859,-10.214366123037047,-10.809648772694194
2020-04-10,-27.807930601829803,-29.11709554220231,-6.868233753582975,-10.395513982959956,NA,NA,NA,-11.901630731048103,NA,NA,-20.880002624914606,-14.131109665169449,-24.179148540220872
2020-04-11,-37.999674118448944,-36.00013550546527,-44.00046229726913,-29.000332114844788,NA,NA,NA,-31.9995960842259,NA,NA,-24.00031021718184,-43.999531082773956,-29.999876591205478
