date,total
2020-02-29,5.821913454478068
2020-03-01,2.5456853272332554
2020-03-02,22.74455292053526
2020-03-03,21.527782620954607
2020-03-04,20.99509516261285
2020-03-05,20.057084615668185
2020-03-06,22.271942995089187
2020-03-07,4.679639295688068
2020-03-08,1.2007496241418032
2020-03-09,21.190547402966818
2020-03-10,19.26326014767317
2020-03-11,17.243854008606135
2020-03-12,14.8343444226031
2020-03-13,15.723491909459275
2020-03-14,2.7555561754821896
2020-03-15,-2.8500781605714045
2020-03-16,4.900724616744197
2020-03-17,-13.62718652828576
2020-03-18,-17.57227785510256
2020-03-19,-23.69377794028712
2020-03-20,-26.259489111818933
2020-03-21,-26.575897451736225
2020-03-22,-33.63781118518128
2020-03-23,-34.034322902292814
2020-03-24,-38.30703704183409
2020-03-25,-38.93024131640536
2020-03-26,-40.13099094054716
2020-03-27,-37.70465964533334
2020-03-28,-33.87091201281655
2020-03-29,-38.66509913789239
2020-03-30,-38.660292935260735
2020-03-31,-40.542722299325604
2020-04-01,-41.07380769012348
2020-04-02,-41.88926006996094
2020-04-03,-41.45990596819976
2020-04-04,-46.41670294897993
2020-04-05,-42.972257729627195
2020-04-06,-59.93254578296569
2020-04-07,-62.13378658826366
2020-04-08,-72.27807827614345
2020-04-09,-82.87575507894269
2020-04-10,-83.86503178729167
2020-04-11,-67.00006675281433
