date,total,Alytus County,Kaunas County,Klaipėda County,Marijampolė County,Panevėžys County,Tauragė County,Telšiai County,Utena County
2020-02-29,1.8978972903683948,4.484235012565214,2.3525456415588004,1.5693904289141651,-0.5880791338209155,5.169024381712569,6.0,2.8700872778787034,-2.106248021072481
2020-03-01,2.027715695038998,7.890104566396301,-0.675473820570976,5.4371598641879375,NA,8.149603063355302,5.33376,3.248865919630153,-1.821856007167303
2020-03-02,2.4737175761159187,2.6748068496003023,2.3244815429963963,2.480866265535673,2.617869510325947,-0.9763643797930619,5.44896,2.9113214084997474,4.405649662510595
2020-03-03,2.7891046205917407,2.085735326768672,3.0928572070842972,2.1014848583012204,3.705188237226359,1.1928517803952083,3.8092799999999998,2.348427578858986,2.739093048602093
2020-03-04,1.803918322570044,1.7202039746532791,1.5628799716649373,1.426281999349777,2.0491033201444706,2.6685638893708714,2.55552,1.622515093274563,3.2321686221987846
2020-03-05,2.257088091021415,2.2881687002499,2.627380261963037,2.166796087901075,2.7994111805366733,2.499840184603583,3.52608,3.093518729848546,4.825928645517225
2020-03-06,3.2868745771508037,0.9795472716793072,3.3599500071954567,2.935163494958194,2.707674698249338,3.563047647732749,4.651199999999999,4.154098926752604,4.053314164054692
2020-03-07,1.8461292148862523,3.8433558965203773,1.7341677456492681,1.9612578065132957,2.941361316286549,6.645977106164463,7.99968,3.444488306762547,-1.4044888877842767
2020-03-08,5.6928954391746895,12.272643192283741,4.5589644250857715,7.612600085418405,5.6780054299950455,19.501234670860406,7.99968,10.556896372257484,6.376010714481626
2020-03-09,1.3372092113002665,0.7646416998319373,1.6180404412531115,1.0545842661858957,0.3737054594231433,3.123249461409191,1.6022399999999999,1.8190964136772139,2.5507925342757978
2020-03-10,0.8808537151269177,0.7588853005860257,1.119660759886274,1.1122118217151795,-0.37080851787722746,17.694898537469427,0.9523199999999999,0.5417972976951111,-0.22809598384886315
2020-03-11,-73.1650157268078,-71.08385548801492,-75.18372004868152,-68.60080256131839,-70.78386973290763,-14.86753586714111,-66.45407999999999,-69.95801779831704,-70.17397208640472
2020-03-12,-0.848200005976643,-0.5718023250938954,-0.8854706960206922,-0.9287641032802925,-0.5600753655437289,4.4227941727601845,-0.64128,-0.5456330307761385,-1.1492155101151234
2020-03-13,-17.775564256706758,-17.24425334100281,-16.83168504468623,-17.29114803656164,-16.442074567436336,-2.752925741754516,-20.2656,-18.882355024627316,-12.39968593050735
2020-03-14,-7.514335264215613,-3.2034361803498603,-6.934735527523803,-8.631647359027909,-7.646960034035844,0.3690831041784446,NA,-8.036819738022524,-5.616984929929239
2020-03-15,-2.633003962214819,1.752823570380112,-2.1948060530873548,-4.62172995344857,2.433430898569305,13.971191185564887,-1.33344,-4.060123466267434,-1.821856007167303
2020-03-16,-35.66740757526571,-31.91155861958582,-34.33690845487016,-36.656888072177495,-33.65376993890431,-20.497448898273145,-36.8592,-36.02520509700873,-29.21861022043544
2020-03-17,-44.78257101977527,-40.39265350856238,-43.12677767012256,-45.544017594051894,-42.235476445089,-23.460658963248658,-42.539519999999996,-43.351455281770946,-38.799612163295556
2020-03-18,-47.41159282233762,-42.22990426788254,-45.93609070897291,-48.19392468914014,-43.401978240911106,-27.065887537173232,-45.047999999999995,-46.51881187342927,-40.3962840502376
2020-03-19,-48.785437902440634,-44.81932452866848,-47.140911492083035,-49.52896305890188,-45.535092865887144,-25.00026276925017,-43.9104,-45.850435384060255,-41.362052152065765
2020-03-20,-48.217581935998055,-43.502068501229026,-47.042203283346296,-48.68375891113905,-44.297133178599104,-31.903047278994258,-42.857279999999996,-43.6189976641726,-40.77676756372166
2020-03-21,-34.78814672399979,-37.79651744865621,-34.798514489844884,-35.70315202816785,-32.35304318478809,-34.33837545883388,-25.000320000000002,-28.129348549713963,-29.489413537430472
2020-03-22,-30.990759279402006,-30.682567380583674,-30.731155653369505,-32.35210967413999,-24.336240280056998,-30.27039731227549,-21.33312,-20.30253519787769,-24.59360016494679
2020-03-23,-50.241315471384574,-43.758228267672095,-49.25539615962972,-49.55873729592534,-45.43273426459811,-31.038958599800015,-45.192,-45.122605031935315,-41.97257289181443
2020-03-24,-52.26265971097962,-46.080935363397465,-50.75634156895003,-52.773394435200565,-47.05212458876507,-32.40735747008178,-46.98432,-47.32527475371526,-44.96111559083847
2020-03-25,-52.650522061130445,-46.433994517146715,-51.33117172571101,-52.473731146448294,-46.754705256717706,-35.45244815648848,-47.284800000000004,-47.60048860227898,-44.32050559364591
2020-03-26,-53.12599192363566,-47.107493228918386,-51.56826497218649,-52.62452325008325,-47.588058774759496,-33.65355571595488,-47.75616,-47.12389876696133,-45.956972950110526
2020-03-27,-51.874000928898305,-46.63738729050226,-50.31021917456147,-51.55553209501503,-47.39299804400117,-34.1702720618047,-45.84672,-45.6960471275489,-43.160613250244246
2020-03-28,-33.513855635208586,-35.87483950039602,-32.941445347043015,-35.11439050251033,-30.587840136143377,-33.78444064869715,-22.999679999999998,-24.684860242951416,-28.787654404142266
2020-03-29,-33.018474974441006,-32.435390950963786,-33.60143552702784,-35.61478977635628,-27.58081481148274,-39.001849033982694,-22.66656,-23.551401117507837,-23.6821868507592
2020-03-30,-52.56132168491506,-47.38955679196806,-51.04956301255033,-51.91570431707306,-46.92852174947266,-33.381240618922384,-45.192,-46.76046305753399,-45.219300832131225
2020-03-31,-52.73653670962384,-47.40874478945443,-50.96246753425321,-53.268030953493586,-47.05212458876507,-33.600209250476986,-46.98432,-46.78347745602015,-45.646374163592924
2020-04-01,-53.7862339940156,-47.771397941946866,-52.30373790002882,-53.40441616824623,-47.87292469344122,-36.40586114997128,-47.9232,-47.78076805708726,-47.5526742158447
2020-04-02,-54.56195869431724,-48.633898428959306,-53.1330803989247,-53.986454479092,-48.70820950584696,-35.19253921421828,-48.0768,-48.5795594712112,-47.566262912754844
2020-04-03,-52.8440550202406,-48.597441233735196,-51.54310405623399,-52.6398905982244,-47.39299804400117,-35.62737493863692,-46.17984,-47.39527688244401,-46.02200457103765
2020-04-04,-34.163744090492095,-37.79651744865621,-33.18918359642148,-36.880675079482884,-31.764964050967183,-32.86142273438198,-25.999679999999998,-25.25926127183526,-30.893902425214748
2020-04-05,-28.357755317187188,-26.299069354821913,-28.53634960028215,-31.808489733647082,-20.27955646859285,-27.359913405039755,-18.66624,-13.805762291887637,-24.59360016494679
2020-04-06,-51.846125811331,-46.051193967293585,-50.608279255844934,-50.79965065832259,-47.48956276219836,-30.062594220006954,-44.23103999999999,-45.30480235328411,-45.45127930081156
2020-04-07,-52.789897648966985,-47.029781839098575,-51.60987725626178,-52.09434973921383,-48.53439301309201,-26.641597044302546,-46.032000000000004,-47.867072051410375,-46.33066211513951
2020-04-08,-52.46336055746424,-47.771397941946866,-51.21310896624158,-50.79965065832259,-48.803808576862174,-25.350736641285167,-43.77024,-46.69909132823755,-45.47457420980037
2020-04-09,-53.153070609272476,-47.871175528876,-51.893421424495735,-52.00502702814345,-50.013764495873026,-19.99996209230489,-45.51264,-46.76046305753399,-47.106188460225646
2020-04-10,-53.00493427020049,-48.988876382457185,-52.036645099917656,-51.10891853966309,-48.93996482952022,-21.86212592212622,-45.51456,-46.45072761124103,-45.5454295579747
2020-04-11,-38.99967877245471,-40.99995362900607,-40.000049999256056,-41.000084840567865,-40.00000321882394,-36.00017988924405,-28.000320000000002,-31.000394760862928,-33.00015044628723
