date,total
2020-02-29,9.285952
2020-03-01,1.803776
2020-03-02,5.977088
2020-03-03,5.571071999999999
2020-03-04,4.2082559999999996
2020-03-05,10.576384
2020-03-06,6.842368
2020-03-07,6.80992
2020-03-08,6.612736
2020-03-09,6.574464
2020-03-10,3.714048
2020-03-11,5.410496
2020-03-12,1.7630080000000001
2020-03-13,-0.683904
2020-03-14,NA
2020-03-15,-1.20224
2020-03-16,-1.195584
2020-03-17,-3.714048
2020-03-18,-9.618751999999999
2020-03-19,-4.113408
2020-03-20,-2.736448
2020-03-21,-4.952064
2020-03-22,-6.612736
2020-03-23,-10.161216
2020-03-24,-11.142976
2020-03-25,-25.248704
2020-03-26,-19.38976
2020-03-27,-17.105088
2020-03-28,-9.904959999999999
2020-03-29,-9.618751999999999
2020-03-30,-13.747136
2020-03-31,-14.857024
2020-04-01,-16.231488
2020-04-02,-21.152768
2020-04-03,-15.736448000000001
2020-04-04,-12.380991999999999
2020-04-05,-12.023232
2020-04-06,-16.138303999999998
2020-04-07,-14.857024
2020-04-08,-17.433728
2020-04-09,-10.576384
2020-04-10,-18.473728
2020-04-11,-13.0
