date,total,Abruzzo,Aosta,Apulia,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli-Venezia Giulia,Lazio,Liguria,Lombardy,Marche,Sardinia,Sicily,Trentino-South Tyrol,Tuscany,Umbria,Veneto
2020-02-29,3.3775033130173173,1.4639982050073326,NA,2.000462784572419,1.4804399471730623,2.3944477974246,1.9109027727975063,5.267397068299844,4.0092829777858165,-0.45149643327383304,4.713902294339155,7.52552149877927,4.918610457403724,0.14195714852144287,2.3423820599252227,3.077880487894615,1.244946266175674,0.9120140995099483,4.531626446449123
2020-03-01,4.251436289469765,2.0042718730864593,NA,1.743522610407154,0.6957878678923204,0.6964619795393668,2.1993962825084914,5.936242811145112,8.840732606155086,2.817069906761522,5.765647328855026,6.529329167246462,4.870689466976954,1.2443278329017509,0.7686688982917671,6.051810452710197,5.633284896012979,4.10741996656268,7.5441281182363245
2020-03-02,4.96639973912693,0.7975013082796312,NA,0.743774188373135,0.4169055023648279,0.642740394340738,2.111381313444123,6.052769760677645,6.814609328292064,1.8078988535753062,8.508712081038315,10.38127284917332,2.9404319725866377,2.3271182209342736,1.9815001487720518,2.824619213483882,2.833125381437165,2.0666565556718597,6.8718224270017645
2020-03-03,4.27380386107915,0.9466742148643105,NA,1.8304572558014167,1.3329631708263203,2.456803208815866,1.9314395989125257,7.056985748518982,6.2902583884306456,1.8605096667745877,3.7701743174222107,8.811083983757323,2.835964213456278,1.6878215451790863,1.7268725934226,2.293526541025554,2.1427813459877254,1.8201921775708536,6.848935424746971
2020-03-04,3.8967505110923546,0.8682628152492868,NA,1.0142375295997295,0.6948425039413797,1.7517074030838622,1.4326881075477722,6.757615699313451,5.621393595497551,0.8532517340683456,3.6602622237250566,8.213368584837637,6.578593565787054,0.7166388463289391,2.1557190024322033,0.5225876296609524,1.1722274422168146,1.6840134161298308,4.993180991920793
2020-03-05,6.961107821578266,4.6224476309637135,NA,4.715721542386552,4.038594798418469,5.478642376238739,4.951330981921072,7.512672437341324,6.270729489366905,6.176509469595636,7.990419708173285,10.53307358540689,6.553674650765133,4.817731916372555,4.986296751185322,6.5158077875447855,7.0692392731205915,5.798146420228336,6.340653249671764
2020-03-06,7.741576302377206,6.290124227653974,NA,6.56163384625806,6.690340680806999,7.369450312426194,7.355117581479041,8.162570708717888,8.528270221135246,7.646742558455554,5.259672690628473,10.717131978090094,8.034433254952342,5.812410970840044,5.916740299304373,6.460052506984215,7.398897941734088,6.574940763659522,7.118811326334745
2020-03-07,6.004095293433813,7.570525009172471,NA,7.895597682807798,8.903437689959066,8.360421696536614,6.703806810402716,7.6017255532442345,4.723064238565512,4.645056525376554,3.2111386684453054,6.830084375909224,9.836262494998913,6.441917498421339,6.80985123592482,3.5702279653871214,6.120985808697063,6.656456219451683,4.692789087326628
2020-03-08,5.988917298413157,6.987220694963148,NA,7.6212705795636815,7.116699822681233,6.848542798803774,5.988929672779902,6.647720364794965,2.7565041028468973,4.026162050105007,3.4916040109828717,8.373708112484346,8.198323042211896,3.6047325576272597,6.560009912818779,2.634673257675832,4.7024839493395785,5.7377290824059095,5.0055781181421395
2020-03-09,11.381099739961618,9.225770530314007,NA,8.85864036567535,8.405230887813344,9.693868186288295,9.988721044705082,11.937854398857256,8.53998756057349,11.012878042969577,10.632100029101439,15.843253089777487,10.72184239808563,9.691267677336295,9.305392727639187,8.697823767449197,10.36388679061665,8.837234413232569,10.161829001128337
2020-03-10,15.666886228688654,14.99857076782496,NA,13.986818503432461,12.88909210712486,13.59827625340293,15.099456915042731,15.96703420667726,13.292345147734611,17.310870663043556,13.793967758992848,19.580397464927707,15.291588045182467,13.004253819381557,13.947080757298936,13.2064414548134,15.068309908595133,13.669662433664357,13.974422126739364
2020-03-11,18.628991783245944,18.1484140645553,NA,16.387180656818487,14.604927678082143,17.565039731908826,18.73643102560257,18.07967727543781,16.94717860751355,21.10937137603167,17.32157745584203,22.00161920785316,17.961745631762117,16.380875924557117,16.1372606318837,15.944120230812999,18.488033803300432,17.100983619833226,15.948426071215307
2020-03-12,24.260826777752115,24.269284417430505,NA,21.515358794575597,19.32418452117788,22.41437211010648,23.862814001551666,22.89991401707623,22.834165230277964,27.554674273063636,24.264042201695897,27.44841937483397,23.510037903373608,21.004762907086597,21.40020160673816,22.100826211357493,25.21791856461301,23.18683164873978,21.957217788192565
2020-03-13,27.50652118664269,27.684961483587394,NA,24.06640766664501,22.033597604573792,24.995886141704883,26.930624645495257,26.593723579900168,27.96343056936927,30.634798245821568,27.26009427299246,30.722571504471798,27.391638127942016,23.088106438490946,24.219292398107093,26.814509930613966,28.052983114689077,25.618869247432972,26.791143389423755
2020-03-14,24.951026130270318,26.816698668338105,NA,24.407384664691396,22.08275653002271,23.8024994990782,24.94637606514411,25.79224553677397,26.285898139794003,24.39228611966683,23.435911426770787,26.121111687391686,28.280093290454342,23.051882890247544,22.512521980106822,25.390387764431225,25.65714026132452,25.369527853245188,26.050176691424813
2020-03-15,22.058419816070764,23.16769987649749,NA,23.248256059434564,19.47733348123027,20.261671446075713,22.794899043570666,21.304536919411312,22.10671374015365,21.95879686914007,20.390588416920323,21.907692502308638,24.429162499759066,20.72476466931327,22.24640746737318,22.544978446331537,23.03829301448613,22.942285281363294,22.701998986567308
2020-03-16,27.119082892694394,26.24773790283885,NA,24.404486843178255,22.365420351353965,24.58721836858674,27.572155975564428,25.584770724191653,26.792673070498054,29.873376294791964,25.415276631368673,29.843075988918546,27.10027850614725,23.514956898872665,24.705573594037627,27.35127263160388,26.716895922484966,26.37072945144538,26.06734194311591
2020-03-17,28.51306190906507,27.088269857248672,NA,25.70464276207467,23.677585515259587,25.160888153386384,28.230312355345763,28.243100971250893,28.327644536908018,31.574140401488737,27.063958036825987,31.668479842127233,28.47465251158703,24.492013686627146,25.857141071802253,28.768779764499772,28.44178642678911,27.5618141113732,28.411352424044345
2020-03-18,29.53078641729214,27.960357618820645,NA,26.232046277466527,24.18808204876754,26.500090527266487,28.799475821962012,29.150684854601835,29.685879466791135,32.25999409355937,28.344054921178188,32.70072484851552,29.705263545746497,24.80431941337432,26.071564276307058,29.720399553050544,29.790478215146095,28.84879930752709,28.875767844797867
2020-03-19,30.665141834625302,29.308651197566782,NA,27.174804209742085,25.629762073952037,27.44597415237092,30.17935494807116,30.259111935521048,30.270769993750147,33.36960397194421,29.7804922836341,33.70071219845416,31.158227975486177,26.059416409267353,27.118791891165326,31.47243836930987,31.143048340780876,30.041801978179432,29.940967074739714
2020-03-20,32.0567243254664,31.383684577622898,NA,28.18131421530677,26.78027000224681,28.60098823414144,31.40960862677089,32.102700909426,32.889595358197674,34.20946386265274,30.561247156103537,35.44831817434315,32.790416909421985,27.01689290067405,28.252171686404996,32.76425986975566,32.17468605667723,30.34676568337834,32.07899453537502
2020-03-21,26.44565921888323,28.347633433992407,NA,26.68024267149917,24.99825895472368,26.288082128536185,26.499351297079855,27.164042471108168,27.206685730649344,25.882606973566475,25.435174510400056,26.971195810299683,30.096298827628946,25.426972837233894,25.304809870912653,25.82886997087369,27.146421776001965,27.225203229219687,27.40527794992738
2020-03-22,24.19132753739438,24.623091952278784,NA,24.893252738394885,21.59400336738639,22.981326696756298,24.258881362341324,23.92876171782688,24.80365470085614,23.840350861194366,22.82570980314176,23.771046539575718,26.596149686857625,22.813003274804565,25.587197573273887,24.853625063441317,25.163621842723728,25.258283231222943,25.187145981400306
