date,total,Argeș County,Bacău County,Bihor County,Bistrița-Năsăud County,Buzău County,Caraș-Severin County,Cluj County,Constanța County,Covasna County,Călărași County,Dolj County,Dâmbovița County,Galați,Giurgiu County,Hunedoara County,Ialomița County,Iași County,Ilfov County,Maramureș County,Mehedinți County,Mureș County,Neamț County,Olt County,Prahova,Satu Mare County,Sibiu,Suceava County,Sălaj
2020-02-29,4.139703437367279,7.184589568107634,1.7922340253344682,2.0849876189395835,1.9447286439376437,16.169771740065578,-3.365607745974996,1.8491605435823215,5.404434486338272,-3.119240961512039,18.670241374550688,5.183645576704988,7.969817444094895,1.5961886858273218,9.819857023627028,4.599555915291192,10.851240131043369,2.352409780708787,1.9633851503900848,-5.305524183367259,3.0287528346823414,11.192503003630325,4.069109734426496,14.49645636359377,2.68512978982934,5.27055840751702,2.176969525408845,-6.286362295356226,8.0997590742611
2020-03-01,11.176559203050545,19.89578649629806,8.37214124300872,2.878677363025151,14.466556372013459,27.91198029161554,5.357419948112557,4.015101943959963,11.783486210425414,7.222852119326163,31.52798625019725,27.291672438036517,19.447592894051418,7.826288783739465,28.284741371526813,10.715354095402102,28.89547869888078,10.166659520125892,5.085552516990788,1.093665815416139,9.669452477625262,20.486003654364183,9.146793958635984,28.236642978115306,12.537313718892667,4.3901971463495295,13.003650204993615,7.166299315916481,9.350379535662002
2020-03-02,-2.5523103914189447,-1.2997055929574024,-1.1500087728670711,-2.780301859245592,-2.709003165248444,-0.6996951147686712,NA,0.0944617615142672,2.5313241420510884,-2.763110909891595,2.7863048235002226,-0.12520883035519295,-3.822377849188994,-3.155145697762739,9.978411275735,-5.196078805055812,4.5554370464782,-1.0709302459776782,1.0144156610348771,-7.29940529343416,-4.194176824857692,-3.0764030032269223,-2.4871079460420504,-1.6688095228252078,-7.396085552427854,-4.552725379180451,1.036515932597203,-5.406425274795972,-2.121159800227163
2020-03-03,-0.8305009988378886,-0.4983475257453969,0.4555543583014217,-4.102162997409763,-4.040969677294493,2.7507903963333495,1.2054194883253253,3.819499306480925,2.041143370216687,-3.032356686183727,4.243712642010246,-2.3038424785355502,-4.288686662985272,-1.59332471091256,5.28004762441496,-1.7818963491682724,4.972198758481287,2.3208273873957723,1.0769745016110317,-5.054613111879493,-4.699290282965123,2.5745443723199726,1.6961070518498274,-2.2794201748184775,-1.8964567644797516,-0.609480873115955,2.597487948845245,-6.794535531029124,-1.813063738746204
2020-03-04,1.3177602553815053,4.649973089173111,-0.4458822912461899,-4.474652769002267,-2.2889878072382426,1.2909326877419243,-9.509420407899789,3.428294031522849,4.148346258512619,-0.92135522738265,8.263721275300796,1.171184136245497,5.383835163436283,NA,12.112207656513407,-4.18716870854073,6.6459986897899865,4.43493365492454,3.9238829696766544,-3.3528231346514032,-1.5134124603600498,2.5918167534984144,2.4571311395384328,4.738261489085215,1.309983020234371,-3.196388579008119,1.705912606638819,-3.0134961064383377,2.380306020164418
2020-03-05,-0.07040856252190192,-3.17112918868199,-6.20946704945887,3.2922365196906758,-3.5567053946571603,-0.11325654806955172,0.565399140952593,1.1001455659186876,2.043058138856665,-3.004668290749429,5.218490960856925,1.187557598676561,NA,-5.489285253293721,5.701267053207833,-0.48431520792786736,5.356159780187836,-1.9332252876451383,-1.4311537836421844,-1.9881350549946624,3.3555342512823776,0.3588816978187364,-2.2308546001240317,1.867523257913065,-8.987805959603632,1.6349566278824823,2.5498101230588053,-9.333480449523394,0.48373961054954306
2020-03-06,8.685856303838264,3.9924973859908475,1.1238941918179448,6.211028165810404,-1.0049682538691571,7.67457083359437,-6.145726026191977,4.217383695889505,3.6715688671580646,13.15103305903484,17.43653756476036,3.622387776660621,6.26904795311179,2.3064544646882834,25.775572574613264,1.3838947426532922,33.65736714899013,8.020013817062505,4.660152401072936,-0.39743547582985783,4.043799535802808,11.77496608003667,6.826975932759282,11.4733066268688,-1.903164797502166,NA,5.379965861741877,-5.308441021414809,9.109469531201812
2020-03-07,11.029341299595659,12.307182872901619,12.548539797457847,5.748758808244322,2.651466814836087,18.10569087105105,2.8049920156903605,5.453974028439912,13.6934679288036,11.088724985307874,26.13814753798056,6.827733833753561,20.69463036497134,9.82629793254822,24.550120132116085,12.400387402984801,31.84657609938413,15.934752989748292,10.290448052926855,NA,8.619703325184435,17.876914519687325,12.646344369493752,14.49645636359377,7.719029427935522,7.9851668677763366,12.070118376095122,-0.6657165450308473,19.743102755960518
2020-03-08,13.828881757142645,11.241881661078763,12.416999685506692,18.968325291864467,20.207725203993082,24.183152416613776,9.376441591330567,11.529105700776672,20.30420665832809,17.779768957844258,34.0705964939858,18.142759518467457,20.733328191842403,17.033968134699105,22.29502019701411,9.933736482607625,51.04848608945233,12.89710097836925,8.005606706345453,15.310363739980572,15.123521076808165,21.970468858978045,13.37739165067874,28.236642978115306,11.758223597860814,19.444374712313618,11.907060211905497,9.583244232651852,27.692173102332177
2020-03-09,-4.0148882583511805,-6.1354870330298485,-0.19150692769359132,-2.5950120754277823,4.740995273978161,-3.1500677183412606,-3.496673198277035,0.7251609974832633,2.8865137247670316,-3.37702947072791,0.6968141888630552,-8.813738512156698,-10.192040152165541,-4.398110810769421,4.276189076430134,-5.5883261714765995,7.503640268425971,1.163763341473509,-3.9662304925282057,-4.054799529309923,-2.960311889022747,-0.6006950343169224,1.3566922427282258,-12.60674662069517,-9.501449631034227,NA,-2.4868753930207044,0.8069291454919362,2.651929650691245
2020-03-10,-2.4194942393889933,2.351666718049024,0.18280206734388263,3.4288161026079274,-0.969487504448204,2.511799883881499,-2.009032480542209,4.350965984899579,-0.8501572761502899,NA,-2.9033924535960636,-4.798387637150548,-1.1348137729938472,-8.52891729616106,0.8338425427124205,-4.851783439419962,8.374788013654648,-1.7399027588806244,-1.9739720311029725,1.3302117492233074,-3.7102704203349246,4.391982702984911,2.034554867213248,-2.2794201748184775,-1.1624062937412525,4.87874927479962,3.29930554442164,-4.555307152289002,4.1444199173669185
2020-03-11,-6.136746301624861,2.2525689309027115,-9.620805099839155,-6.587338345316678,-9.15499228977943,-2.5818653754838485,-8.717287601286005,-7.535949418582649,2.663443178209579,-4.911348486690519,8.735879523492155,-1.952294608692124,2.208678468665774,-9.314601081110753,7.209442740427663,-8.37529645709716,8.773219928139081,-7.184515957600026,1.6236425238765064,-11.597454487468863,2.2710826475211956,-4.664502494911438,-6.030173076017972,0.5922826861356518,-7.916437256880862,-8.3721388507071,-4.775411030769819,-11.20382693318149,-5.025517065153586
2020-03-12,-9.342736188275554,-3.860049382016449,-5.859338222059475,-2.316122297722625,-12.215926131716788,-0.3407294454634819,-6.593453264712812,-14.003240525084701,-5.044457982022385,-5.108031571499665,11.799196545024003,-6.938495491375462,-0.7807286571236443,-3.7794922291808417,9.408189055804515,-4.840274959231577,10.96700727326645,-11.516089052591063,-3.295407232811593,-14.177433214904134,-6.950129833882776,-4.814196465124601,-7.119008047730006,-0.373311725626217,-8.478953740331907,-4.904869883647447,-9.0893007079269,-12.951212785145575,-4.357495698204217
2020-03-13,-14.953818562890307,-12.161394782195986,-14.69090265019171,-8.775476977928033,-20.809939004975742,-4.3104674354267525,-18.10425269608608,-25.637303738655003,-14.16162886127825,-9.5897325428304,10.083815167522328,-12.073983825636144,-7.0817023174040585,-11.28692513907681,3.6085419546019755,-16.087896263346483,15.62663474774542,-24.223695671082226,-9.72549360033912,-22.176899551306068,-12.355036627028507,-11.707795708787174,-17.51322395441974,0.52186471205112,-18.033109345113676,-18.66172387683614,-19.86544289217804,-22.030126301864968,-10.442632862656804
2020-03-14,-29.381973198770503,-26.410513137830144,-22.22931171303944,-20.71902721834924,-19.27084163144521,-18.447380117769356,-28.606709158653874,-34.00814246355063,-29.578388566062166,-20.09891076853074,-4.978604108953251,-29.33353951767505,-17.353073014655273,-26.876495258430975,-9.561967577427309,-25.09999529086761,-0.9435022091181023,-30.848341929042444,-28.29103259593948,-27.094565017297203,-30.753119568704882,-17.799188804384336,-23.312285522232404,-16.482629084690362,-32.98627324250733,-17.088682766222586,-28.16329169205004,-26.254976756476317,-13.668523400468338
2020-03-15,-38.06942969721154,-33.948615004315485,-35.653173578995776,-29.67024296031066,-17.911065883366525,-28.634710636500053,-28.664110086669364,-41.70439062894536,-41.709405284643616,-35.003860462489854,-11.187104299888833,-35.43217270082183,-23.305766233096143,-40.14529103852305,-19.965418866343327,-37.50421885391521,-1.605304372160043,-42.92717180793814,-40.87402154505711,-27.825271687316913,-39.91649463124159,-24.444257674423774,-34.52941311713434,-20.605456772872408,-36.53386442093282,-27.388909521882223,-33.684383918119785,-30.218535868737902,-16.184161335488877
2020-03-16,-30.628524794328722,-21.65572508148305,-21.37720260547351,-24.0380065934363,-22.517809673049186,-20.882395901264722,-21.756865082138532,-38.394412339117146,-30.14898962077565,-17.497156369963154,-10.914851761617202,-28.379062972428926,-22.295752951761465,-24.28746193548618,-10.547678349568452,-30.3919780974933,-5.360018684928606,-37.326560727096876,-26.747272899260217,-26.85418838010854,-26.151188940832988,-21.91193467831777,-29.505880543383004,-16.68520133890614,-26.098081618919434,-20.033539556325707,-28.734472044971593,-25.097417684669434,-16.97215780426105
2020-03-17,-35.37870247265295,-25.437639669787984,-27.535407699539654,-29.5718674565311,-34.10467170692421,-25.71211581555272,-26.521142107424343,-43.951435561936265,-35.04313826455975,-29.411759357018166,-14.963418353467713,-30.39299885144976,-26.990766796892874,-29.14858202414212,-13.339570391204655,-35.24759769697606,-12.8231404535765,-43.24108165662507,-27.63175866063693,-32.2775066924567,-31.65731121699643,-27.488035068758084,-32.89809464708266,-21.46397727883451,-28.87041583804016,-26.52789685986127,-31.308121080923616,-30.962063438512615,-25.38289234244686
2020-03-18,-39.62801924031001,-30.009477965249577,-36.52365961396664,-33.929997784163405,-42.342918146800095,-31.68399922308451,-36.65240590215862,-49.17068642540133,-36.63335362006159,-36.22119508934258,-16.290411494553915,-35.06906709279178,-28.023998774350186,-34.609227528288216,-16.149610208684543,-40.37846178096436,-14.356090361847118,-46.65293717665225,-29.94547331825348,-36.78624457247349,-34.059492013950084,-36.502298890440464,-36.96333640647643,-27.045325197370143,-33.988645034142415,-32.729122886326785,-37.930571082660116,-37.553906053233646,-30.417047614931683
2020-03-19,-44.49421102733509,-36.25645000881902,-39.268592244241454,-39.320593350491855,-45.77016675302945,-36.20178372955383,-41.821359469953656,-53.96247396403415,-42.10863454607905,-43.868920862746755,-22.917761744368928,-40.19396083371471,-33.591648615424006,-37.88752414738572,-20.526089625303452,-45.11036521842197,-21.424639120751344,-50.791187742878776,-33.43240684759822,-45.38425831223365,-40.021565942183784,-42.25304224612947,-43.45766648642138,-34.55207416073765,-39.73647104391985,-41.02289991049041,-44.92395456901512,-46.52330775735056,-39.45933108911273
