date,total,Budapest,Bács-Kiskun,Békés County,Csongrád,Fejér,Gyor-Moson-Sopron,Jász-Nagykun-Szolnok,Komárom-Esztergom,Nógrád County,Pest County,Tolna County,Vas County
2020-02-29,10.282760583481812,6.596366780748704,10.615508898481426,NA,11.999760691224504,57.5996725249153,7.1498990781259115,NA,NA,NA,20.540112906480015,NA,NA
2020-03-01,8.435845523450297,2.8816366488538647,20.61118409778946,NA,7.505164031471203,35.83156498728915,16.013520795487505,NA,NA,NA,10.926315035347955,NA,NA
2020-03-02,14.724170297507321,19.54254319582011,6.258068201290914,NA,3.4526588464477337,18.127942418964277,19.725472673675988,NA,NA,NA,19.134828608894072,NA,NA
2020-03-03,4.23916976071145,5.678519278623792,7.509486001517763,NA,-3.6113583501969044,8.914710462021922,5.100114951976047,NA,NA,NA,NA,NA,NA
2020-03-04,2.8053907920802525,4.111533039424181,6.071040971366558,NA,-8.556548243809459,11.345813606273618,18.44614769508222,NA,NA,NA,3.4884116093015742,NA,NA
2020-03-05,18.070179174905707,16.720619605866293,18.976899036303852,NA,11.4414785083926,34.972941289524684,17.81221352658501,NA,NA,NA,26.880425002058942,NA,NA
2020-03-06,-9.62961209612512,-17.630762197165392,2.159136345461816,NA,-11.57656201456005,-6.820067999336068,-9.15958495867806,NA,NA,NA,-10.862939468986234,NA,NA
2020-03-07,11.329372015029284,3.5808573062963465,8.76971660315466,NA,13.599980687361976,46.39962526733193,10.399766411807393,NA,NA,NA,10.270515696474513,NA,NA
2020-03-08,30.443801843817315,15.302916013916796,23.25404532064726,NA,10.00657049532718,74.28592585135414,72.48044307826987,NA,NA,NA,38.3881419722905,NA,NA
2020-03-09,24.66933967487345,21.76733619677346,18.773225403716072,NA,11.221377410930952,39.11929503000817,21.369500743182304,NA,NA,NA,38.27057570425716,NA,NA
2020-03-10,31.9122055515373,29.48958307194401,21.27606100416977,NA,28.88803288186543,45.561967962187296,39.09960833830533,NA,NA,NA,35.623497700569125,NA,NA
2020-03-11,14.395235276163831,8.862573677390797,17.60699801711969,NA,16.257252735257318,21.745144345709203,20.852042430945126,NA,NA,NA,18.437697378915168,NA,NA
2020-03-12,34.43666380146534,30.45269692517057,36.17459138793463,NA,31.274193277522606,62.583683570543414,46.75646380720235,NA,NA,NA,47.83753076546969,NA,NA
2020-03-13,-2.8038169403034896,-13.131094274890907,11.333262613322022,NA,2.8943766636158292,11.934869398925978,-8.505601667381994,NA,NA,NA,9.19129409538727,NA,NA
2020-03-14,9.976646412901387,-15.893304805944677,21.231017796962853,NA,24.799631380517745,54.39980165126985,8.450227899651816,NA,NA,NA,43.7833314912577,NA,NA
2020-03-15,37.41989984431982,3.0193619298652625,26.953463512554173,NA,25.016898558269585,92.63850819124517,48.88262554401453,NA,NA,NA,107.19196336586104,NA,NA
2020-03-16,0.3887413888604894,-13.254372848103907,6.258068201290914,NA,-5.178515949719967,9.54170544131969,NA,NA,NA,NA,20.169044372999807,NA,NA
2020-03-17,8.243048680796814,-4.184729692269399,16.270389803262375,NA,-10.833130410687446,25.752720535042386,-0.8497009186182484,NA,NA,NA,35.11465619673736,NA,NA
2020-03-18,4.761688550596805,-13.614577429210637,24.286122285779573,NA,-5.1341178742663285,20.79965987851973,2.4058947358629053,NA,NA,NA,44.350037642637126,NA,NA
2020-03-19,-0.5681604914114845,-22.29415947448839,27.27953716472596,NA,-12.967071952171832,25.769693329067962,-5.195586965303941,NA,NA,NA,48.29310005409886,NA,NA
2020-03-20,-2.6511533179574673,-27.58935943952801,25.90474014475843,NA,-5.065159161327702,16.197037498642807,-9.15958495867806,NA,NA,NA,53.477956171662676,NA,NA
2020-03-21,-45.18921914031094,-66.4009214968519,-3.692563790810208,NA,-23.20035602428354,-20.79965987851973,-57.850311755903526,NA,NA,NA,-17.02690216251516,NA,NA
2020-03-22,-47.92772123187876,-64.36682503883739,-21.139952182392356,NA,-45.030039548923945,-39.327960556557905,-43.82547299803604,NA,NA,NA,-23.623471982947994,NA,NA
2020-03-23,-49.29933305532782,-67.14059293612989,-28.78554700568753,NA,-50.926481825128256,-47.70653040730132,-46.026102905243974,NA,NA,NA,-34.13279416136522,NA,NA
2020-03-24,-37.28927014684849,-50.70987060008479,-26.281732205077162,NA,-51.456424810862096,-33.67602014604092,-38.24990741968708,NA,NA,NA,-8.651224051609145,NA,NA
2020-03-25,-44.07099745292074,-59.481911575272285,-30.96426735428279,NA,-53.05003232767668,-42.54580262387749,-44.91289922984073,NA,NA,NA,-21.42737083554408,NA,NA
2020-03-26,-31.363718207335356,-48.384913758395875,-10.081844813095174,NA,-36.61424265070155,-22.088593824814982,-33.397064982230276,NA,NA,NA,-0.4555692886291682,NA,NA
2020-03-27,-8.80648761687801,-33.19564517915981,11.872801899648309,NA,-15.194532844079836,6.820067999336068,-17.011203334763987,NA,NA,NA,45.122484763074894,NA,NA
2020-03-28,-20.617458275596807,-49.94226885906322,7.384148381463744,NA,-12.799870689293241,11.200047257583371,-17.549665489933304,NA,NA,NA,35.94588645119179,NA,NA
2020-03-29,-6.771497269523302,-38.08441109813783,10.569486491117843,NA,-11.674804564500011,25.344375078779986,-5.899215703530513,NA,NA,NA,54.33398556078039,NA,NA
2020-03-30,-41.10192607605713,-56.982631126149364,-15.017992802878855,NA,-46.610422107092774,-42.93617688646576,-48.492145009503446,NA,NA,NA,-17.583504962735475,NA,NA
2020-03-31,-23.78640882810934,-40.64822017542692,-12.515157202425158,NA,-34.30459808720915,-16.83801007302046,-34.85014902508081,NA,NA,NA,13.74055757639588,NA,NA
2020-04-01,-14.801289034568716,-31.887736566478146,-3.6426245828199346,NA,-31.65866171815304,-10.400329139084148,-22.45597225485373,NA,NA,NA,24.417044292173,NA,NA
2020-04-02,-17.134524293620036,-38.1267881076798,4.744224759075963,NA,-25.93508854424693,-2.7605750282775916,-23.74961803544668,NA,NA,NA,24.147009270283935,NA,NA
2020-04-03,-12.523925513592488,-35.40888081387445,7.555508408881348,NA,-18.811559033696355,11.934869398925978,-24.862821710849914,NA,NA,NA,30.081350346560257,NA,NA
2020-04-04,-4.388685679503946,-34.362939169270405,8.76971660315466,NA,-4.799715348509149,34.399859891249335,-11.049930822570344,NA,NA,NA,54.864870739868415,NA,NA
2020-04-05,19.731379725279176,-25.66409484692812,28.010020481603288,NA,6.671046996884787,65.54593532783079,35.39720366144964,NA,NA,NA,99.2195008148506,NA,NA
2020-04-06,-3.88505311093975,-27.57202339016993,10.638030502084884,NA,-16.399893360650918,-0.9544700640265379,-14.79434318529031,NA,NA,NA,33.61568627931235,NA,NA
2020-04-07,7.81102636807534,-17.235885517342503,22.527478804396615,NA,-8.124847808015584,13.866772718896009,-6.800471509345823,NA,NA,NA,45.8021647501426,NA,NA
2020-04-08,5.240926416621173,-22.477151106601436,33.99978783996607,NA,-7.700704491447858,8.509360204705212,-0.8019649119543018,NA,NA,NA,50.32938455589496,NA,NA
2020-04-09,2.3717946275820143,-29.64464440231349,36.76700748272121,NA,-5.339104733275675,15.645920892635854,-8.163811859668137,NA,NA,NA,52.39414213823038,NA,NA
2020-04-10,-9.081124751923173,-41.826108417923,36.698463471754174,NA,-26.770150218736614,0.8526332998730789,-28.788630898892876,NA,NA,NA,62.25225741011922,NA,NA
2020-04-11,-20.999904257350245,-49.00034351060765,12.000097920015673,NA,-11.999760691224504,-3.999588992144677,-25.999893389585118,NA,NA,NA,9.99956218811644,NA,NA
