date,total,Drenthe,Flevoland,Friesland,Gelderland,Groningen,Limburg,North Brabant,North Holland,Overijssel,South Holland,Utrecht,Zeeland
2020-02-29,-6.360863855975172,13.742563482830251,-1.9893542900029,13.82626408168209,-2.4009147584730965,18.685742595303257,-1.571582375691126,-13.197006225290512,-11.19035383477683,8.53693112744817,-14.660157089578508,-22.000007833086894,4.5331842889149465
2020-03-01,2.425271987932385,-2.3125727117772787,8.777073556765098,12.316422186904862,4.307888836432628,20.826877250163122,0.3963402690628987,-2.9498624985736766,2.8190753132156683,0.42824195149525823,1.9273113964630528,10.448711261379785,-11.948816121537885
2020-03-02,-12.291830001714837,2.8587189500043593,-16.044050740217283,1.4251598764595752,-6.420273448841707,0.6209386471063795,-6.832614454397211,-13.177782618261684,-19.282780733215034,-3.432672002210306,-14.849014236468104,-16.062214648655793,-7.528374239808387
2020-03-03,20.46637551823075,15.93984951104618,32.94729424456087,37.40250781784657,16.948757586674386,22.016929680475194,16.829466966916215,12.894234414586467,15.68540380066645,21.274482745406008,18.880872198013677,23.413723354597792,23.88166040205783
2020-03-04,21.568698137495,19.1571295870422,43.15539143989325,34.98907029579348,19.445212128612393,15.995648270976858,10.01711530746087,12.955749957078718,22.700623059095413,25.586734845743653,27.871440888147603,19.795777182858785,19.488464602064816
2020-03-05,-11.126239417548003,3.6530246596262126,-0.6653681338351919,16.7785871748475,-7.928846629752578,14.511921611894225,-13.85164662225959,-17.676106663007467,-13.41830190582431,NA,-14.219490413502784,-7.2828908648048385,-12.714524970339061
2020-03-06,9.942804022767618,4.5401459195728835,4.8407942490618305,31.248627054876287,10.972744130944495,3.7621012313091304,0.5284536920838651,4.85203841407622,5.618096228877974,5.472835905962997,9.84381559479923,9.696734920150583,15.281293773927795
2020-03-07,39.349429658386576,47.91431809504914,67.62840284366621,72.20296816375073,36.374861758593795,57.45937827033392,27.28587966871674,28.49707505953482,29.380647386989583,44.634359443374315,41.29385729195738,30.690974396843416,41.333245514305524
2020-03-08,-5.521346629383193,-17.182600879605832,-6.826291332491773,9.237076066262972,-13.280985299456633,2.0825917530461258,-11.626791737642705,-20.82877821573528,-8.356953951880188,-13.280312203673176,19.5743169014647,-8.763344286599834,-6.827492275138844
2020-03-09,5.946377573087731,14.293594750021796,1.3953444777674242,24.228680195475476,6.821540539394314,25.45848453136156,6.344686352197079,-1.4321587236476956,6.580707311439421,13.731650350305257,0.5965948845332867,1.0997653990477103,16.3110077595549
2020-03-10,-5.943133062067086,-7.970413258419535,2.4107541080985215,1.4963697554994186,-4.925075837615923,-6.545288366716396,-2.8051813317519274,-14.56380468504019,-11.39185278162253,-6.8509088824600965,-5.199866777693533,-5.202736310879553,8.428434457172225
2020-03-11,18.489657178902583,32.32716767523726,31.99456422104034,39.71779118230419,17.28410222663621,43.415799872949606,-5.247253378145617,3.379510115667985,21.34360882465115,31.545553191043965,20.681310331694487,20.434017102477075,17.369846867038245
2020-03-12,-5.175806205684465,-3.6530246596262126,2.660508233697528,3.4421315854800136,-2.1295817734327627,NA,3.957729108045265,-3.870673275254544,-12.32199483957377,3.122798050791265,-5.189213297612581,-4.854947253061047,11.558915296688205
2020-03-13,-1.9799628503488134,1.135280731341444,-3.025978556485264,31.248627054876287,1.426408967131052,9.137491281452611,-0.5284536920838651,-5.089449960882247,-12.274246273970524,6.625720979876073,-8.350391387087658,-19.77321789262191,33.164118593659836
2020-03-14,20.931962849693356,20.8004533306879,27.349523205556103,59.52857199032125,29.794081473531048,35.9712541455861,12.14308775276145,11.95323885052533,11.428141691480999,40.48763007485057,20.087620941728733,-3.6668246339189046,33.86687959844913
2020-03-15,15.631242969714046,13.547162324251689,13.165610335147646,27.711228198788916,32.39562977728045,29.158203982049493,23.122280564062116,15.46539185469223,-4.983995277666861,32.55793641120803,14.09358564890972,14.325149300416331,27.88025777690177
2020-03-16,33.37060697509239,31.44590845004795,50.22372248483811,51.3076801438701,34.37712488634261,36.63538017927639,26.597755152490972,27.214860470711983,31.067126724096244,58.70475398901964,28.430264343302973,26.183816201600877,41.82367498556223
2020-03-17,51.860264153994976,33.719400930109515,72.32262324295564,46.37976405518038,60.552159362223,24.99302047595724,55.81832648225707,63.41099014529246,30.544757416396735,68.51197584899307,49.12222815507841,46.118709007587064,65.08807070827973
2020-03-18,34.60514341844794,28.735694380563295,58.78093526694463,26.478527454869457,51.85326207774328,11.425463050697754,50.56134696253936,58.44072654798896,11.991574765599307,64.14198326081338,27.12957127523771,28.09665601960266,50.84024900021855
2020-03-19,3.1577203508430687,8.872189605259598,23.28306317601552,30.97533508666932,10.176897734681825,18.274022843203355,14.950700619906403,14.321587236476956,-11.741372281838293,20.92322811103349,-2.7631253337231607,-0.607220895542582,14.256277388600083
2020-03-20,-5.814974876751595,-8.32311234965384,16.94277987171641,19.88583986970771,-0.21974150196928463,8.600048248408449,-20.62266218003353,-19.645565203110905,-15.693998542475034,17.571392791802065,-0.06779487324241895,-11.217607070286645,-10.729319083815273
2020-03-21,24.676939695273227,10.77148886664322,55.19662605902375,39.17409413287836,25.969623941430847,26.62742312823261,-9.142573077769933,25.53279485568952,8.952856050608704,45.1222665656397,46.889839829024474,13.987699917289726,2.133650055984631
2020-03-22,14.936917611295943,11.56481757047218,52.66244134059058,28.737035375227745,25.844466825091818,47.90248947916648,-2.5101550373983588,16.180510036164637,-5.1348807449731195,34.48550636366871,22.043987283867107,28.98680801353273,-7.396841431425363
