date,total
2020-02-29,6.805817109799432
2020-03-01,5.451313909408079
2020-03-02,4.048795158173808
2020-03-03,4.4879051150759794
2020-03-04,5.012203952505909
2020-03-05,5.352185030248506
2020-03-06,6.796523777378222
2020-03-07,5.555863899146692
2020-03-08,9.962452355537085
2020-03-09,3.6886785268519224
2020-03-10,3.3889685562679013
2020-03-11,3.5268196538491825
2020-03-12,3.6615729739567264
2020-03-13,6.5053326948469765
2020-03-14,7.639119250234593
2020-03-15,5.451313909408079
2020-03-16,4.947925069925873
2020-03-17,5.5868416738840585
2020-03-18,4.7334039798696095
2020-03-19,3.7560551869056944
2020-03-20,0.9711532380164415
2020-03-21,-7.222468180017013
2020-03-22,1.1275910004401426
2020-03-23,-11.336316665139291
2020-03-24,-12.455388777526656
2020-03-25,-13.736319762916763
2020-03-26,-16.71328391517769
2020-03-27,-13.885013081656123
2020-03-28,-13.333608691330998
2020-03-29,-0.9401754632790749
2020-03-30,-21.322776796097834
2020-03-31,-24.728008684102853
2020-04-01,-25.52413749485317
2020-04-02,-24.13091207604011
2020-04-03,-21.943881179582032
2020-04-04,-11.805629952410394
2020-04-05,0.37560551869056946
2020-04-06,-22.221906707849897
2020-04-07,-23.079216623706515
2020-04-08,-22.182410045059758
2020-04-09,-22.5347822326973
2020-04-10,-21.36149901451954
2020-04-11,-9.999625685221924
