date,total,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi
2020-03-10,-18.51689231107303,-22.445348771863276,-22.74824760847379,-19.649140160102355,-20.13852754467078,-15.564576555441871,-17.507740332358082,-24.325219620127374,-19.362348427760885,-23.786442540379806,-24.302917412211073,-21.13566764426344,-28.28672987816783,-19.568062400992357,-21.276959055422854,-26.7121544312916,-20.144445403831238,-17.74921888816836,-18.29419873937901,-18.16535400010754,-18.940910356299298,-18.783016857798916,-20.91474640622571,-24.268253686931136,-22.879869188610456,-16.21613860836569,-20.83886572355201,-18.940467953404667,-17.386061578429768,-23.26867301761456,-21.611857749560535,-18.0339313718001,-28.126589280135615,-19.165647290577784,-20.79866934454698,-17.734564907297866,-20.57387578241314,-11.599381972800037,-23.367487403896817,-22.856326242486723,-17.27726252069954,-19.18276846314948,-20.205981981951894,-18.11017151838969,-21.348674903486007,-23.24773922676532,-18.802426445632204,-25.297850886474624
2020-03-11,-15.85305868035726,-19.74676676303239,-21.965483254682038,-14.431685995105285,-17.530888187620754,-11.927447301915247,-11.869784341754096,-21.02953846852682,-15.835034915716568,-17.131238753060437,-18.293560351748066,-18.01878023757122,-29.499115370012024,-16.459861136299647,-15.9221765889879,-25.271362105673695,-15.577866238977764,-18.486853740494013,-14.605473709516263,-14.589738194287744,-12.854962951558003,-13.337036494975232,-18.279093777325023,-19.439071576237826,-18.460677587045257,-11.479306460804356,-18.226915042617623,-12.211693623964806,-11.698094581037239,-23.173746285630287,-14.23441874411771,-14.660262896316167,-22.548881284171202,-16.375681128568477,-14.54210481710238,-15.467268696521739,-15.752925074591353,-6.349408773733565,-16.304137661547813,-15.543101416523642,-14.202648306945031,-17.596347045904256,-13.698793362334277,-17.877841520735483,-12.553868722850602,-22.21317671063379,-11.884416654147872,-11.521936895958493
2020-03-12,-15.473656901577208,-19.48214390643451,-16.89001610564904,-14.184472551077953,-17.735014311491266,-8.764351481905125,-4.2203251944616325,-21.1271524850405,-15.603894878308378,-14.063333221515139,-15.749127646044128,-17.440647896007338,-25.78818683893088,-15.638736449542048,-15.919314089451317,-19.658939686365315,-16.447826075731566,-12.461239167600068,-12.01158449090595,-14.914358911527408,-9.616081511217114,-12.001714850612837,-17.134615255691187,-17.674247792716958,-18.814825495336166,-9.93739658776583,-16.073690604247926,-11.499087686811459,-10.844465482734309,-19.440607254330374,-11.565761483732004,-14.049578893484838,-24.680680506084734,-16.789362479546284,-13.668187121494354,-14.770753754907089,-12.248963892136635,-1.9680185352308546,-14.922283260040105,-15.549764513462563,-5.65751797282398,-17.856890709320442,-11.457068786676071,-13.646736293746644,-10.959232776334067,-21.70651129928206,-10.373653166433744,-11.232222616452372
2020-03-13,-16.83084043158958,-21.26787224808063,-27.415023295146234,-22.44928932571933,-18.435559835197093,-14.405828162401528,-10.584338038765557,-23.435095766571916,-19.447811971004246,-19.009192297006994,-18.113337776248855,-20.567203067608656,-29.4301967391706,-17.3576369023345,-16.897334764450573,-24.31083388859509,-20.241949063445645,-17.044154925425925,-18.061438370057626,-14.921061994184276,-15.393699546271597,-18.057774453661963,-19.82006946042866,-21.76840777086309,-21.26514615810569,-18.887429835778924,-20.114712975855547,-14.641689512498546,-11.451169101754132,-23.453683280971667,-15.825184954749048,-15.75372385886612,-29.238453695014712,-18.029453349643347,-19.376766180046243,-15.876869716278483,-16.371044975913268,-9.237952107701432,-18.474792541896527,-18.9193878225748,-15.434772187603679,-18.83055202927204,-14.553599591183985,-19.249648934270486,-14.437289349925317,-25.167277328057867,-16.124735025576907,-15.165576817880497
2020-03-14,-27.536708383761624,-34.48854438940417,-19.321970713436922,-16.080416901964607,-32.469470435947024,-21.524948454849376,-18.64663426250218,-31.970040121347427,-24.605731041066846,-31.431011946052852,-32.88480639713865,-27.192522359811445,-34.11472226650453,-30.638394525609982,-33.733602872120706,-31.63075465757942,-19.439200487202747,-24.872664033484636,-17.288444057126117,-30.903126214626806,-18.258790919976775,-17.505752676234888,-34.267315066157884,-35.164499219357225,-25.26797467830185,-20.45445854133562,-33.62646079144029,-23.12353230438061,-31.97974322512283,-29.300395059105107,-17.30408560348855,-21.773048541891765,-30.89318663621859,-32.42728009277646,-23.863575897519077,-30.616710186675633,-30.439761547991406,-13.470250032929076,-34.74695180565349,-33.992264969408765,-22.79998728007704,-30.251049275681524,-22.957924974829968,-27.960577808973415,-29.708845554796476,-22.93312413324025,-14.559226770666525,-36.60153635853851
2020-03-15,-21.36761941843944,-30.928510275461477,-16.15629472734055,-16.908630035456955,-23.954631888578604,-15.915074003254073,-15.92918928368065,-30.880822333120502,-18.337757085468276,-21.968568005579115,-17.530036752321294,-27.41488095272063,-34.97960254931732,-26.883449779515427,-16.01091407462198,-30.923403898121133,-18.371393418804175,-26.295245534398394,-19.07485594512768,-19.517461530321135,-13.512416038305581,-17.8255446024685,-29.38867607937733,-26.786402906430897,-25.727409802571138,-17.26823124729987,-24.876041334215696,-22.18431960778066,-21.267421455911123,-24.19469297452238,-15.01842569059692,-16.41922516588861,-28.483663230605927,-31.07090091664416,-22.788571360282596,-23.621613526160115,-21.728404556110842,-11.655171354541677,-19.98746766163954,-16.331250597299046,-16.43812730459612,-24.002826236348916,-16.126138444257172,-23.144309475859664,-16.628941437393774,-20.1353659856047,-13.243431488932034,-16.724239641623438
2020-03-16,-15.297993075884115,-17.648821525831938,-16.67268841037025,-19.696274240870213,-16.89550968937593,-13.745054285378526,-12.093923264927955,-20.574328549933313,-12.94772680136972,-16.791114039992717,-17.37985127273862,-17.24149193887998,-25.04075943403094,-15.988456998744528,-13.229518691575313,-24.64035111397115,-16.54438309787399,-16.015298001532745,-12.886112133664893,-12.857470119106164,-11.38731515184876,-12.688886787341026,-19.065384041978902,-19.654857890380118,-16.176902156823346,-10.371179503175792,-21.321634222016318,-12.869335368401318,-13.073546664856428,-23.63869354432877,-12.568759487813026,-11.645311165802445,-21.724417853816988,-16.481484423403813,-19.62169185918611,-13.614403706207037,-16.04804608502032,-10.578821041284916,-14.765298398157743,-14.764470945660984,-13.290420996226265,-16.04176985418768,-15.813915233719639,-18.72232732133749,-12.691940859683132,-24.937589008245084,-13.45568751613154,-18.062719612941724
2020-03-17,-14.766991009177149,-18.76061827585468,-20.109543202079976,-12.29526164030099,-18.420226417441565,-7.883319645874452,-8.668620746681293,-22.292721830738525,-13.978145203428921,-15.449026496976217,-14.186229719806327,-17.388441965498227,-26.139574787727994,-14.797490854474171,-15.641651634402749,-24.25285431814769,-14.296119101910683,-12.693067264045272,-13.167723444695703,-14.776466925443302,-10.294406124528109,-10.843420879701194,-15.72963618352647,-16.08860371647495,-18.91724124178786,-14.308073445927667,-17.56431047002418,-12.256050691771375,-12.895104423968244,-19.647896240500113,-11.526892941040776,-11.883814524388537,-23.234966462717136,-16.086866729153094,-16.520570614356757,-15.56870291131999,-14.472465185694318,-4.19959380489634,-15.181017569438813,-12.81789476850434,-8.77200060182322,-17.280799720211323,-12.498447421822602,-17.414145550313602,-9.94702788589278,-21.99024392963903,-8.069570771630064,-12.003828314203679
2020-03-18,-13.54295905480429,-16.19625145688099,-12.570387755240505,-10.794666415854929,-15.335334432750633,-7.688918055967685,-5.333356941162589,-18.046995350098868,-12.678710875478673,-12.777448622538317,-14.39455151406617,-15.508061690679254,-23.44495339032249,-13.959119674879188,-15.024305901012973,-18.71967064511742,-13.089156325130382,-12.02632199493014,-10.382261905656268,-13.54597246629,-10.444301633483546,-10.733016524215778,-14.869601277729663,-17.042302158443103,-14.68660947247485,-10.535418023486914,-15.80730240888017,-9.54544813515695,-8.320231188656598,-17.952776026495222,-10.564659506123727,-8.52553336236177,-18.181741071508572,-14.868699064292182,-14.245716154796932,-14.01531036469536,-12.566194945692203,-2.1825190891685287,-14.12766852705531,-11.878398100116266,-8.306869090634672,-15.487873325295496,-3.0441763027409503,-13.466463639965163,-6.947362096256491,-15.403593582066556,-8.078214682239999,-8.516634103214985
2020-03-19,-10.287964512966111,-14.23632893265425,-1.5587973187916813,-4.312287430251082,-13.616074966911698,-2.3634636644822824,0.3381241020528725,-13.140199688317047,-3.5603335173883432,-8.889755321034926,-5.173163067689774,-9.827283030095044,-19.664135543458492,-8.95092978260151,-10.046419206894804,-13.752754110123432,-6.982397993358045,-5.125125272652242,-5.699276532766381,-11.272669862375645,-4.501608797427507,-5.553529433253442,-10.568469026133378,-13.874867332997347,-9.493078255214126,-6.467133264486144,-7.71756414377705,-6.002668415127993,-7.013262343232336,-9.825885400494634,-3.6697592379939827,-3.207293148728314,-19.051685465743823,-10.424960681207999,-10.215402158366892,-10.291225621388177,-6.821428957667678,2.9529896887383793,-7.868623941264085,-3.5676124752973615,2.424379346072558,-13.471072375147983,0.6253983211071934,-4.776743312765938,-4.335659564339775,-8.46758536990489,1.6135299805211267,2.087874240974123
2020-03-20,-33.824510802063614,-40.200780944957664,-27.063067824031023,-28.9374398314172,-39.6493432999745,-0.543941394418937,-7.159993379164935,-35.58949053564187,-14.445281161384129,-19.009192297006994,-6.020015384820485,-25.809065201319953,-46.096857183497896,-34.49011125929207,-23.573637850274768,-27.805069334225102,-18.506762577297966,-12.095295643459291,-8.03645884200167,-36.71469887812985,4.370687403529721,-4.399042509082675,-29.043895938968813,-22.658526316700033,-34.75052421191813,-2.594968620915713,-12.166343175442174,-17.23947083143105,-29.50855932698485,-30.107272280971436,4.31630426519933,-11.769371380550856,-21.24251317269446,-44.084706181390686,-11.679238123965508,-36.504724845678815,-19.862509177470344,3.908142379590891,-13.209985414693598,-3.2706287260196727,3.8586930469009197,-44.471908415549414,7.179230042299014,-25.131164767002065,-5.595810897684549,-19.4028725623362,-0.9114523520919936,25.57501088053548
2020-03-21,-14.64025637694195,-27.412262677358722,-12.584812159794406,-12.240432199407767,-19.23385589709444,0.27101305390943514,9.650425858874478,-26.784899541189954,-4.515000142481835,-8.8451805723138,-5.160566866176388,-18.26434146626223,-28.083856725409277,-23.347918747852017,-11.222906516430497,-15.486343266500713,-10.033410565564251,-3.282954076519483,-5.515367105154423,-15.663189002623039,4.141100611332154,-1.9653878799774391,-18.79722171055005,-16.511506358923455,-11.01112847832056,-8.590640721214639,-10.651681053766305,-12.576193007244866,-15.384614822521765,-18.80033613349767,0.29862416945701487,-8.33992389378469,-18.836860487412096,-28.544013217468663,-12.000405259646975,-17.639892973486166,-11.537597287193838,12.73248355369053,-10.076102431190144,-4.515675982606905,0.9596897098196381,-20.80392903551686,6.926976533785458,6.305686782805651,1.0326240092686345,-9.086199710241,3.284686031775151,14.857513967338987
2020-03-22,-17.754078163885225,-25.828333060887964,-16.15629472734055,-9.143049748948593,-22.397331647782465,-5.873226359104473,-6.477040164536895,-26.871882328182345,-6.2602045425764485,-12.204760003099508,-7.9046009189385975,-20.61940899811777,-25.283430669388064,-25.188502788997116,-8.746844417286036,-22.30860605581152,-6.579130430292627,-14.737369569062073,-18.4704452741738,-16.424467675795707,-3.4286225909173886,-13.164767629950576,-25.085628382556557,-20.346530093746924,-19.385290774637195,-22.08041989241572,-12.34233248862737,-16.280972453176073,-20.813117156136343,-26.74415377638573,-15.738915750239242,-7.377255095620659,-20.296122051935747,-30.46467663272276,-20.224952384071482,-17.689161020673886,-13.142978679429607,-3.4762556140392515,-7.414143075691074,0.850020795208256,-2.2762966608778363,-20.78848941101812,-7.409589850073657,-13.757599155697822,-7.936230850895099,-19.399977331414192,-4.228793157282453,7.579891266145187
2020-03-23,-13.019978167352715,-13.86033602489827,-9.815326485445214,-13.16868501452985,-17.422595924722316,-5.761182093000572,-2.4904324797095425,-16.480338708824824,-9.907943956463686,-10.66790018849722,-12.645617380861443,-12.76144968000537,-22.863513110406817,-11.532154877263086,-14.034835227867383,-14.59249155543662,-7.326027395688437,-8.726124506278369,-8.142781479839831,-13.143787506878024,-8.54024918744835,-7.369490728651483,-15.186607462383051,-16.183973560671763,-14.514321300873867,-8.751014805753734,-12.614490825411036,-5.959275631404177,-9.304074895175233,-16.970574942494675,-11.782856514861074,-8.401473147613359,-18.77009056171439,-13.22636503725356,-13.517610244824704,-13.26856133575205,-11.618347009917073,-0.7983652904406693,-11.351362173395012,-11.765125452154585,-6.644735874122124,-15.289088159874256,-7.479078552418901,-5.349374095365932,-5.298275166200367,-16.364810248173836,-4.115461884841088,-10.953131193861475
2020-03-24,-13.357669814004728,-17.327085822486314,-15.459115173901955,-14.478820075873141,-17.140844373464432,-7.277131436953349,-6.118801030917138,-18.58532215404066,-12.509726142247477,-14.74261363137403,-15.639637586735462,-14.792647087406227,-22.880014754411103,-14.981453444739582,-15.400247506817566,-19.33425409185987,-11.939938434141137,-7.120571243294227,-9.014435537792336,-13.139957173931242,-7.2054201931426585,-6.712775165850304,-16.331085984016887,-15.679187718660335,-16.342490232862072,-9.539359703247115,-16.174668079026315,-6.94188111172794,-11.602603868345724,-21.45828462905734,-12.746037963014492,-11.727056268543647,-19.740673684537484,-15.80186506108313,-11.653506632382719,-14.019174525259103,-15.501062844192687,-0.40014453111243187,-11.738010073957126,-10.320185287399678,-1.06315773985954,-15.593055767193139,-11.24860267964034,-11.145091713196168,-7.156414979488842,-18.220653269182165,-6.580897277696882,-9.02749694941078
2020-03-25,-11.17991964616573,-14.350554626149737,-6.4842506604641015,-9.151707029089627,-14.57728859246156,-5.125306941778435,-1.032571620433418,-15.688795347194075,-10.43237933545706,-9.843267337156396,-12.730883975721285,-12.702476314059892,-20.087354177921316,-10.81929983998461,-12.18088969467367,-15.571379969823568,-10.037197115452189,-8.3486853740494,-4.311335071257392,-11.604951245508872,-5.825053322698607,-5.779096952650368,-12.062516301236965,-12.471292959312896,-13.077629381023455,-7.862194578187666,-12.547172508892109,-2.8378880555376202,-6.2319746939381275,-14.437581022710225,-8.785238661454466,-9.461274361975757,-16.75538062979248,-12.083498816464644,-7.567917579960024,-11.518096600376536,-8.556586689994363,3.3733338235848525,-10.32902248644506,-9.372121780090133,-1.0717009716976968,-14.273932849082302,-1.3050549440456043,-5.108367873732938,-3.6569669480784692,-11.350270291252725,-3.0292104515259726,-0.8015428399669391
2020-03-26,-12.894847770968596,-14.890271027915915,-10.653865203512053,-12.709849167054996,-16.022463215920375,-7.189028253350282,NA,-19.401027400947076,-11.152992393259066,-8.325787848085032,-9.943247686951201,-14.619594095533426,-20.17083308288417,-11.525447907826328,-13.892664417550419,-13.668683732974701,-13.34474844256621,-7.838088781465542,-10.170574491582089,-13.135169257747767,-6.343046663772458,-10.341842471590729,-13.033647030054295,-11.886550581257673,-15.489663783437207,-14.669398190612132,-10.961345309753371,-11.921444115056607,-7.663370831657394,-13.470878180666293,-14.901820062523228,-10.129660790271464,-15.240961300562029,-13.487537134414666,-17.98440657995537,-13.248274492792403,-7.142505236114832,0.19718660787992434,-8.747545359333854,-9.51299868679878,3.502725053644377,-17.29623934471006,-7.707534560129291,-4.890498249376711,-4.576799634300812,-12.932031451644123,-8.913792707867012,-0.6962799850797146
2020-03-27,-19.45135969432623,-21.102244992512173,-19.096950002396053,-20.183967688815184,-22.730833483965274,-16.21768928606461,-13.698336497048526,-24.95826101434977,-18.04543292051086,-23.095533935202358,-17.37985127273862,-23.501369717518983,-24.71849203347668,-19.221216267262776,-19.640563487009466,-23.06813842867247,-16.55479611006582,-18.326873194600008,-18.618913822506368,-19.19475597955486,-18.814732491165927,-18.57838809547681,-21.538223826797786,-22.132547175978203,-19.503978181740095,-19.32024664224588,-19.627136026211314,-16.68886462017995,-13.01181529503565,-22.592562212257185,-19.832436904891274,-20.063133333964043,-21.56571832027463,-18.699540883600484,-25.08343920218459,-19.040651177842953,-17.78704904223859,-14.034877051590128,-19.251964512449952,-16.14563575400049,-14.711445225306383,-25.003506899173306,-15.523585723921018,-16.683414686322365,-18.913938068072955,-20.808989713459,-21.523337418737174,-13.012034006884985
2020-03-28,-32.640584743967715,-31.585308013060533,-15.636054536429821,-18.7199254249646,-38.453336715043065,-23.785944286228094,-21.427297911962487,-35.10721930553963,-19.93825616802583,-29.45518775817513,-31.063201870587463,-30.372250238412782,-29.826236195273427,-30.739957205652342,-35.98448167438729,-30.889582482026817,-17.16632391696784,-26.365177150268224,-20.08731565859559,-40.14859236491876,-21.082139240555126,-25.78322405258539,-34.166754191872066,-31.335255475091138,-25.236388513508334,-30.40924509007557,-33.01097904041009,-24.097459227959607,-32.2064130986835,-30.350400951665847,-29.337217612751694,-25.019771681354065,-26.87441125328309,-35.52417112809188,-29.31865211307016,-37.54611611760752,-28.952620821171802,-12.178437279842548,-31.02873628069902,-30.483668495570434,-22.79998728007704,-46.20597124206381,-17.614910094503216,-22.606383589174822,-30.053053557886024,-17.16389398264856,-18.814912094290996,-35.440747811983975
2020-03-29,-40.71390166452003,-35.180561715831004,-20.19512800243313,-19.664530880353087,-53.30375181127503,-11.936066091615547,-19.430162634964642,-34.223860779861354,-35.51301574750124,-32.54538066408099,-49.09417986771033,-23.798170100228198,-27.0423117832565,-30.570366692751413,-51.14141672059528,-30.10685828098691,-19.22620705600622,-22.249749454695507,-14.673481883268602,-54.65310565114063,-7.260445126809843,-14.361132068270983,-32.32984222158445,-32.734013189977766,-34.99268480866841,-14.72060196459148,-43.74921221541502,-12.186622237813266,-27.629610758064953,-35.80287620002787,-17.17894785628751,-17.9166031066892,-26.777643245025555,-39.151985003256705,-18.373238008317504,-53.80263960927374,-25.2679340688127,3.681137309055954,-38.746189614224534,-46.04199984795447,-12.897432331671043,-59.65388418046369,-12.639328626577342,-25.972758492944482,-21.542170362849905,-27.19007866556877,-6.06322307561302,-51.73910746273341
