date,total,Oslo,Rogaland,Troms Og Finnmark,Trondelag,Vestfold Og Telemark,Vestland,Viken
2020-02-29,0.16647293323838983,0.5561540233314913,0.05976315679860236,-0.6179100687933262,-1.7676737186176672,1.6864417719916829,-0.6036730026889017,0.5878635749807977
2020-03-01,0.3080527175813195,2.0431138204411683,-1.8636144395030838,-2.9834245376088693,-0.3508439055101811,2.4174541515411376,-1.694296735643473,1.5981385552544012
2020-03-02,0.7607968631175012,1.1705440700484793,0.42830262372331696,1.2229263480291674,0.7306660687026189,1.2925283653950854,0.3848187418953421,1.3254659850982136
2020-03-03,0.5328689685434441,1.1375436567966979,0.4193381502035266,-0.25093298138798004,0.3653330343513094,0.875889185340992,-0.06474438548476134,0.7856667275686761
2020-03-04,0.843255418833713,1.6898152785691563,-0.35559078295168406,0.22613723223897014,0.3477390921870821,1.1467046523761528,0.12036984343645772,1.5260420790775109
2020-03-05,0.20614638929052947,0.6706848693229678,-0.09462499826445375,0.6714688869551877,0.6292421668147199,0.053973711961553025,0.1741715158815411,0.6590357373605482
2020-03-06,0.4286289075437047,0.9832181948251322,-0.2420407850343396,1.7148740111455236,0.11798290627776,0.14108917688195438,-0.1842023361679126,0.8901141866454529
2020-03-07,0.12290992267133455,1.1394848575762144,0.1683328916493967,-0.6694852270232668,-1.2646939602756377,0.4819757787443945,-0.3301051766969522,0.7200404479717631
2020-03-08,0.7187896743564122,2.3265291342505843,0.7261223551030187,-4.254950553970096,-0.9448981879964463,1.7697696080025016,0.5845232548694651,1.7802283732909059
2020-03-09,1.0252865701317655,1.7859047171552256,1.2171762934648682,-0.31143460931156414,1.6548655012117388,1.2877938292581073,0.44317987810695797,1.5639389447602352
2020-03-10,1.6242779654287756,2.6215916527371,2.2889289053864705,0.1844803736686335,1.343349231127478,1.777344865821667,1.525596576281771,1.853249163264936
2020-03-11,2.4457518789789607,4.439526182754348,2.8865604733724943,0.34416499818825713,2.309981112385617,2.097399508681402,2.4137801180022995,2.605640594136586
2020-03-12,5.173885415740798,10.709604700592804,5.521119635577549,2.4974278542882753,7.313905251446753,4.1313562331272955,4.701719036048303,5.3776576717583024
2020-03-13,14.007063719114239,21.544416851464423,15.178845774231693,11.901959591524744,17.220329627681128,12.344829523557312,12.368913305849338,14.429462687146591
2020-03-14,7.941692408554775,10.7561935193012,9.230419567544136,6.085868671132985,8.77523738885199,7.352734620727354,7.5760049944703844,7.684744909418792
