date,total
2020-02-29,-2.724837757528891
2020-03-01,-2.9092435185014605
2020-03-02,-4.941750875185968
2020-03-03,-6.2803102366315935
2020-03-04,-15.13421315490668
2020-03-05,-8.130838223935276
2020-03-06,-4.914251770479531
2020-03-07,4.318168236107673
2020-03-08,1.903099805124809
2020-03-09,-5.213506733461333
2020-03-10,-5.001601867782328
2020-03-11,-9.454030438633186
2020-03-12,-10.566935382046589
2020-03-13,-12.224160839207974
2020-03-14,-9.496087892890088
2020-03-15,-10.57987613720256
2020-03-16,-10.394661579032743
2020-03-17,-13.586175319373792
2020-03-18,-18.509323859023056
2020-03-19,-16.78496823449008
2020-03-20,-14.166082909800691
2020-03-21,-12.532312571359503
2020-03-22,-15.039583882828651
2020-03-23,-11.619180535666384
2020-03-24,-11.837555778923374
2020-03-25,-16.790629814870815
2020-03-26,-17.149735770448977
2020-03-27,-18.046691862197132
2020-03-28,-20.67204756446451
2020-03-29,-29.012364262487043
2020-03-30,-27.52175102795877
2020-03-31,-18.774609339720435
2020-04-01,-39.12879960566643
2020-04-02,-42.58155484071863
2020-04-03,-43.52703876430167
2020-04-04,-42.361562003067135
2020-04-05,-44.648031679687556
2020-04-06,-36.02140077383918
2020-04-07,-34.376307274636524
2020-04-08,-39.3601156040794
2020-04-09,-38.6273453433726
2020-04-10,-36.10470688515574
2020-04-11,-32.99973444492024
