date,total,Abruzzo,Aosta,Apulia,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli-Venezia Giulia,Lazio,Liguria,Lombardy,Marche,Sardinia,Sicily,Trentino-South Tyrol,Tuscany,Umbria,Veneto
2020-03-10,-43.196514900804345,-41.34796143582199,-50.948920872926784,-40.496170387557115,-39.00423795941058,-42.318802157701654,-43.67022117871391,-44.31112243392178,-37.16512508060695,-43.99631255977166,-39.32937840022183,-50.41932924855199,-41.160102009192116,-40.78104301065635,-43.15667051745178,-45.056925792780106,-42.38094440732177,-40.02556689160202,-39.65588279894811
2020-03-11,-52.17708600686616,-52.22416476356207,-57.77253101556159,-49.55556871277446,-47.84772454129722,-55.94181952960661,-54.38686337887296,-50.509568051133996,-48.54047040166552,-53.23247813828485,-50.21182562466704,-57.042297046018355,-49.421761508876884,-53.34474494404028,-51.33729422150584,-54.25211928673741,-50.8134771248534,-50.46074903614103,-48.2521738487201
2020-03-12,-70.5469469862453,-69.6609521697646,-74.00838007497528,-66.11744564680951,-65.2596610410405,-71.23562073818208,-70.11412010790508,-68.26005686158847,-71.80572092294113,-72.53305240425397,-69.27713899820318,-74.71960018543768,-66.76158984891656,-68.57803006394006,-68.12778962907711,-74.31340429241114,-69.92740942566164,-68.57185657611026,-70.42201329274741
2020-03-13,-75.03964149075316,-73.66913382937997,-79.1473726007336,-70.11876757151228,-69.79968933084984,-75.28275917097204,-74.86227843702453,-73.20280367786552,-76.8953263318031,-77.71874235907971,-73.16591230363565,-77.85142103046505,-71.55356270071844,-72.57474463370949,-73.38511947964453,-80.25469347048079,-73.6467997080879,-73.84040256395565,-76.17250243182566
2020-03-14,-83.67733850326273,-82.08200544182,-87.62977147003721,-77.88902107012845,-76.31209593508389,-81.1261591404713,-82.68232374647202,-84.37003594824053,-85.38122002374105,-84.12845592945257,-82.14221056765011,-86.39432698361877,-82.29247712039894,-80.39869162690209,-79.9895981856699,-89.49765420336774,-83.30668335021939,-83.20264724089695,-85.95036116772015
2020-03-15,-90.48824731242013,-89.61949401079801,-92.73241222439219,-90.1263335339183,-86.78849250131627,-89.03125424291581,-91.0895429626676,-90.2251414939221,-90.28739883402872,-90.7148227503342,-87.68858783365776,-90.91624856053618,-89.55118779296077,-87.69408412979458,-89.43017974529099,-91.37299600374575,-89.96712046600815,-90.68725134954227,-91.95473290602241
2020-03-16,-75.30302018556613,-72.94890620499987,-79.234425526989,-71.3371433200953,-70.42477265819069,-76.33194578591187,-77.17649076769885,-72.92408097934765,-76.13072703669334,-76.83740674315345,-72.57896372705366,-78.23194063482859,-71.86716347793133,-74.12880973834191,-74.95264119196973,-81.91985941956833,-72.54486451759301,-74.01153416721048,-76.45341435720282
2020-03-17,-77.3690975689618,-75.19961753118771,-81.06827673173187,-74.28553612455484,-73.39536096304582,-78.48051009580703,-78.20715817987004,-75.95916863414256,-77.5604891024226,-79.1300377265323,-75.04720676408085,-80.00448765262323,-74.54711158319883,-76.06301276444019,-78.02636347383965,-83.20479814677587,-75.53377995175897,-76.52563047345421,-77.80391533178238
2020-03-18,-79.0465307807432,-76.39680440681954,-82.29754058050317,-75.07642838835244,-74.9455676148511,-79.7101915561873,-78.87575098070226,-77.63632701726563,-79.8639410192558,-80.46410762928159,-77.51258197418663,-81.92442580831056,-76.5635263366805,-77.17374321507089,-78.33680175916567,-84.29675722870763,-76.89994981868875,-78.1234997128336,-79.72589348788524
2020-03-19,-79.32034826528961,-76.66210101845955,-82.64862216221451,-75.36046103931723,-75.19656261244486,-80.34819740023075,-79.8297888455001,-78.35290475082542,-79.71816514354674,-80.52009609119146,-77.95422732008383,-82.01112647765922,-76.98612250597348,-77.16033784756328,-78.16816861651944,-85.27120890287247,-77.66106057146324,-78.71765325671835,-79.52993087327505
2020-03-20,-80.15384547631358,-78.50959980493461,-86.17187411165008,-76.04424334719546,-76.22746926922852,-80.90995141117368,-80.40067897343137,-79.1611041326869,-80.66136402147887,-81.21415995521227,-77.37014657042326,-82.74422880404057,-78.07225202705227,-78.1226517293597,-79.58622004331728,-85.76034542951207,-78.46238094891261,-79.13586812984111,-80.59565859016986
2020-03-21,-86.22360021439668,-85.10849386341727,-91.12719452926515,-81.1730888257282,-80.57035589426114,-85.02851561167805,-84.28196554789011,-86.72230121358682,-87.05426368336887,-86.47031814657977,-85.72890610402735,-88.63698429743721,-85.7325246704355,-83.65428087875067,-84.19584532326623,-89.8998543551554,-85.73840827103345,-86.25801934844671,-88.01713928535763
2020-03-22,-95.1439475335348,-93.9446907550807,-94.61887783511361,-93.61218879575902,-91.79685245330252,-94.95959296321057,-94.17484011378595,-96.46023577045499,-96.04409781981099,-94.19382993521731,-93.33725092652905,-95.57014782301762,-94.5812295274639,-92.72588457640173,-95.81716002301697,-95.43034527843008,-93.890430987857,-95.15974695820226,-96.76788362743319
2020-03-23,-80.41240626817266,-77.877485134601,-86.07429830419898,-76.80835812201322,-77.17663426012913,-80.73042177881047,-81.42847277757605,-78.9923274121311,-80.04447140837894,-80.4515584912673,-77.87488410859147,-84.22488356836143,-77.49189936922232,-76.98511054371379,-79.832462757295,-85.38202889718924,-77.93391159604278,-78.66958258164678,-80.46244262555803
2020-03-24,-81.691559502432,-82.77637382968645,-86.64253388876719,-78.7831979342769,-78.64029091276414,-82.20816300003668,-81.65357207298518,-80.82283150135916,-81.56015435449301,-82.08391175143305,-79.2160711655044,-84.6969205459263,-80.84972232523353,-78.99208556485338,-81.97582832604284,-86.21413419934372,-79.87833416067797,-81.57401276947176,-80.91518383862292
2020-03-25,-83.60988786190819,-82.10882242783414,-86.56217734145451,-79.78065939877618,-81.6416525506576,-85.38660966332723,-83.57505797337123,-83.02464437581,-83.71783039561716,-83.01737455603403,-81.43003354883321,-86.19780546642849,-82.84414678031308,-80.1516498542618,-85.57269660725848,-87.25928138712442,-82.1587943029532,-82.31237833857126,-83.13351924933332
2020-03-26,-84.49798797307632,-83.91609573528795,-87.34469705218987,-81.6770794218846,-82.50715254236029,-85.01210698936526,-84.83561402766236,-85.1309778483464,-85.31846881896564,-85.61021953344691,-82.78078002881749,-86.42900725135823,-83.80885161021494,-80.29527879184337,-81.69125989782734,-88.35219581383478,-83.47422345303137,-82.62099207253081,-84.3189482677634
2020-03-27,-83.07670660167705,-81.13000243831756,-87.55993780392025,-77.7876491475619,-78.61144091304072,-81.7931213768314,-82.07503458353845,-83.14809249141653,-83.32104970080641,-83.32627641484717,-80.78668437613014,-85.91458327988957,-82.417726211298,-80.74244355084727,-81.4277706124426,-87.54110809680935,-82.16262379101748,-81.95665534304155,-83.9028897116206
2020-03-28,-86.84912461457749,-86.13424357845862,-91.57202541617461,-81.92477119494818,-82.23307754498776,-84.72061264004437,-85.09711235807383,-87.94135135520129,-87.43752873407414,-86.4452198705512,-85.79677800783406,-89.79491990362696,-86.55572671061934,-83.21286127725003,-83.29423289582247,-90.33358088463659,-86.46218151518126,-86.9079348754145,-88.59151246611162
2020-03-29,-94.85005545334715,-93.46964700282999,-95.01205094160777,-93.26695045569744,-91.32178912452349,-94.13047492987725,-93.67674805585936,-96.17669087992125,-95.59615075802951,-94.03937900581074,-93.33725092652905,-95.36206621658087,-94.14046745949089,-93.91608970582755,-95.31030245222233,-95.20488391068213,-93.58981617481149,-94.81556092468972,-96.28135575667687
2020-03-30,-81.56629402563071,-78.7739386670741,-87.02135761181266,-77.21288947338734,-79.26345090679008,-80.97269026119308,-81.50893380231803,-81.12084296794055,-82.69739926565374,-80.73150080081673,-78.96848210795596,-85.37511244838684,-79.16889864736687,-78.42523002453152,-80.11894747122243,-86.58576331821638,-79.23689490991205,-79.58388682150827,-82.97616995779903
2020-03-31,-90.7612618131409,-90.31769339666651,-94.75854516734755,-89.66250917123166,-90.74767413002736,-92.34869158932628,-91.81943940139848,-90.70543181870374,-89.76028871391517,-90.44839489710786,-88.13883666031919,-92.60209490898217,-89.86096417045155,-87.35799241585373,-90.77253788646922,-85.9428162822233,-89.82351466359786,-90.92664331139875,-90.66697858144119
2020-04-01,-90.74439915280226,-89.77752267838142,-94.41415996457891,-89.99435876680333,-91.21889079217661,-92.61605561171663,-91.67001178402049,-90.56848156545276,-90.06149449683721,-90.55651054769247,-88.10824650649081,-92.41039009564459,-89.60472938907029,-87.11956837946833,-90.79361702930001,-85.9428162822233,-89.2720683823424,-90.52861812180606,-90.7770265522075
2020-04-02,-90.3702086900497,-89.24692945510138,-94.2955383947364,-88.9930719467355,-90.04565747009075,-91.87573718148771,-91.34146259965738,-90.17691957376329,-89.7023645248917,-90.50148740409138,-87.96389921811316,-92.01060367587026,-89.18595761949942,-87.18276511200422,-90.83960788638534,-86.04408282875417,-89.0805939791287,-90.0805994301389,-90.15149071837793
2020-04-03,-85.27607930013049,-83.21789634941948,-89.4387504101357,-81.61396105500353,-82.20518921192179,-85.94836367427018,-85.011861986621,-85.51578877121364,-85.15048867079757,-85.18741011419641,-81.52467183723974,-88.07439328744151,-83.7897296116044,-81.88764494649755,-84.55610703710136,-85.97911938380986,-84.16161656056858,-84.18713466636295,-85.94360383618186
2020-04-04,-88.85016030809555,-87.55937483521075,-92.65301230264276,-85.14954593923541,-85.41330918116644,-87.95793730104545,-88.45923374907831,-89.97052975548362,-88.44927123568404,-88.09205290534881,-86.87794875720577,-91.05882299457618,-88.57022926423996,-85.64976558488375,-86.96775260551364,-89.41453920763016,-88.3290569465149,-88.93267170942953,-89.94394410684498
2020-04-05,-95.51412307715913,-94.66683387846183,-95.48366734428812,-94.06358075284787,-92.96239244212882,-95.2655655086898,-94.43154909748658,-96.54896410354718,-95.8558442054847,-94.82900938240185,-93.69190552247682,-96.08071843140412,-94.97992319849371,-94.13153311219989,-96.09693773695275,-94.76542531252936,-94.3432679514574,-95.17512957422517,-96.58736634205337
2020-04-06,-82.81975177746928,-80.99879075674832,-86.91612879985558,-80.22153162805151,-81.51375088521708,-83.08457647415383,-84.12391710643263,-82.63115350731418,-82.68388362154828,-82.05012561062536,-79.15680274246192,-85.96853036303983,-80.82486372703984,-79.83183608658022,-82.05152161166245,-83.7722729452601,-80.89506324174275,-81.23559521696782,-83.40381251086461
2020-04-07,-81.67549982591902,-80.17704168531462,-87.52262940695366,-78.97637839048863,-79.23171590709431,-82.41182295933042,-82.30396535631625,-81.57412901743328,-81.74937337196967,-81.10411366801009,-78.668316223515,-84.9059654931336,-80.35350646128997,-79.07634787490123,-81.13170446995575,-83.79902259906069,-80.47860641475293,-80.56452859296854,-81.62373831706569
2020-04-08,-81.90756215153166,-79.92515356668167,-87.43461985513501,-78.72103590628797,-78.83839424419831,-82.70717816096021,-81.82886216260165,-81.70818595547475,-82.3430963094602,-81.42266870991114,-79.21320333858299,-84.95798589474279,-80.4319066555932,-79.26689559875943,-80.540530327838,-83.90411052470591,-80.68156928215946,-80.71739333969616,-82.15370617628238
2020-04-09,-81.18246775697034,-79.28920789834606,-86.96969983139738,-78.14531989322126,-77.8998075865296,-81.95913802611351,-81.28862385361974,-80.98389271468956,-81.26377558732293,-80.90429277809034,-78.42455093519513,-84.22488356836143,-79.84008079859692,-78.64163095715439,-79.99055632852586,-83.65189950315738,-80.15118518525749,-80.0136386566482,-80.92966383477639
2020-04-10,-80.85485035610543,-79.46256055793755,-87.80483394811127,-76.62378471583071,-76.71118759792459,-81.13677648432075,-81.21869939164156,-80.60583286064457,-80.9191266626333,-80.5394024573673,-76.80614060921255,-84.1150627205198,-79.74925130519684,-78.02881415680642,-79.44633118634938,-83.61941778068523,-79.79312805124786,-79.98575766510669,-81.29552507092053
2020-04-11,-86.00037071086616,-85.00026816986015,-90.99996332935342,-82.00032196742703,-82.00035421388549,-84.99955921936139,-86.00038314773685,-87.00005947370151,-86.00004344314176,-85.00013836229094,-83.99960647041688,-89.000163767931,-86.00023265098308,-83.00029044962933,-83.00008303904751,-87.99967359053397,-85.00027444664461,-86.00036053006302,-86.9996782223077
