date,total
2020-02-29,0.9894290415994531
2020-03-01,-2.0809671602919697
2020-03-02,3.0640638560251863
2020-03-03,2.9872841623970685
2020-03-04,3.743207950179051
2020-03-05,5.309672008839305
2020-03-06,5.5028085577595185
2020-03-07,3.9577161663978124
2020-03-08,-2.2416504366477206
2020-03-09,2.234526547548205
2020-03-10,3.715503937014266
2020-03-11,2.2677713633459464
2020-03-12,4.211010001047272
2020-03-13,3.6316003542866326
2020-03-14,3.793075173875663
2020-03-15,1.0408793517626245
2020-03-16,0.03641098873085987
2020-03-17,2.8780511962044892
2020-03-18,2.807603848442608
2020-03-19,2.9659124950985203
2020-03-20,-19.42922020408014
2020-03-21,-14.401337586288358
2020-03-22,-11.367352373127797
2020-03-23,-30.45779207336428
2020-03-24,-32.45881336709502
2020-03-25,-34.22870403670812
2020-03-26,-33.835307049768176
2020-03-27,-32.41923620543104
2020-03-28,-19.84319731508535
2020-03-29,-13.36837366685853
2020-03-30,-34.206540826176294
2020-03-31,-33.18703314171221
2020-04-01,-32.86091732960104
2020-04-02,-33.50602506472388
2020-04-03,-32.08283033128722
2020-04-04,-19.623939839466914
2020-04-05,-11.68713583937274
2020-04-06,-31.86357285566879
2020-04-07,-33.58834556098495
2020-04-08,-34.336353916434135
2020-04-09,-37.49698604691943
2020-04-10,-54.319654383809976
2020-04-11,-25.99982058353379
