date,total,Central Finland,Central Ostrobothnia,Lapland,North Karelia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta
2020-02-29,-1.4299863941000446,-2.7272013971123417,NA,-1.8097989853269205,NA,NA,-2.526793110221089,-1.8488008076626132,-0.6940483111737566
2020-03-01,0.3415143976497754,-1.2462248899229675,NA,-0.376915143231123,NA,NA,-0.5783468971229959,0.1404925723884585,1.0805070298955077
2020-03-02,1.0337960460876205,0.5572799262063393,NA,2.7889699606378002,NA,NA,0.7002929095396276,0.4224957792841324,0.7324970102302574
2020-03-03,1.6730840810970524,1.286030598937706,NA,2.573734235414666,NA,NA,1.1880769592061544,1.4517565813474045,0.4367377867187134
2020-03-04,2.010392636411239,1.2207084097853145,NA,2.2129870339843416,NA,NA,1.4355556314634363,1.4527746434661615,1.689771030329288
2020-03-05,1.6242963100042274,1.2697000516496082,NA,3.5508842180004456,NA,NA,0.9370116395248538,1.0893264670699319,0.9819206220583262
2020-03-06,1.3643752536648663,1.0145352502730791,NA,3.033510080374883,NA,NA,1.0598543137974903,0.3573398036836879,0.46828543722661137
2020-03-07,-1.0876308279831515,-0.7165027622652933,NA,-3.287144667374915,NA,NA,-0.588210177539047,-0.062101789244173686,-1.2727505251780111
2020-03-08,-1.0623957739696213,-1.5115962833545578,NA,-2.3009002175261855,NA,NA,-0.5326171424667591,-1.1107057715638275,-0.1675968933232083
2020-03-09,0.9496791993758532,0.6818003492780854,NA,0.8043551045897425,NA,NA,1.3046430004867584,0.34410499613984763,0.6358823305498197
2020-03-10,1.8144003835728215,1.5830424277399857,NA,0.8397224772789899,NA,NA,1.8148435965534013,1.9221012802131132,0.9148818647290429
2020-03-11,2.054974565168476,1.462604641490264,NA,1.5319124856256905,NA,NA,2.1107420090349343,2.111460834301905,1.6779406613888264
2020-03-12,2.1340444010775372,2.0219258861076157,NA,1.2257320877730624,NA,NA,2.5689362174533077,1.3214446301465155,1.3772521174854233
2020-03-13,5.681251826912765,5.22679579139682,NA,4.685671633144015,NA,NA,5.675869548509402,3.6619694411687336,4.144572585475103
2020-03-14,4.747554828412149,4.914474074511948,NA,2.0401921559883043,NA,NA,4.663538313080157,4.323709818360748,4.506384702237559
2020-03-15,4.719796268997265,4.041810453804219,NA,3.8762640467415226,NA,NA,4.175754263413631,3.252708469428441,5.532669207822617
2020-03-16,9.056860885455988,8.144860459938805,NA,5.681010550255693,NA,NA,8.644716953740781,6.829160692621591,6.781758995119704
2020-03-17,13.19625091214206,12.904194335213823,NA,9.63306182418846,NA,NA,12.735288340833971,11.122328647419632,10.690710065863945
2020-03-18,15.4589940886886,13.94832870244658,NA,10.233296663543118,NA,NA,14.299066617706071,14.035004369183252,12.467237135089954
2020-03-19,15.57086949481525,15.56709420237928,NA,11.812702478208655,NA,NA,14.612001605451692,13.351884687497343,12.772854999385215
2020-03-20,16.8250516792877,16.732687015067263,NA,12.892923089774527,NA,NA,15.627022826448952,14.302754706416328,14.00912855366347
2020-03-21,8.8861036866311,8.302041977586747,NA,5.212140238032528,NA,NA,8.44386469799574,8.537468927895745,7.938177559049842
2020-03-22,7.41490003764229,6.766970532505548,NA,7.0714535451243945,NA,NA,6.669370884962548,6.198980241111042,7.328913558616061
2020-03-23,15.739944356705903,14.741380905124831,NA,12.559459290133052,NA,NA,14.573445145643493,13.432311594879142,13.024250339370028
2020-03-24,17.317976401018658,15.977399202992737,NA,13.614417492635177,NA,NA,15.695169127505306,15.462327459680491,13.337755116292264
2020-03-25,17.231336048905536,16.14784929031226,NA,14.106529221196991,NA,NA,15.66199263883313,15.523411186805907,14.416290418031027
2020-03-26,16.881409966584584,16.89088919192071,NA,12.32199264493382,NA,NA,16.237649550388117,14.608173342043413,13.870121718613044
2020-03-27,18.59991714490599,18.161609902775826,NA,14.733036965977947,NA,NA,16.66356393199032,15.971358519058963,14.596703544373069
2020-03-28,9.78363044104566,9.74117145735037,NA,8.842853668674417,NA,NA,8.91102552497416,9.684824935734824,8.48631798662457
2020-03-29,9.227618084280877,8.465347450467725,NA,7.460494644706116,NA,NA,8.238529132970678,8.328766193550571,8.408434724433198
2020-03-30,16.98571485650718,15.811031752495241,NA,12.71507572996574,NA,NA,15.541839950128509,14.349585563879149,14.094898728481818
2020-03-31,19.03480124240583,18.400444156864257,NA,16.260907466153434,NA,NA,17.553949155002933,17.187942750973512,15.243430379784979
2020-04-01,17.698184548155847,17.292008259684614,NA,14.39553118088627,NA,NA,16.35421559166872,16.29306614858616,13.671963038860309
2020-04-02,18.737027605046173,18.952620787043063,NA,14.577420526145257,NA,NA,17.62299211791529,17.24902647809893,14.487272631673799
