date,total,Federal District,State of Acre,State of Alagoas,State of Amapá,State of Amazonas,State of Bahia,State of Ceará,State of Espírito Santo,State of Goiás,State of Maranhão,State of Mato Grosso,State of Mato Grosso do Sul,State of Minas Gerais,State of Paraná,State of Paraíba,State of Pará,State of Pernambuco,State of Piauí,State of Rio Grande do Norte,State of Rio Grande do Sul,State of Rio de Janeiro,State of Rondônia,State of Roraima,State of Santa Catarina,State of Sergipe,State of São Paulo,State of Tocantins
2020-02-29,3.0300125253113084,4.421867406048172,1.5615235190636767,3.176133999583926,1.6016021776088418,0.8556795759108972,4.282522146731154,4.739701760200027,4.011463100092445,4.132257218629442,4.0678278219041895,2.8940190273434916,1.66911793841442,4.479113834492885,1.965336968732163,2.94262593035569,2.1781346117027485,3.945175457941539,4.557834967253664,4.326639258411321,2.141200841091778,3.6879499751369305,1.8760495253575118,1.7370238940146683,2.4042472413449922,4.420026902499904,2.5497425004785987,3.1458005901650123
2020-03-01,4.47815118326892,5.504472701591653,3.8207490360068683,4.726656891612922,3.3788879370912013,2.505217840940964,4.658082405677977,6.386514255006368,6.728063227410865,3.8442456894516583,4.665377701949426,3.0816312953230005,2.812309890473605,5.103637952345717,2.914389129141249,6.228752837369964,3.1011067211366075,5.532144533128548,5.72624069788913,8.15803163546637,3.573510223260362,7.736904842224411,3.5210198816208838,2.494819020581974,4.0152698204800865,4.306980346760634,3.4986192757708623,2.677006959839273
2020-03-02,-0.19071115659441767,-1.108170906519077,-3.408218886466997,0.08874061834882936,-0.6107095941317522,-1.1588963063655615,0.6357090529276199,0.4579892737035387,2.0150605339999266,0.28140142850812927,0.403977383692554,-0.23251945978311503,-1.6191213181393336,1.1291319304343814,-1.1039795664717604,-0.8894047950876656,-0.2844504561401763,0.449888429414386,0.8641035010350743,0.4362428583821833,-0.3864039509704294,2.746487217444839,-2.4762678755893255,-2.1119848592382313,-0.8001051735301812,0.2774779095418456,-0.7402791201922263,-0.9961864644421957
2020-03-03,-0.5301928419844807,-2.3382701115371476,-2.4022728842333043,-0.3920189953431803,-1.2335032441595664,-2.880068297360646,0.2686627545110774,-0.00682111684239313,-1.0224566413258886,-0.3550568359699886,0.315139764593497,-0.46404098197059435,-2.1046654188877683,-0.21297135816179497,-1.9458492446991222,-1.189116695401671,-0.24964008563351137,-0.23137119227025565,0.9330021190578044,-0.1528300922935365,-0.8522192402355335,0.6042081875803935,0.45922089112352454,-2.1621764845043776,-1.1578917621849552,-0.09342690556964499,-0.3628628977089025,-0.9278207266863587
2020-03-04,-0.6694673795804039,-2.3186042569405356,-2.7908079915180606,-0.24964393733297052,-1.5105069870077585,-2.028313857119065,0.5893552678183143,0.8662818389839275,0.15299533684073516,-0.6383468646694476,0.33758295257641663,-0.43809460448406645,-1.5960459549354475,-0.2743685064606908,-1.8289229005008776,-0.8767546174770094,-0.13227940792532675,-0.15820252462923465,1.392326239209339,0.8695838795689197,-0.556847799017536,-0.010450141609094857,-1.1064383943914344,-2.146430092264018,-1.4134536112240794,-0.21675042092157637,-1.7192327666849607,-1.2969957105678784
2020-03-05,-1.6127358387527932,-2.6293247595670026,-1.8153172352235534,-0.603631239098081,-0.4591941240503586,-1.57692325514772,-0.04162380703692749,-0.29623136001250167,0.10448462028147766,-0.9065280918382688,0.2730587871255226,-1.0358592242698428,-2.418105769073886,-0.4662345948947403,-3.3226569476334538,-1.5501333025980866,-0.04177244460799792,-2.78831949659026,0.8066879860161325,0.0638404182998317,-0.965525661948667,-0.5738077756266631,-1.6332205680043475,-1.6720700260231849,-2.532028165864554,-0.4269609584532776,-2.5128740777167313,-1.7247698982401154
2020-03-06,-1.880997590144941,-2.631291345026664,-1.7940908516901817,-0.39591968186400794,-0.8272930574996339,-2.0813031886548314,0.7596344784239267,-0.5885649389722072,-0.5280204917796103,-1.886711591138397,-0.22723727832706161,-1.0847581664559915,-3.7997431409065596,-1.5982445166556323,-3.4015822299672687,-0.9108127879672374,0.155154794258278,10.551119626991017,0.2363605368279771,0.360795091300564,-2.3620030987891663,-1.6672725930874066,-1.8789869724222679,-2.867811686775492,-3.1728986488395887,-0.40827557733934855,-3.5820583378108775,-2.3215051235089206
2020-03-07,0.2943757271913833,-0.3412025772512154,-0.31101266307592146,1.4822608779145126,1.417552710884204,-0.5132114887630725,3.524779659536178,3.293624989612683,3.425602907799875,-1.167154918241771,2.0376544422825815,-0.3073647794557915,-0.9528202056271257,1.379517175840816,-0.6401717344853898,1.7359936044161874,3.3557197168424997,3.086926761827941,2.957855948725819,2.720956010264039,-0.07360075256579607,-0.2413032698827358,0.3573893928786492,-0.372992666193518,-0.5720653697721935,1.7816510892131299,-0.9023061360141159,-0.17677426476866415
2020-03-08,1.367422732759974,0.9075791896336364,0.6764756143461437,2.664168893725295,1.6889791971649828,0.6653104959490692,5.060130541830117,3.3384494717198376,5.455589816125726,-0.2577939261165077,2.2854646429273195,0.34728228328121896,0.3990114887338619,1.930172849646538,0.09256668915694372,3.435982857171277,2.098568050544657,2.914881516293648,3.040151520252969,4.573295420024307,2.0918108623963096,0.7353099641308564,0.8077979428079056,0.7755098178377103,1.1126769735088025,1.9563594026283657,0.24061496960376424,1.4034509307876817
2020-03-09,-1.5636732175542296,-3.4415245544070716,-2.923703610161778,-0.349111443614076,-0.0892361050786122,-2.047939535465645,0.579895311673558,-0.23776464422056054,-0.8694613044851535,-1.8593268883641159,1.0379974442100348,-0.47901004590512963,-2.12389488822434,-1.243292253052641,-2.2868844152773358,-0.9925523971437843,2.886277006009761,-0.6130347829382842,0.6239152632058343,0.2698708591765613,-1.1011059956225018,-1.7461236615923954,-2.35974914202067,-2.132651999053703,-1.324006964060386,-0.10557240329369882,-1.9326815300431386,-2.0372989851239414
